gha,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_NEAR_MANGROVE
217,0.0,0.0,1030.0,0.09200000017881393,1.2089999914169312,0.46399998664855957,1.9500000476837158,11.38700008392334,0.9229999780654907,1.3910000324249268,7.604000091552734,0.0,0.0,0.0,0.1850000023841858,0.1850000023841858,2.2279999256134033,1.1610000133514404,1.9930000305175781,0.13099999725818634,1.0,4.0,95.77249908447266,927.3900146484375,27.408021926879883,61.657501220703125,2.565641164779663,229.3459930419922,8018130,10395.54065460284,168.47594406330467
218,0.1850000023841858,0.1850000023841858,781.0,-0.09200000017881393,1.0360000133514404,0.27799999713897705,2.3259999752044678,13.656999588012695,0.2070000022649765,1.315999984741211,9.881999969482422,0.1850000023841858,0.414000004529953,0.0,0.3330000042915344,0.3330000042915344,2.4189999103546143,2.0290000438690186,0.5400000214576721,1.5290000438690186,1.0,3.0,99.5,899.572509765625,27.24247932434082,79.52749633789062,0.46029427647590637,231.16900634765625,8018131,945.0497274609063,60.177979738751624
219,0.0,0.0,781.0,0.09200000017881393,1.024999976158142,0.38199999928474426,2.135999917984009,11.35200023651123,0.7419999837875366,1.5770000219345093,7.639999866485596,0.0,0.09200000017881393,0.0,0.0,0.0,2.4140000343322754,1.3270000219345093,2.0439999103546143,0.2070000022649765,1.0,2.0,96.10250091552734,927.9099731445312,27.420106887817383,62.36750030517578,2.565641164779663,229.23199462890625,8018411,42527.11897345048,91.69666475036475
220,-0.09300000220537186,-0.09300000220537186,699.0,0.9279999732971191,7.041999816894531,1.128000020980835,5.124000072479248,41.042999267578125,0.09300000220537186,0.0,7.109000205993652,-0.09300000220537186,0.0,0.0,0.5389999747276306,0.5389999747276306,1.4839999675750732,7.25600004196167,24.275999069213867,0.09300000220537186,2.0,0.0,185.75,926.2650146484375,27.173397064208984,68.9574966430664,2.2657737731933594,253.5500030517578,8018955,3780.2034321548645,60.59192352892294
221,-0.2070000022649765,-0.2070000022649765,618.0,0.9129999876022339,7.01800012588501,1.7359999418258667,5.545000076293945,40.40299987792969,0.0,0.09200000017881393,7.389999866485596,-0.2070000022649765,0.1860000044107437,0.0,0.9409999847412109,0.9409999847412109,1.3949999809265137,6.607999801635742,23.628999710083008,0.09300000220537186,1.0,0.0,184.47250366210938,929.9650268554688,27.208934783935547,70.12249755859375,2.1027235984802246,253.0659942626953,8019733,945.0524418561533,35.93966071559918
222,0.09200000017881393,0.09200000017881393,781.0,0.09200000017881393,1.4140000343322754,0.5569999814033508,2.0920000076293945,13.432999610900879,0.0,0.9259999990463257,9.571000099182129,0.09200000017881393,0.13099999725818634,0.0,0.5640000104904175,0.5640000104904175,2.134000062942505,1.652999997138977,0.1860000044107437,1.2089999914169312,1.0,6.0,98.9000015258789,902.33251953125,27.252979278564453,73.76750183105469,0.5633065104484558,231.1199951171875,8020005,2835.1582801276704,-32.51631208650088
223,-0.1850000023841858,-0.1850000023841858,618.0,0.7649999856948853,7.089000225067139,1.7519999742507935,5.355999946594238,40.224998474121094,-0.09300000220537186,0.1860000044107437,7.540999889373779,-0.1850000023841858,0.09300000220537186,0.0,0.7889999747276306,0.7889999747276306,1.3279999494552612,6.40500020980835,23.44300079345703,0.0,1.0,2.0,184.2375030517578,932.6749877929688,27.211143493652344,70.38749694824219,2.0552265644073486,252.96499633789062,8020007,4725.264314150354,-27.931146728058163
224,0.0,0.0,0.0,0.2770000100135803,0.2070000022649765,1.2059999704360962,4.298999786376953,17.80500030517578,-0.09300000220537186,3.2209999561309814,9.1850004196167,0.0,1.031999945640564,0.0,0.36899998784065247,0.36899998784065247,1.2089999914169312,5.953000068664551,0.9409999847412109,1.1729999780654907,1.0,5.0,226.58250427246094,903.8350219726562,27.252416610717773,77.4625015258789,0.172078475356102,234.63800048828125,8020252,945.0533469187501,-17.40814536980623
225,0.09200000017881393,0.09200000017881393,0.0,0.1850000023841858,0.2619999945163727,1.1230000257492065,4.38100004196167,17.895999908447266,-0.09200000017881393,3.1500000953674316,9.130000114440918,0.09200000017881393,0.9409999847412109,0.0,0.460999995470047,0.460999995470047,1.2200000286102295,6.045000076293945,1.031999945640564,1.1469999551773071,2.0,4.0,226.4774932861328,905.0449829101562,27.253582000732422,78.23750305175781,0.18366427719593048,234.71200561523438,8020253,945.0533463800402,-42.261438277336325
226,-0.33399999141693115,-0.33399999141693115,618.0,0.7919999957084656,7.123000144958496,1.6959999799728394,5.632999897003174,40.500999450683594,0.09200000017881393,0.0,7.447000026702881,-0.2930000126361847,0.09300000220537186,0.0,1.0529999732971191,1.0529999732971191,1.2990000247955322,6.672999858856201,23.719999313354492,0.0,2.0,1.0,184.75,933.1849975585938,27.20555877685547,70.21749877929688,2.1027235984802246,253.19500732421875,8020254,4725.264972202711,100.04936676109448
227,0.0,0.0,781.0,0.0,1.3680000305175781,0.5569999814033508,2.0739998817443848,13.52400016784668,0.09200000017881393,0.984000027179718,9.663000106811523,0.0,0.09300000220537186,0.0,0.5860000252723694,0.5860000252723694,2.134000062942505,1.7359999418258667,0.2070000022649765,1.2200000286102295,1.0,7.0,99.0,901.447509765625,27.24685287475586,74.95249938964844,0.5633065104484558,231.1929931640625,8020530,1890.1075994475805,12.425634895860805
228,0.0,0.0,618.0,0.7419999837875366,7.072000026702881,1.5779999494552612,5.171999931335449,40.040000915527344,-0.09300000220537186,0.1860000044107437,7.609000205993652,0.0,0.09300000220537186,0.0,0.6200000047683716,0.6200000047683716,1.378000020980835,6.2270002365112305,23.257999420166016,0.0,2.0,6.0,183.90750122070312,932.0549926757812,27.213394165039062,70.4574966430664,2.0552265644073486,252.81199645996094,8020532,1890.1071466405388,-6.340718485040806
229,0.0,0.0,618.0,0.656000018119812,7.1479997634887695,1.3639999628067017,4.892000198364258,39.77000045776367,0.0,0.09300000220537186,7.802000045776367,0.0,0.09200000017881393,0.0,0.46299999952316284,0.46299999952316284,1.2990000247955322,5.935999870300293,22.981000900268555,0.0,2.0,6.0,183.4375,934.875,27.216144561767578,70.6875,1.5813380479812622,252.63499450683594,8021037,2835.1631578135894,-9.872601033837581
230,0.09300000220537186,0.09300000220537186,0.0,0.09200000017881393,0.2919999957084656,1.0190000534057617,4.421000003814697,18.000999450683594,0.0,3.0199999809265137,9.149999618530273,0.09300000220537186,0.8360000252723694,0.0,0.4970000088214874,0.4970000088214874,1.1469999551773071,6.125999927520752,1.1109999418258667,1.2050000429153442,2.0,2.0,224.83749389648438,904.3250122070312,27.246248245239258,79.3375015258789,0.18366427719593048,234.8419952392578,8021299,945.0551561244624,11.164724248572046
231,0.0,0.0,537.0,0.9829999804496765,7.144000053405762,0.8529999852180481,4.245999813079834,39.125,0.0,0.09300000220537186,7.383999824523926,0.0,0.13099999725818634,0.0,0.46299999952316284,0.46299999952316284,1.350000023841858,5.315000057220459,22.334999084472656,0.09300000220537186,2.0,3.0,182.21249389648438,934.25,27.2393741607666,71.42500305175781,0.814415454864502,252.10000610351562,8021300,945.05515544825,-71.48418568228585
232,0.0,0.0,537.0,0.796999990940094,7.14300012588501,1.0540000200271606,4.5229997634887695,39.402000427246094,-0.09200000017881393,0.2070000022649765,7.660999774932861,0.0,0.09300000220537186,0.0,0.3709999918937683,0.3709999918937683,1.3020000457763672,5.580999851226807,22.61199951171875,0.0,1.0,2.0,182.7375030517578,934.25,27.225624084472656,70.9749984741211,0.814415454864502,252.32899475097656,8021301,945.0551555560667,-74.83439215531027
233,-0.09200000017881393,-0.09200000017881393,618.0,0.6489999890327454,7.164000034332275,1.6130000352859497,5.169000148773193,40.04600143432617,0.0,0.09300000220537186,7.695000171661377,-0.09200000017881393,0.0,0.0,0.6669999957084656,0.6669999957084656,1.2910000085830688,6.203000068664551,23.257999420166016,0.0,0.0,5.0,183.96249389648438,935.625,27.2130184173584,70.61250305175781,2.0552265644073486,252.86399841308594,8021302,8505.491884251178,40.13911890964189
234,0.33399999141693115,0.33399999141693115,618.0,0.47099998593330383,1.1080000400543213,0.8740000128746033,1.8639999628067017,14.284000396728516,0.0,1.2450000047683716,10.378000259399414,0.33399999141693115,0.7440000176429749,0.0,0.09200000017881393,0.09200000017881393,2.0429999828338623,2.374000072479248,0.7889999747276306,1.3760000467300415,1.0,5.0,116.76750183105469,895.9224853515625,27.209728240966797,80.28500366210938,0.36642909049987793,231.88999938964844,8021554,945.0556088633798,78.75587774872803
235,0.0,0.0,457.0,1.2450000047683716,7.109000205993652,0.5400000214576721,3.5989999771118164,38.48699951171875,0.09300000220537186,0.0,6.736999988555908,0.0,0.09300000220537186,0.0,0.8550000190734863,0.8550000190734863,1.2990000247955322,4.671999931335449,21.68899917602539,0.09300000220537186,1.0,2.0,181.40499877929688,936.7025146484375,27.269914627075195,72.02249908447266,1.3860572576522827,251.6179962158203,8021555,945.0556078298696,18.436469803043284
236,0.09200000017881393,0.09200000017881393,537.0,0.8529999852180481,7.236000061035156,0.984000027179718,4.3379998207092285,39.2239990234375,0.0,0.09200000017881393,7.47599983215332,0.09200000017881393,0.09300000220537186,0.0,0.49900001287460327,0.49900001287460327,1.2369999885559082,5.376999855041504,22.427000045776367,0.0,1.0,8.0,182.3524932861328,938.1500244140625,27.234540939331055,71.30500030517578,0.814415454864502,252.22900390625,8021556,1890.111216696122,-106.14136368513869
237,-0.09300000220537186,-0.09300000220537186,537.0,0.6679999828338623,7.236000061035156,1.184000015258789,4.614999771118164,39.5,0.0,0.09200000017881393,7.752999782562256,-0.09200000017881393,0.0,0.0,0.46399998664855957,0.46399998664855957,1.2059999704360962,5.644000053405762,22.70400047302246,0.09200000017881393,0.0,4.0,182.90750122070312,938.1500244140625,27.220291137695312,70.91500091552734,1.5813380479812622,252.45799255371094,8021557,945.0556091589222,-43.69883092482719
238,0.0,0.0,618.0,0.6489999890327454,7.1529998779296875,1.4459999799728394,4.985000133514404,39.86199951171875,0.0,0.09300000220537186,7.764999866485596,0.0,0.0,0.0,0.5230000019073486,0.5230000019073486,1.2990000247955322,6.025000095367432,23.072999954223633,0.0,1.0,7.0,183.6125030517578,935.125,27.21510124206543,70.6624984741211,1.5813380479812622,252.71099853515625,8021558,3780.220122829157,63.804651445015594
239,0.2930000126361847,0.2930000126361847,618.0,0.5400000214576721,1.0149999856948853,0.9259999990463257,1.8760000467300415,14.37399959564209,0.0,1.309000015258789,10.470000267028809,0.2930000126361847,0.8360000252723694,1.0,0.0,0.0,2.0490000247955322,2.4630000591278076,0.8759999871253967,1.4390000104904175,1.0,5.0,120.68250274658203,895.427490234375,27.207353591918945,80.81500244140625,0.36642909049987793,231.96299743652344,8021804,945.0560626862523,87.01879331322976
240,0.0,0.0,0.0,0.09300000220537186,0.9229999780654907,0.36899998784065247,4.973999977111816,18.652999877929688,0.0,2.490000009536743,8.866000175476074,0.0,0.1850000023841858,0.0,1.1109999418258667,1.1109999418258667,1.2990000247955322,6.760000228881836,1.753999948501587,0.8529999852180481,0.0,2.0,223.10000610351562,908.0750122070312,27.243854522705078,83.42500305175781,0.26773327589035034,235.41299438476562,8021807,945.0560616268242,-32.237909048972206
241,0.0,0.0,457.0,1.1859999895095825,7.074999809265137,0.49900001287460327,3.506999969482422,38.39500045776367,0.09300000220537186,0.0,6.644999980926514,0.0,0.13099999725818634,0.0,0.8799999952316284,0.8799999952316284,1.2990000247955322,4.585000038146973,21.597000122070312,0.09300000220537186,1.0,-1.0,181.5749969482422,935.7374877929688,27.27291488647461,71.9375,1.3860572576522827,251.54200744628906,8021808,945.0560624399524,1.2788881267114909
242,0.0,0.0,457.0,1.309000015258789,7.144999980926514,0.5929999947547913,3.691999912261963,38.57899856567383,0.09300000220537186,0.0,6.829999923706055,0.0,0.13099999725818634,0.0,0.8399999737739563,0.8399999737739563,1.2990000247955322,4.760000228881836,21.7810001373291,0.09200000017881393,0.0,4.0,181.23500061035156,937.66748046875,27.26691436767578,72.10749816894531,1.2524009943008423,251.69400024414062,8021809,945.056062289365,31.723919920128672
243,0.0,0.0,618.0,0.675000011920929,7.144999980926514,1.284000039100647,4.800000190734863,39.678001403808594,0.0,0.09300000220537186,7.839000225067139,0.0,0.09300000220537186,0.0,0.414000004529953,0.414000004529953,1.2990000247955322,5.8470001220703125,22.888999938964844,0.0,2.0,2.0,183.2624969482422,934.625,27.217185974121094,70.7125015258789,1.5813380479812622,252.55799865722656,8021810,18901.105238329226,18.84427112522965
244,-0.09300000220537186,-0.09300000220537186,618.0,0.5569999814033508,7.250999927520752,1.5709999799728394,5.076000213623047,39.959999084472656,0.09300000220537186,0.0,7.815000057220459,-0.09300000220537186,-0.09200000017881393,0.0,0.6539999842643738,0.6539999842643738,1.2059999704360962,6.090000152587891,23.166000366210938,0.09300000220537186,0.0,5.0,183.83250427246094,939.0050048828125,27.21360206604004,70.78250122070312,2.0552265644073486,252.83999633789062,8021811,1890.111670129232,117.56152363077506
245,0.27799999713897705,0.27799999713897705,618.0,0.5929999947547913,0.9229999780654907,0.984000027179718,1.8919999599456787,14.46500015258789,0.09200000017881393,1.375,10.562000274658203,0.27799999713897705,0.9129999876022339,1.0,0.0,0.0,2.059999942779541,2.552999973297119,0.9639999866485596,1.50600004196167,2.0,0.0,124.59750366210938,894.9324951171875,27.204978942871094,81.34500122070312,0.36642909049987793,232.03700256347656,8022030,945.056512619549,77.6388547609712
246,0.0,0.0,0.0,0.09300000220537186,1.0149999856948853,0.2770000100135803,5.059000015258789,18.7450008392334,0.0,2.430000066757202,8.817999839782715,0.0,0.09200000017881393,0.0,1.1610000133514404,1.1610000133514404,1.2990000247955322,6.8520002365112305,1.8459999561309814,0.7850000262260437,1.0,5.0,223.10000610351562,908.385009765625,27.24539566040039,82.99500274658203,0.26773327589035034,235.48699951171875,8022033,945.0565127398809,-31.941845490789028
247,0.0,0.0,537.0,1.2400000095367432,7.2179999351501465,0.722000002861023,3.875999927520752,38.76300048828125,0.09300000220537186,0.0,7.013999938964844,0.0,0.09300000220537186,0.0,0.7950000166893005,0.7950000166893005,1.2990000247955322,4.934999942779541,21.965999603271484,0.0,2.0,3.0,181.42750549316406,938.1500244140625,27.258289337158203,71.95500183105469,1.2524009943008423,251.8470001220703,8022034,2835.1691367757353,-41.444196483322116
248,-0.09200000017881393,-0.09200000017881393,537.0,0.7229999899864197,7.236000061035156,1.1139999628067017,4.521999835968018,39.40800094604492,-0.09200000017881393,0.1850000023841858,7.659999847412109,-0.09200000017881393,0.0,0.0,0.46399998664855957,0.46399998664855957,1.2089999914169312,5.554999828338623,22.61199951171875,0.0,1.0,4.0,182.72250366210938,938.1500244140625,27.225040435791016,71.04499816894531,0.814415454864502,252.38099670410156,8022035,3780.225149905942,-2.8067702460373045
249,-0.09300000220537186,-0.09300000220537186,537.0,0.6679999828338623,7.236000061035156,1.184000015258789,4.614999771118164,39.5,0.0,0.09200000017881393,7.752999782562256,-0.09200000017881393,0.0,0.0,0.46399998664855957,0.46399998664855957,1.2059999704360962,5.644000053405762,22.70400047302246,0.09200000017881393,0.0,4.0,182.90750122070312,938.1500244140625,27.220291137695312,70.91500091552734,1.5813380479812622,252.45799255371094,8022036,9450.555084559359,-5.579585318186453
250,-0.09200000017881393,-0.09200000017881393,0.0,0.1860000044107437,1.0149999856948853,0.2770000100135803,5.026000022888184,18.757999420166016,-0.09300000220537186,2.359999895095825,8.897000312805176,-0.09200000017881393,0.09200000017881393,0.0,1.0800000429153442,1.0800000429153442,1.2059999704360962,6.84499979019165,1.8459999561309814,0.8529999852180481,2.0,3.0,221.6999969482422,906.39501953125,27.235687255859375,84.06500244140625,0.26773327589035034,235.54299926757812,8022293,945.0569659514745,-43.55847017983022
251,0.2070000022649765,0.2070000022649765,0.0,1.1150000095367432,0.8399999737739563,0.9539999961853027,7.4120001792907715,21.22599983215332,-0.7419999837875366,1.7619999647140503,7.896999835968018,0.2070000022649765,1.0779999494552612,0.0,0.3709999918937683,0.3709999918937683,1.2450000047683716,9.333000183105469,4.3379998207092285,1.3329999446868896,0.0,9.0,194.5500030517578,892.4500122070312,27.29831314086914,97.61499786376953,0.15169589221477509,237.53700256347656,8022294,3780.2269565267384,-69.51583390990137
252,0.0,0.0,0.0,1.3140000104904175,0.9129999876022339,1.1150000095367432,7.681000232696533,21.5,-0.7419999837875366,1.7619999647140503,7.828000068664551,0.0,1.0470000505447388,0.0,0.3709999918937683,0.3709999918937683,1.4450000524520874,9.609999656677246,4.614999771118164,1.1139999628067017,1.0,4.0,193.0500030517578,893.9500122070312,27.310688018798828,93.50499725341797,0.15169589221477509,237.75999450683594,8022295,4725.2840698043565,15.502211113863273
253,0.09200000017881393,0.09200000017881393,0.0,1.4459999799728394,1.0019999742507935,1.2430000305175781,7.861000061035156,21.683000564575195,-0.7419999837875366,1.7619999647140503,7.785999774932861,0.09200000017881393,0.9259999990463257,0.0,0.3709999918937683,0.3709999918937683,1.5759999752044678,9.793999671936035,4.798999786376953,0.984000027179718,2.0,9.0,192.0500030517578,894.9500122070312,27.318939208984375,90.76499938964844,0.10640580207109451,237.9080047607422,8022296,945.05696627268,43.55847020461028
254,-0.09300000220537186,-0.09300000220537186,457.0,1.1779999732971191,7.151000022888184,0.621999979019165,3.5989999771118164,38.49399948120117,0.1860000044107437,-0.09300000220537186,6.736999988555908,-0.09300000220537186,0.0,0.0,0.7649999856948853,0.7649999856948853,1.2059999704360962,4.64300012588501,21.68899917602539,0.0,1.0,4.0,181.03500366210938,940.467529296875,27.270248413085938,71.90750122070312,1.3860572576522827,251.6699981689453,8022297,4725.284671055998,-54.90054218430884
255,-0.09300000220537186,-0.09300000220537186,537.0,1.0779999494552612,7.241000175476074,0.8289999961853027,4.060999870300293,38.946998596191406,0.09300000220537186,0.0,7.198999881744385,0.0,0.09200000017881393,0.0,0.6539999842643738,0.6539999842643738,1.2990000247955322,5.111999988555908,22.149999618530273,0.0,2.0,2.0,181.79750061035156,938.1500244140625,27.248788833618164,71.69499969482422,1.2524009943008423,252.0,8022298,18901.125733516463,26.104973612297513
256,0.0,0.0,537.0,0.871999979019165,7.328999996185303,1.0019999742507935,4.244999885559082,39.13800048828125,0.09200000017881393,0.0,7.382999897003174,0.0,0.09200000017881393,0.0,0.621999979019165,0.621999979019165,1.1729999780654907,5.263000011444092,22.334999084472656,0.09300000220537186,0.0,5.0,182.12249755859375,942.0499877929688,27.239206314086914,71.44499969482422,0.814415454864502,252.20399475097656,8022299,945.0569661507395,13.398767411128949
257,-0.2070000022649765,-0.2070000022649765,618.0,0.5640000104904175,7.264999866485596,1.7359999418258667,5.261000156402588,40.14400100708008,0.09300000220537186,0.0,7.747000217437744,-0.13099999725818634,-0.09200000017881393,0.0,0.7950000166893005,0.7950000166893005,1.1729999780654907,6.269999980926514,23.350000381469727,0.13099999725818634,1.0,6.0,184.20249938964844,939.385009765625,27.211685180664062,70.75250244140625,2.0552265644073486,252.9929962158203,8022301,11340.67394102558,178.08655477907024
258,0.0,0.0,0.0,0.1860000044107437,1.1080000400543213,0.1850000023841858,5.11299991607666,18.849000930786133,-0.09200000017881393,2.2990000247955322,8.848999977111816,0.0,0.0,0.0,1.1299999952316284,1.1299999952316284,1.2100000381469727,6.938000202178955,1.937999963760376,0.7850000262260437,1.0,7.0,221.6999969482422,906.7650146484375,27.23731231689453,83.65499877929688,0.4270663559436798,235.61599731445312,8022549,11340.68328497671,-60.29915816154782
259,0.1850000023841858,0.1850000023841858,0.0,1.055999994277954,0.8349999785423279,0.9129999876022339,7.322000026702881,21.134000778198242,-0.7419999837875366,1.7619999647140503,7.922999858856201,0.1850000023841858,1.0,0.0,0.38199999928474426,0.38199999928474426,1.1859999895095825,9.241000175476074,4.244999885559082,1.4110000133514404,2.0,7.0,194.4149932861328,892.6900024414062,27.294979095458984,97.72250366210938,0.15169589221477509,237.46299743652344,8022551,2835.171300963476,-4.687724821813329
260,0.1850000023841858,0.1850000023841858,0.0,1.1779999732971191,0.8550000190734863,1.0019999742507935,7.500999927520752,21.316999435424805,-0.7480000257492065,1.7619999647140503,7.873000144958496,0.1850000023841858,1.1579999923706055,0.0,0.38199999928474426,0.38199999928474426,1.309000015258789,9.425000190734863,4.429999828338623,1.2580000162124634,1.0,6.0,194.0500030517578,892.9500122070312,27.30243682861328,96.24500274658203,0.15169589221477509,237.61099243164062,8022552,5670.34229508587,-102.12027547103283
261,0.09200000017881393,0.09200000017881393,0.0,1.2450000047683716,0.8799999952316284,1.055999994277954,7.591000080108643,21.409000396728516,-0.7419999837875366,1.7619999647140503,7.849999904632568,0.09200000017881393,1.1139999628067017,0.0,0.38199999928474426,0.38199999928474426,1.375,9.517999649047852,4.521999835968018,1.184000015258789,1.0,4.0,193.5500030517578,893.4500122070312,27.306562423706055,94.875,0.15169589221477509,237.68499755859375,8022553,1890.1148360287175,-50.73378698723284
262,0.0,0.0,0.0,1.3869999647140503,0.9539999961853027,1.1779999732971191,7.770999908447266,21.591999053955078,-0.7419999837875366,1.7619999647140503,7.806000232696533,0.0,0.984000027179718,0.0,0.3709999918937683,0.3709999918937683,1.5169999599456787,9.70199966430664,4.706999778747559,1.0470000505447388,1.0,6.0,192.5500030517578,894.4500122070312,27.3148136138916,92.13500213623047,0.10640580207109451,237.83399963378906,8022554,1890.1148345122474,47.13670014142031
263,0.09200000017881393,0.09200000017881393,0.0,1.4459999799728394,1.0019999742507935,1.2430000305175781,7.861000061035156,21.683000564575195,-0.7419999837875366,1.7619999647140503,7.785999774932861,0.09200000017881393,0.9259999990463257,0.0,0.3709999918937683,0.3709999918937683,1.5759999752044678,9.793999671936035,4.798999786376953,0.984000027179718,2.0,9.0,192.0500030517578,894.9500122070312,27.318939208984375,90.76499938964844,0.10640580207109451,237.9080047607422,8022555,945.0574178019554,76.52163077534067
264,-0.1850000023841858,-0.1850000023841858,537.0,0.5929999947547913,7.328999996185303,1.2450000047683716,4.614999771118164,39.50600051879883,0.0,0.09200000017881393,7.752999782562256,-0.09200000017881393,-0.09200000017881393,0.0,0.5569999814033508,0.5569999814033508,1.1130000352859497,5.619999885559082,22.70400047302246,0.13099999725818634,0.0,1.0,182.90249633789062,942.0499877929688,27.219539642333984,71.00499725341797,1.5813380479812622,252.50999450683594,8022556,3780.227862649216,13.398778798035544
265,-0.1860000044107437,-0.1860000044107437,618.0,0.49900001287460327,7.330999851226807,1.3869999647140503,4.798999786376953,39.689998626708984,0.1850000023841858,-0.09200000017881393,7.936999797821045,0.0,-0.09300000220537186,0.0,0.5860000252723694,0.5860000252723694,1.1130000352859497,5.798999786376953,22.888999938964844,0.1860000044107437,1.0,5.0,183.29249572753906,942.2449951171875,27.215768814086914,70.94249725341797,1.5813380479812622,252.66200256347656,8022557,3780.2273587718896,56.472794932971524
266,-0.1860000044107437,-0.1860000044107437,618.0,0.49900001287460327,7.330999851226807,1.3869999647140503,4.798999786376953,39.689998626708984,0.1850000023841858,-0.09200000017881393,7.936999797821045,0.0,-0.09300000220537186,0.0,0.5860000252723694,0.5860000252723694,1.1130000352859497,5.798999786376953,22.888999938964844,0.1860000044107437,1.0,5.0,183.29249572753906,942.2449951171875,27.215768814086914,70.94249725341797,1.5813380479812622,252.66200256347656,8022558,5670.341792485686,122.63842748343056
267,-0.1860000044107437,-0.1860000044107437,618.0,0.46399998664855957,7.3379998207092285,1.5379999876022339,4.984000205993652,39.875,0.1860000044107437,-0.09300000220537186,7.935999870300293,-0.09200000017881393,-0.09300000220537186,0.0,0.6679999828338623,0.6679999828338623,1.1130000352859497,5.979000091552734,23.072999954223633,0.1860000044107437,0.0,7.0,183.6824951171875,942.5050048828125,27.214017868041992,70.93250274658203,1.5813380479812622,252.81500244140625,8022559,6615.397403458478,158.00716261442588
268,0.09200000017881393,0.09200000017881393,0.0,1.4459999799728394,1.0019999742507935,1.2430000305175781,7.861000061035156,21.683000564575195,-0.7419999837875366,1.7619999647140503,7.785999774932861,0.09200000017881393,0.9259999990463257,0.0,0.3709999918937683,0.3709999918937683,1.5759999752044678,9.793999671936035,4.798999786376953,0.984000027179718,2.0,9.0,192.0500030517578,894.9500122070312,27.318939208984375,90.76499938964844,0.10640580207109451,237.9080047607422,8022829,945.0578722383082,45.80349350479202
269,-0.09200000017881393,-0.09200000017881393,537.0,0.6539999842643738,7.328999996185303,1.1779999732971191,4.521999835968018,39.41400146484375,-0.09200000017881393,0.1850000023841858,7.659999847412109,-0.09200000017881393,0.0,0.0,0.5569999814033508,0.5569999814033508,1.1169999837875366,5.531000137329102,22.61199951171875,0.09300000220537186,1.0,4.0,182.70750427246094,942.0499877929688,27.224456787109375,71.11499786376953,0.814415454864502,252.43299865722656,8022830,945.0578719756263,46.8611158971153
270,0.09200000017881393,0.09200000017881393,863.0,0.1860000044107437,1.9479999542236328,0.1850000023841858,1.4040000438690186,12.22599983215332,0.2619999945163727,0.6539999842643738,8.255999565124512,0.09200000017881393,0.49900001287460327,0.0,0.0,0.0,1.7619999647140503,0.49900001287460327,1.2000000476837158,0.46299999952316284,0.0,0.0,96.3499984741211,923.8375244140625,27.333332061767578,60.92250061035156,1.1620439291000366,230.27099609375,8023080,6615.403833524868,128.66266056860357
271,0.0,0.0,0.0,0.1860000044107437,1.3839999437332153,-0.09200000017881393,5.373000144958496,19.12299919128418,0.1850000023841858,2.131999969482422,8.711000442504883,0.0,0.09300000220537186,0.0,1.2200000286102295,1.2200000286102295,1.2610000371932983,7.214000225067139,2.2149999141693115,0.5929999947547913,0.0,4.0,221.6999969482422,907.875,27.2421875,82.42500305175781,0.4270663559436798,235.83799743652344,8023081,11340.691190879115,104.99786608875625
272,0.09300000220537186,0.09300000220537186,0.0,1.375,0.9980000257492065,1.1859999895095825,7.659999847412109,21.511999130249023,-0.6489999890327454,1.6699999570846558,7.918000221252441,0.09300000220537186,0.9829999804496765,0.0,0.46399998664855957,0.46399998664855957,1.3869999647140503,9.605999946594238,4.614999771118164,1.0540000200271606,1.0,3.0,193.25,894.1824951171875,27.30181312561035,93.0824966430664,0.12301117181777954,237.81500244140625,8023082,945.058321234846,-9.110086884708885
273,-0.09300000220537186,-0.09300000220537186,457.0,1.055999994277954,6.96999979019165,0.5640000104904175,3.4149999618530273,38.310001373291016,0.09200000017881393,0.0,6.552999973297119,-0.09300000220537186,0.1850000023841858,0.0,0.8289999961853027,0.8289999961853027,1.2100000381469727,4.4679999351501465,21.503999710083008,0.0,2.0,3.0,181.01499938964844,938.3574829101562,27.27558135986328,71.71749877929688,1.3860572576522827,251.51800537109375,8023083,10395.632416523318,-9.669448013699238
274,-0.1860000044107437,-0.1860000044107437,457.0,1.0470000505447388,7.043000221252441,0.675000011920929,3.506999969482422,38.409000396728516,0.1850000023841858,-0.09200000017881393,6.644999980926514,-0.1860000044107437,0.09200000017881393,0.0,0.7059999704360962,0.7059999704360962,1.1130000352859497,4.5279998779296875,21.597000122070312,0.09300000220537186,1.0,3.0,180.75,941.25,27.27291488647461,71.92500305175781,1.0122843980789185,251.64700317382812,8023084,1890.1166436731157,-47.06088901163798
