sle,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_TO_MANGROVE
1324,0.0,0.0,618.0,1.284999966621399,0.367000013589859,1.8910000324249268,1.656000018119812,396.7869873046875,0.09200000017881393,0.0,28.634000778198242,0.0,0.0,0.0,0.18400000035762787,0.18400000035762787,0.7419999837875366,2.76200008392334,1.7879999876022339,1.4490000009536743,2.0,14.0,58.01750183105469,2954.044921875,26.602022171020508,1.347499966621399,0.20477187633514404,516.7969970703125,5686964,939.8550474161426,78.93883721164141
1325,0.0,0.0,618.0,1.1929999589920044,0.45899999141693115,1.9110000133514404,1.7430000305175781,396.8529968261719,0.0,0.09200000017881393,28.572999954223633,0.09200000017881393,0.0,0.0,0.09200000017881393,0.09200000017881393,0.6639999747276306,2.8420000076293945,1.8639999628067017,1.4919999837875366,5.0,12.0,60.162498474121094,2952.70751953125,26.59952163696289,1.4474999904632568,0.20477187633514404,516.7059936523438,5686965,939.8550478515317,33.53313580115938
1326,0.0,0.0,863.0,1.8949999809265137,0.5509999990463257,1.2799999713897705,0.9470000267028809,394.7439880371094,0.09300000220537186,0.0,30.5939998626709,0.0,0.13099999725818634,0.0,0.09200000017881393,0.09200000017881393,1.8209999799728394,0.7950000166893005,0.45899999141693115,0.41100001335144043,1.0,15.0,17.887500762939453,2999.202392578125,26.652372360229492,0.0,0.7954908013343811,519.5999755859375,5687133,939.8556987708114,30.048018449659804
1327,0.09200000017881393,0.09200000017881393,863.0,1.9800000190734863,0.6420000195503235,1.3660000562667847,0.9980000257492065,394.80999755859375,0.09200000017881393,0.0,30.52899932861328,0.09200000017881393,0.09300000220537186,0.0,0.18400000035762787,0.18400000035762787,1.7999999523162842,0.8510000109672546,0.5509999990463257,0.4950000047683716,3.0,14.0,15.862500190734863,2996.66748046875,26.666622161865234,0.0,0.5363172292709351,519.510009765625,5687134,939.8556986038718,14.528531937590408
1328,0.0,0.0,618.0,1.284999966621399,0.367000013589859,1.8910000324249268,1.656000018119812,396.7869873046875,0.09200000017881393,0.0,28.634000778198242,0.0,0.0,0.0,0.18400000035762787,0.18400000035762787,0.7419999837875366,2.76200008392334,1.7879999876022339,1.4490000009536743,2.0,14.0,58.01750183105469,2954.044921875,26.602022171020508,1.347499966621399,0.20477187633514404,516.7969970703125,5687136,939.855699823595,96.37599556544096
1329,0.0,0.0,863.0,1.8949999809265137,0.5509999990463257,1.2799999713897705,0.9470000267028809,394.7439880371094,0.09300000220537186,0.0,30.5939998626709,0.0,0.13099999725818634,0.0,0.09200000017881393,0.09200000017881393,1.8209999799728394,0.7950000166893005,0.45899999141693115,0.41100001335144043,1.0,15.0,17.887500762939453,2999.202392578125,26.652372360229492,0.0,0.7954908013343811,519.5999755859375,5687287,939.8563561935055,56.894829514714864
1330,0.0,0.0,618.0,1.6519999504089355,0.0,1.8550000190734863,1.315999984741211,396.52301025390625,0.09300000220537186,0.09200000017881393,28.878999710083008,0.0,0.2070000022649765,0.0,0.5509999990463257,0.5509999990463257,1.0759999752044678,2.4519999027252197,1.5010000467300415,1.284999966621399,2.0,5.0,42.157501220703125,2962.405029296875,26.618188858032227,1.7274999618530273,0.22980038821697235,517.1589965820312,5687288,4699.280568119223,110.98151723692266
1331,0.0,0.0,863.0,1.9329999685287476,0.5509999990463257,1.315999984741211,0.9470000267028809,394.8089904785156,0.18400000035762787,-0.09200000017881393,30.65999984741211,0.0,0.2070000022649765,0.0,0.12999999523162842,0.12999999523162842,1.9110000133514404,0.7210000157356262,0.46799999475479126,0.45899999141693115,2.0,11.0,18.362499237060547,3001.467529296875,26.654956817626953,0.0,0.7954908013343811,519.583984375,5687453,939.8570112770203,26.30221690469747
1332,0.0,0.0,781.0,2.0490000247955322,0.1860000044107437,1.909000039100647,0.49900001287460327,395.4670104980469,-0.09300000220537186,0.46399998664855957,30.01300048828125,0.0,0.699999988079071,0.0,0.38199999928474426,0.38199999928474426,1.8760000467300415,1.3769999742507935,1.034999966621399,1.1469999551773071,4.0,15.0,14.949999809265137,2984.455078125,26.633853912353516,0.0,0.3661828339099884,518.6799926757812,5687454,1879.7140238401055,104.22395745699578
1333,0.0,0.0,699.0,2.0409998893737793,0.1860000044107437,1.7649999856948853,0.5389999747276306,395.9280090332031,-0.09300000220537186,0.7200000286102295,29.569000244140625,0.0,0.8309999704360962,0.0,0.6209999918937683,0.6209999918937683,1.7630000114440918,1.7029999494552612,0.9459999799728394,1.0199999809265137,2.0,6.0,16.325000762939453,2978.360107421875,26.634687423706055,0.4124999940395355,0.25186601281166077,518.0469970703125,5687455,939.8570113786845,107.25156011643895
1334,0.0,0.0,618.0,1.74399995803833,-0.09200000017881393,1.7630000114440918,1.1950000524520874,396.52099609375,0.18400000035762787,0.18299999833106995,29.009000778198242,0.0,0.09300000220537186,0.0,0.6169999837875366,0.6169999837875366,1.1950000524520874,2.3239998817443848,1.371000051498413,1.159000039100647,3.0,6.0,36.59749984741211,2965.264892578125,26.62268829345703,0.9075000286102295,0.22980038821697235,517.2329711914062,5687456,939.8570117585107,90.30020161312203
1335,0.09200000017881393,0.09200000017881393,0.0,0.5809999704360962,0.26100000739097595,1.2419999837875366,4.0980000495910645,398.9700012207031,-0.09200000017881393,1.3860000371932983,26.85099983215332,0.09200000017881393,0.09200000017881393,0.0,0.09300000220537186,0.09300000220537186,0.20600000023841858,5.479000091552734,2.1510000228881836,2.697000026702881,1.0,7.0,139.21749877929688,2951.862548828125,26.55262565612793,4.25,0.12428703159093857,513.8880004882812,5687651,2819.571640145059,103.35861108237326
1336,0.0,0.0,618.0,1.74399995803833,-0.09200000017881393,1.7630000114440918,1.1950000524520874,396.52099609375,0.18400000035762787,0.18299999833106995,29.009000778198242,0.0,0.09300000220537186,0.0,0.6169999837875366,0.6169999837875366,1.1950000524520874,2.3239998817443848,1.371000051498413,1.159000039100647,3.0,6.0,36.59749984741211,2965.264892578125,26.62268829345703,0.9075000286102295,0.22980038821697235,517.2329711914062,5687821,939.8583202353196,117.93928397114539
1337,0.0,0.0,781.0,1.9570000171661377,0.09300000220537186,1.8240000009536743,0.414000004529953,395.531005859375,0.0,0.3709999918937683,30.079999923706055,0.0,0.7419999837875366,0.0,0.3319999873638153,0.3319999873638153,1.9630000591278076,1.2899999618530273,0.953000009059906,1.0570000410079956,2.0,18.0,15.100000381469727,2986.62744140625,26.62958335876465,0.0,0.4587986171245575,518.6640014648438,5687990,939.8589776978083,111.50752947506896
1338,0.0,0.0,618.0,1.284999966621399,0.367000013589859,1.7999999523162842,1.628000020980835,396.85198974609375,0.09200000017881393,0.0,28.702999114990234,0.0,0.09300000220537186,0.0,0.20600000023841858,0.20600000023841858,0.7919999957084656,2.7170000076293945,1.7369999885559082,1.3660000562667847,2.0,13.0,57.872501373291016,2954.114990234375,26.602062225341797,1.0824999809265137,0.20477187633514404,516.781005859375,5687995,3759.431975393676,45.20453497160636
1339,0.0,0.0,618.0,1.3769999742507935,0.2750000059604645,1.6920000314712524,1.5149999856948853,396.8500061035156,0.09300000220537186,0.0,28.833999633789062,0.0,0.1860000044107437,0.0,0.26100000739097595,0.26100000739097595,0.9210000038146973,2.5920000076293945,1.6100000143051147,1.2419999837875366,2.0,13.0,51.622501373291016,2958.195068359375,26.59868812561035,0.8075000047683716,0.2293068766593933,516.8560180664062,5688172,939.859630312834,55.39367028286327
1340,0.0,0.0,781.0,1.9819999933242798,0.09300000220537186,1.9049999713897705,0.5220000147819519,395.3999938964844,0.0,0.3709999918937683,30.207000732421875,0.0,0.5899999737739563,0.0,0.2070000022649765,0.2070000022649765,1.9670000076293945,1.2369999885559082,1.0529999732971191,1.1169999837875366,4.0,17.0,15.100000381469727,2989.797607421875,26.63958168029785,0.0,0.4587986171245575,518.844970703125,5688359,939.8602862191922,108.97616983926721
1341,0.0,0.0,781.0,1.9670000076293945,0.09300000220537186,1.8630000352859497,0.4620000123977661,395.46600341796875,0.0,0.3709999918937683,30.14299964904785,0.0,0.6639999747276306,0.0,0.26100000739097595,0.26100000739097595,1.9819999933242798,1.2610000371932983,1.0,1.0839999914169312,3.0,17.0,15.100000381469727,2988.21240234375,26.63458251953125,0.0,0.4587986171245575,518.7540283203125,5688360,939.8602858845529,93.59325234860239
1342,0.0,0.0,618.0,1.3769999742507935,0.2750000059604645,1.6920000314712524,1.5149999856948853,396.8500061035156,0.09300000220537186,0.0,28.833999633789062,0.0,0.1860000044107437,0.0,0.26100000739097595,0.26100000739097595,0.9210000038146973,2.5920000076293945,1.6100000143051147,1.2419999837875366,2.0,13.0,51.622501373291016,2958.195068359375,26.59868812561035,0.8075000047683716,0.2293068766593933,516.8560180664062,5688366,939.8602864575272,12.335539899928982
1343,0.0,0.0,0.0,0.3790000081062317,0.09300000220537186,1.0839999914169312,3.8940000534057617,398.9010009765625,0.0,1.2059999704360962,27.03499984741211,0.0,0.18400000035762787,0.0,0.26100000739097595,0.26100000739097595,0.41100001335144043,5.2789998054504395,2.2960000038146973,2.5260000228881836,2.0,14.0,122.14250183105469,2949.7275390625,26.55875015258789,2.8975000381469727,0.09965559095144272,514.052978515625,5688370,939.8602860637416,103.01661635596315
1344,-0.09200000017881393,-0.09200000017881393,618.0,1.559999942779541,0.09200000017881393,1.6720000505447388,1.3370000123977661,396.7179870605469,0.09300000220537186,0.0,28.954999923706055,-0.09200000017881393,0.18299999833106995,0.0,0.41100001335144043,0.41100001335144043,1.0729999542236328,2.430999994277954,1.4559999704360962,1.159999966621399,1.0,17.0,43.252498626708984,2962.655029296875,26.606937408447266,0.6175000071525574,0.2293068766593933,517.0360107421875,5688550,8458.741969881625,146.6171509238188
1345,0.0,0.0,0.0,0.5509999990463257,0.18400000035762787,1.0789999961853027,3.989000082015991,399.0979919433594,-0.09200000017881393,1.2419999837875366,27.0,0.12999999523162842,0.0,0.0,0.20600000023841858,0.20600000023841858,0.29100000858306885,5.438000202178955,2.0940001010894775,2.5390000343322754,2.0,8.0,124.93250274658203,2951.784912109375,26.555334091186523,3.569999933242798,0.09965559095144272,513.8560180664062,5688556,939.8609432552382,10.05992137047471
1346,-0.09200000017881393,-0.09200000017881393,618.0,1.6519999504089355,0.09300000220537186,1.5770000219345093,1.225000023841858,396.71600341796875,0.09200000017881393,0.0,29.086000442504883,-0.09200000017881393,0.09200000017881393,0.0,0.46799999475479126,0.46799999475479126,1.2000000476837158,2.305999994277954,1.3279999494552612,1.034999966621399,1.0,18.0,36.8025016784668,2967.955078125,26.595687866210938,0.4675000011920929,0.2293068766593933,517.1110229492188,5688759,939.8615972022219,69.82747958978103
1347,0.0,0.0,618.0,1.468000054359436,0.20600000023841858,1.5880000591278076,1.4040000438690186,396.8479919433594,0.0,0.09300000220537186,28.964000701904297,0.0,0.2750000059604645,0.0,0.28999999165534973,0.28999999165534973,1.0509999990463257,2.4679999351501465,1.4839999675750732,1.11899995803833,2.0,16.0,44.3125,2963.77490234375,26.587604522705078,0.637499988079071,0.2293068766593933,516.9299926757812,5688760,939.8615974384388,39.1535751679378
1348,0.09200000017881393,0.09200000017881393,618.0,1.3769999742507935,0.29100000858306885,1.6009999513626099,1.4620000123977661,396.91400146484375,0.0,0.09300000220537186,28.902999877929688,0.09200000017881393,0.27799999713897705,0.0,0.20600000023841858,0.20600000023841858,0.9800000190734863,2.549999952316284,1.5640000104904175,1.159999966621399,3.0,11.0,48.067501068115234,2961.68505859375,26.58356285095215,0.7225000262260437,0.2293068766593933,516.8400268554688,5688761,1879.7225392674065,6.834196277562809
1349,0.09200000017881393,0.09200000017881393,0.0,0.45899999141693115,0.09200000017881393,1.034999966621399,3.9509999752044678,399.0320129394531,0.0,1.1829999685287476,27.05500030517578,0.09200000017881393,0.09200000017881393,0.0,0.28999999165534973,0.28999999165534973,0.3790000081062317,5.3480000495910645,2.183000087738037,2.490999937057495,2.0,13.0,119.57749938964844,2950.594970703125,26.558168411254883,3.0899999141693115,0.09965559095144272,513.9459838867188,5688764,2819.583432392179,38.22238318665032
1350,0.0,0.0,0.0,0.5509999990463257,0.18400000035762787,1.0789999961853027,3.989000082015991,399.0979919433594,-0.09200000017881393,1.2419999837875366,27.0,0.12999999523162842,0.0,0.0,0.20600000023841858,0.20600000023841858,0.29100000858306885,5.438000202178955,2.0940001010894775,2.5390000343322754,2.0,8.0,124.93250274658203,2951.784912109375,26.555334091186523,3.569999933242798,0.09965559095144272,513.8560180664062,5688765,939.8615968768373,-20.661741905721147
1351,0.12999999523162842,0.12999999523162842,781.0,2.0309998989105225,0.3330000042915344,1.6449999809265137,0.675000011920929,395.135986328125,-0.09200000017881393,0.20600000023841858,30.594999313354492,0.12999999523162842,0.38199999928474426,0.0,0.09300000220537186,0.09300000220537186,2.0490000247955322,0.8230000138282776,0.7850000262260437,0.734000027179718,3.0,7.0,15.300000190734863,2999.967529296875,26.658748626708984,0.0,0.5785674452781677,519.281005859375,5688919,1879.7238486214474,38.220673401551345
1352,-0.09200000017881393,-0.09200000017881393,618.0,1.8350000381469727,0.09200000017881393,1.5770000219345093,1.0470000505447388,396.5840148925781,0.13099999725818634,0.0,29.20800018310547,-0.09200000017881393,0.09200000017881393,0.0,0.6489999890327454,0.6489999890327454,1.3580000400543213,2.1470000743865967,1.1799999475479126,0.953000009059906,4.0,9.0,29.292499542236328,2972.135009765625,26.603771209716797,0.29750001430511475,0.28942161798477173,517.2919921875,5688924,939.8622508252517,70.79529533137641
1353,0.09200000017881393,0.09200000017881393,0.0,-0.1850000023841858,0.27799999713897705,1.128000020980835,2.75600004196167,398.10400390625,0.367000013589859,0.9980000257492065,27.84000015258789,0.09200000017881393,0.9120000004768372,0.0,0.8500000238418579,0.8500000238418579,1.1239999532699585,4.099999904632568,1.9479999542236328,1.718999981880188,1.0,19.0,66.86250305175781,2947.382568359375,26.569499969482422,1.7000000476837158,0.13432316482067108,515.2119750976562,5688925,2819.5867535957577,69.26888171105952
1354,0.0,0.0,0.0,-0.18400000035762787,0.27799999713897705,1.0789999961853027,2.8380000591278076,398.1700134277344,0.414000004529953,0.9679999947547913,27.783000946044922,0.0,0.8790000081062317,0.0,0.9210000038146973,0.9210000038146973,1.2000000476837158,4.189000129699707,1.9500000476837158,1.774999976158142,1.0,21.0,69.88749694824219,2946.887451171875,26.566667556762695,1.7000000476837158,0.13432316482067108,515.1220092773438,5688926,939.862250937949,88.73802564673002
1355,0.09200000017881393,0.09200000017881393,781.0,1.9470000267028809,0.26100000739097595,1.6890000104904175,0.5860000252723694,395.20001220703125,-0.12999999523162842,0.26100000739097595,30.660999298095703,0.09200000017881393,0.45899999141693115,0.0,0.1850000023841858,0.1850000023841858,2.1410000324249268,0.7850000262260437,0.8230000138282776,0.734000027179718,4.0,17.0,15.5,3002.21240234375,26.65291404724121,0.0,0.5785674452781677,519.2659912109375,5689092,939.8629058593042,72.17771958921765
1356,0.09200000017881393,0.09200000017881393,618.0,1.468000054359436,0.26100000739097595,1.496000051498413,1.3339999914169312,396.9129943847656,-0.09200000017881393,0.18400000035762787,29.033000946044922,0.09200000017881393,0.2750000059604645,0.0,0.2750000059604645,0.2750000059604645,1.1100000143051147,2.427999973297119,1.440000057220459,1.034999966621399,3.0,13.0,41.1875,2967.125,26.57239532470703,0.5625,0.2293068766593933,516.9140014648438,5689096,2819.5881130291345,48.787780950509706
1357,0.09200000017881393,0.09200000017881393,618.0,1.468000054359436,0.26100000739097595,1.496000051498413,1.3339999914169312,396.9129943847656,-0.09200000017881393,0.18400000035762787,29.033000946044922,0.09200000017881393,0.2750000059604645,0.0,0.2750000059604645,0.2750000059604645,1.1100000143051147,2.427999973297119,1.440000057220459,1.034999966621399,3.0,13.0,41.1875,2967.125,26.57239532470703,0.5625,0.2293068766593933,516.9140014648438,5689097,939.8629065009433,43.784115841662455
1358,0.0,0.0,618.0,-0.09300000220537186,0.1860000044107437,0.953000009059906,2.884999990463257,398.3009948730469,0.4950000047683716,0.8550000190734863,27.798999786376953,0.0,0.7649999856948853,0.0,1.0509999990463257,1.0509999990463257,1.3279999494552612,4.254000186920166,1.8639999628067017,1.7640000581741333,1.0,20.0,69.2874984741211,2947.6875,26.564167022705078,1.5,0.13432316482067108,515.0150146484375,5689098,939.8629062443979,88.65314921423229
1359,0.09300000220537186,0.09300000220537186,537.0,0.367000013589859,0.0,0.9120000004768372,3.8359999656677246,399.0299987792969,0.09200000017881393,1.0540000200271606,27.18400001525879,0.09300000220537186,0.20600000023841858,0.0,0.41100001335144043,0.41100001335144043,0.4950000047683716,5.239999771118164,2.1530001163482666,2.364000082015991,2.0,9.0,107.7125015258789,2949.83740234375,26.56041717529297,2.6875,0.09965559095144272,514.02099609375,5689101,939.8629059033287,100.11750599678221
1360,-0.09200000017881393,-0.09200000017881393,618.0,1.7630000114440918,0.09200000017881393,1.4839999675750732,1.0260000228881836,396.64898681640625,0.1860000044107437,0.0,29.277000427246094,-0.09200000017881393,0.09200000017881393,0.0,0.6420000195503235,0.6420000195503235,1.4049999713897705,2.0999999046325684,1.1239999532699585,0.8730000257492065,2.0,15.0,27.887500762939453,2974.925048828125,26.58823013305664,0.26249998807907104,0.28942161798477173,517.2760009765625,5689270,5639.176178036282,80.6170444820375
1361,0.09200000017881393,0.09200000017881393,618.0,1.468000054359436,0.26100000739097595,1.496000051498413,1.3339999914169312,396.9129943847656,-0.09200000017881393,0.18400000035762787,29.033000946044922,0.09200000017881393,0.2750000059604645,0.0,0.2750000059604645,0.2750000059604645,1.1100000143051147,2.427999973297119,1.440000057220459,1.034999966621399,3.0,13.0,41.1875,2967.125,26.57239532470703,0.5625,0.2293068766593933,516.9140014648438,5689271,939.8635613709353,7.825619557535184
1362,0.12999999523162842,0.12999999523162842,618.0,-0.09200000017881393,0.26100000739097595,1.1740000247955322,2.549999952316284,398.0360107421875,0.18400000035762787,1.0,28.027999877929688,0.12999999523162842,0.8349999785423279,0.0,0.7950000166893005,0.7950000166893005,1.0440000295639038,3.8989999294281006,1.8550000190734863,1.5390000343322754,4.0,13.0,57.38750076293945,2950.1875,26.574167251586914,1.5,0.13432316482067108,515.3770141601562,5689272,2819.5900790589485,18.066203247066618
1363,0.09200000017881393,0.09200000017881393,618.0,-0.09300000220537186,0.1860000044107437,1.0,2.799999952316284,398.2349853515625,0.45899999141693115,0.8790000081062317,27.856000900268555,0.09200000017881393,0.7919999957084656,0.0,0.9800000190734863,0.9800000190734863,1.253000020980835,4.164999961853027,1.8580000400543213,1.7029999494552612,1.0,19.0,66.3125,2948.3125,26.566667556762695,1.5,0.13432316482067108,515.1060180664062,5689273,2819.5900791917816,18.06615996231838
1364,0.09300000220537186,0.09300000220537186,0.0,0.5509999990463257,0.18400000035762787,1.0,3.8959999084472656,399.1619873046875,-0.09200000017881393,1.1749999523162842,27.075000762939453,0.20600000023841858,0.09300000220537186,0.0,0.26100000739097595,0.26100000739097595,0.3319999873638153,5.420000076293945,2.072000026702881,2.4619998931884766,2.0,6.0,116.5875015258789,2951.574951171875,26.55666732788086,3.6500000953674316,0.09965559095144272,513.8400268554688,5689276,2819.589323483137,-37.52502219039762
1365,1.1950000524520874,1.1950000524520874,0.0,0.41100001335144043,0.1850000023841858,3.2300000190734863,4.47599983215332,401.02398681640625,-0.09300000220537186,3.496999979019165,25.635000228881836,1.1950000524520874,1.8359999656677246,0.0,0.5899999737739563,0.5899999737739563,0.8679999709129333,5.36299991607666,0.09300000220537186,3.6480000019073486,2.0,13.0,244.1999969482422,2960.91259765625,26.46958351135254,15.625,0.08958249539136887,511.3089904785156,5689277,939.8635613552177,-63.032933259974044
1366,0.0,0.0,781.0,1.9869999885559082,0.3319999873638153,1.6100000143051147,0.6209999918937683,395.135009765625,-0.09300000220537186,0.2070000022649765,30.72599983215332,0.0,0.367000013589859,0.0,0.2070000022649765,0.2070000022649765,2.1510000228881836,0.699999988079071,0.7419999837875366,0.6420000195503235,4.0,9.0,15.5,3003.737548828125,26.657915115356445,0.0,0.5785674452781677,519.3560180664062,5689426,939.8642157725519,38.09229777694942
1367,0.0,0.0,618.0,1.559999942779541,0.2070000022649765,1.4869999885559082,1.284999966621399,396.84698486328125,0.0,0.09200000017881393,29.0939998626709,0.0,0.18299999833106995,0.0,0.367000013589859,0.367000013589859,1.1799999475479126,2.3440001010894775,1.3580000400543213,0.9980000257492065,2.0,14.0,37.86249923706055,2969.074951171875,26.57635498046875,0.48750001192092896,0.2293068766593933,517.0050048828125,5689429,939.8642154471268,-22.896084067270102
1368,0.09300000220537186,0.09300000220537186,618.0,-0.09300000220537186,0.1860000044107437,1.0540000200271606,2.7160000801086426,398.1679992675781,0.367000013589859,0.9120000004768372,27.913000106811523,0.09300000220537186,0.828000009059906,0.0,0.9129999876022339,0.9129999876022339,1.1799999475479126,4.076000213623047,1.8550000190734863,1.6449999809265137,1.0,21.0,63.337501525878906,2948.9375,26.569168090820312,1.5,0.13432316482067108,515.1959838867188,5689430,939.8642155493962,-22.89607863126572
1369,0.09200000017881393,0.09200000017881393,537.0,0.2750000059604645,-0.09200000017881393,0.8790000081062317,3.747999906539917,398.9630126953125,0.18400000035762787,1.0,27.23900032043457,0.09200000017881393,0.29100000858306885,0.0,0.4620000123977661,0.4620000123977661,0.5809999704360962,5.150000095367432,2.115999937057495,2.319000005722046,1.0,9.0,104.13749694824219,2949.512451171875,26.56041717529297,2.5625,0.1495470255613327,514.1110229492188,5689433,939.8642150838738,68.86816692956951
1370,0.09300000220537186,0.09300000220537186,537.0,0.367000013589859,0.0,0.9120000004768372,3.8359999656677246,399.0299987792969,0.09200000017881393,1.0540000200271606,27.18400001525879,0.09300000220537186,0.20600000023841858,0.0,0.41100001335144043,0.41100001335144043,0.4950000047683716,5.239999771118164,2.1530001163482666,2.364000082015991,2.0,9.0,107.7125015258789,2949.83740234375,26.56041717529297,2.6875,0.09965559095144272,514.02099609375,5689434,939.8642154566018,37.43012705624518
1371,-0.09300000220537186,-0.09300000220537186,781.0,1.7630000114440918,-0.09300000220537186,1.4839999675750732,0.7570000290870667,396.45098876953125,0.1850000023841858,0.2750000059604645,29.461999893188477,-0.09300000220537186,0.367000013589859,0.0,0.4620000123977661,0.4620000123977661,1.6449999809265137,1.8639999628067017,0.9129999876022339,0.7649999856948853,4.0,9.0,17.912500381469727,2980.77490234375,26.60010528564453,0.03750000149011612,0.28942161798477173,517.5469970703125,5689608,3759.456865314731,7.267043201638044
1372,0.0,0.0,618.0,1.6519999504089355,0.1850000023841858,1.4839999675750732,1.2070000171661377,396.781005859375,0.09200000017881393,0.0,29.155000686645508,0.0,0.09200000017881393,0.0,0.45899999141693115,0.45899999141693115,1.253000020980835,2.26200008392334,1.277999997138977,0.953000009059906,1.0,17.0,34.537498474121094,2971.02490234375,26.580312728881836,0.4124999940395355,0.2293068766593933,517.094970703125,5689609,6579.043568374527,-13.559864765693035
1373,0.13099999725818634,0.13099999725818634,618.0,1.468000054359436,0.3330000042915344,1.4040000438690186,1.2569999694824219,396.97698974609375,-0.09200000017881393,0.18400000035762787,29.10300064086914,0.13099999725818634,0.29100000858306885,0.0,0.2750000059604645,0.2750000059604645,1.1740000247955322,2.390000104904175,1.399999976158142,0.953000009059906,3.0,9.0,38.0625,2970.47509765625,26.557188034057617,0.48750001192092896,0.2293068766593933,516.8980102539062,5689610,939.8648715441583,-11.272629061212402
1374,0.0,0.0,618.0,0.0,0.09300000220537186,0.8730000257492065,2.8499999046325684,398.364990234375,0.5370000004768372,0.7649999856948853,27.871000289916992,0.0,0.675000011920929,0.0,1.1100000143051147,1.1100000143051147,1.3819999694824219,4.232999801635742,1.7719999551773071,1.6959999799728394,1.0,18.0,65.6624984741211,2948.982421875,26.56450080871582,1.2999999523162842,0.13432316482067108,515.0,5689611,939.8648719714205,26.835664530544744
1375,0.0,0.0,537.0,0.09200000017881393,0.0,0.7480000257492065,3.5460000038146973,398.8949890136719,0.09300000220537186,0.828000009059906,27.42300033569336,0.0,0.4950000047683716,0.0,0.6520000100135803,0.6520000100135803,0.7850000262260437,4.952000141143799,1.9630000591278076,2.1540000438690186,1.0,12.0,90.88249969482422,2949.24755859375,26.561250686645508,2.177500009536743,0.1495470255613327,514.2760009765625,5689615,939.8648714460448,61.85512820854248
1376,0.12999999523162842,0.12999999523162842,781.0,1.8630000352859497,0.20600000023841858,1.6799999475479126,0.49900001287460327,395.2650146484375,-0.09200000017881393,0.3330000042915344,30.726999282836914,0.12999999523162842,0.46799999475479126,0.0,0.20600000023841858,0.20600000023841858,2.2339999675750732,0.7570000290870667,0.7649999856948853,0.675000011920929,4.0,21.0,15.699999809265137,3004.45751953125,26.64708137512207,0.0,0.5785674452781677,519.25,5689788,1879.7310509700378,83.55399134473355
1377,0.0,0.0,781.0,1.6699999570846558,-0.1850000023841858,1.3919999599456787,0.6489999890327454,396.45001220703125,0.27799999713897705,0.367000013589859,29.591999053955078,0.0,0.39100000262260437,0.0,0.3330000042915344,0.3330000042915344,1.7690000534057617,1.7369999885559082,0.7829999923706055,0.656000018119812,2.0,14.0,16.3174991607666,2984.43505859375,26.587167739868164,0.0,0.28942161798477173,517.6220092773438,5689789,939.8655254915384,6.149904480282378
1378,0.09300000220537186,0.09300000220537186,618.0,1.559999942779541,0.2930000126361847,1.3949999809265137,1.2059999704360962,396.9110107421875,0.0,0.09200000017881393,29.163999557495117,0.09300000220537186,0.20600000023841858,0.0,0.367000013589859,0.367000013589859,1.2410000562667847,2.305999994277954,1.315999984741211,0.9120000004768372,3.0,12.0,35.16749954223633,2972.284912109375,26.56106185913086,0.42250001430511475,0.2293068766593933,516.989013671875,5689790,2819.595219374322,-63.85827335233275
1379,0.0,0.0,781.0,1.972000002861023,0.367000013589859,1.371000051498413,0.6489999890327454,394.93701171875,0.0,0.09200000017881393,31.051000595092773,0.0,0.09300000220537186,0.0,0.20600000023841858,0.20600000023841858,2.316999912261963,0.3319999873638153,0.45899999141693115,0.2750000059604645,7.0,19.0,21.037500381469727,3014.1201171875,26.61083221435547,0.0,0.8156870007514954,519.7020263671875,5689925,939.8661801268845,111.32658898395074
1380,0.12999999523162842,0.12999999523162842,781.0,1.8630000352859497,0.20600000023841858,1.6799999475479126,0.49900001287460327,395.2650146484375,-0.09200000017881393,0.3330000042915344,30.726999282836914,0.12999999523162842,0.46799999475479126,0.0,0.20600000023841858,0.20600000023841858,2.2339999675750732,0.7570000290870667,0.7649999856948853,0.675000011920929,4.0,21.0,15.699999809265137,3004.45751953125,26.64708137512207,0.0,0.5785674452781677,519.25,5689926,939.8661803838305,44.97102431076554
1381,0.0,0.0,781.0,1.6699999570846558,-0.18400000035762787,1.3919999599456787,0.7400000095367432,396.5159912109375,0.27799999713897705,0.2750000059604645,29.530000686645508,0.0,0.3330000042915344,0.0,0.3919999897480011,0.3919999897480011,1.6890000104904175,1.815000057220459,0.8500000238418579,0.675000011920929,1.0,15.0,17.797500610351562,2983.14501953125,26.584312438964844,0.032499998807907104,0.28942161798477173,517.531982421875,5689929,2819.597934396143,-60.60659262750289
