gin,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_NEAR_MANGROVE
972,0.12999999523162842,0.12999999523162842,0.0,12.57800006866455,0.5879999995231628,13.854000091552734,29.62299919128418,188.82000732421875,0.09099999815225601,17.645999908447266,2.2780001163482666,5.994999885559082,0.12999999523162842,0.0,0.12999999523162842,0.12999999523162842,0.09099999815225601,33.821998596191406,0.4569999873638153,14.180000305175781,1.0,0.0,221.80398559570312,3350.2060546875,29.398366928100586,139.5946807861328,0.0070610432885587215,685.3880004882812,4428533,935.4344346157654,44.447049862911086
973,0.0,0.0,0.0,12.656000137329102,0.45899999141693115,13.972000122070312,29.506999969482422,188.94400024414062,0.0,17.613000869750977,2.1480000019073486,5.989999771118164,0.0,0.0,0.18299999833106995,0.18299999833106995,0.20499999821186066,33.696998596191406,0.36500000953674316,14.241999626159668,1.0,3.0,221.69436645507812,3350.04150390625,29.39745330810547,139.66172790527344,0.016782091930508614,685.2680053710938,4428723,935.4352225982988,13.99766810982986
974,0.09099999815225601,0.09099999815225601,0.0,12.76099967956543,0.49300000071525574,14.029000282287598,29.565000534057617,188.90499877929688,0.09099999815225601,17.73900032043457,2.1540000438690186,6.119999885559082,0.09099999815225601,0.0,0.09099999815225601,0.09099999815225601,0.18299999833106995,33.73500061035156,0.39100000262260437,14.357000350952148,0.0,2.0,221.45697021484375,3349.685546875,29.395475387573242,139.18695068359375,0.016782091930508614,685.3170166015625,4429549,10289.812535956162,102.56763523660648
975,0.09099999815225601,0.09099999815225601,0.0,12.76099967956543,0.49300000071525574,14.029000282287598,29.565000534057617,188.90499877929688,0.09099999815225601,17.73900032043457,2.1540000438690186,6.119999885559082,0.09099999815225601,0.0,0.09099999815225601,0.09099999815225601,0.18299999833106995,33.73500061035156,0.39100000262260437,14.357000350952148,0.0,2.0,221.45697021484375,3349.685546875,29.395475387573242,139.18695068359375,0.016782091930508614,685.3170166015625,4429550,935.4391575510937,74.8896657903632
976,0.12999999523162842,0.12999999523162842,0.0,12.852999687194824,0.4659999907016754,14.116999626159668,29.53700065612793,188.94700622558594,0.09099999815225601,17.785999298095703,2.0950000286102295,6.183000087738037,0.12999999523162842,0.0,0.12999999523162842,0.12999999523162842,0.18299999833106995,33.69200134277344,0.3310000002384186,14.446000099182129,2.0,5.0,221.3098602294922,3349.46484375,29.394250869750977,139.0140838623047,0.016782091930508614,685.281005859375,4429737,935.4399433669787,94.546651115324
977,0.2070000022649765,0.2070000022649765,0.0,12.944000244140625,0.4569999873638153,14.204999923706055,29.509000778198242,188.98899841308594,0.0,17.83300018310547,2.0390000343322754,6.248000144958496,0.2070000022649765,0.0,0.2070000022649765,0.2070000022649765,0.20499999821186066,33.64899826049805,0.25999999046325684,14.53499984741211,1.0,9.0,221.17694091796875,3349.265380859375,29.393142700195312,138.85791015625,0.016782091930508614,685.2449951171875,4430473,1870.8853958575178,75.44352014115205
978,0.2930000126361847,0.2930000126361847,0.0,13.03600025177002,0.4569999873638153,14.293000221252441,29.481000900268555,189.031005859375,-0.09300000220537186,17.8799991607666,1.9850000143051147,6.313000202178955,0.2930000126361847,0.0,0.289000004529953,0.289000004529953,0.25999999046325684,33.606998443603516,0.20499999821186066,14.62399959564209,2.0,7.0,221.05625915527344,3349.08447265625,29.39213752746582,138.7161102294922,0.016782091930508614,685.208984375,4430888,935.4446648615803,51.24109903528109
979,0.0,0.0,0.0,0.27399998903274536,1.0240000486373901,9.182000160217285,11.447999954223633,207.7729949951172,-0.18299999833106995,6.656000137329102,12.163000106811523,2.5380001068115234,0.0,0.0,0.36500000953674316,0.36500000953674316,0.5479999780654907,17.857999801635742,2.61299991607666,4.091000080108643,3.0,16.0,128.58250427246094,3353.949951171875,29.553499221801758,64.48999786376953,-0.009376918897032738,666.052978515625,4430889,5612.665632174706,40.36571688709078
980,0.18299999833106995,0.18299999833106995,0.0,0.4569999873638153,1.190000057220459,9.104000091552734,11.565999984741211,207.6060028076172,-0.09099999815225601,6.709000110626221,12.265000343322754,2.6730000972747803,0.18299999833106995,0.0,0.18299999833106995,0.18299999833106995,0.36500000953674316,17.951000213623047,2.4749999046325684,4.10699987411499,3.0,14.0,140.79249572753906,3353.35009765625,29.561498641967773,65.20999908447266,-0.009376918897032738,666.219970703125,4431099,935.4454529266582,37.422507362093675
981,0.0,0.0,0.0,0.3709999918937683,-0.09099999815225601,2.946000099182129,8.366999626159668,215.87899780273438,0.18299999833106995,3.946000099182129,9.758000373840332,0.6150000095367432,0.0,0.0,0.25999999046325684,0.25999999046325684,6.13700008392334,14.451000213623047,2.2239999771118164,2.3540000915527344,4.0,18.0,145.94500732421875,3345.447509765625,29.407812118530273,56.584999084472656,0.02926662005484104,657.916015625,4433717,1870.9121421816556,46.10523349416095
982,0.0,0.0,0.0,0.3709999918937683,-0.09099999815225601,2.946000099182129,8.366999626159668,215.87899780273438,0.18299999833106995,3.946000099182129,9.758000373840332,0.6150000095367432,0.0,0.0,0.25999999046325684,0.25999999046325684,6.13700008392334,14.451000213623047,2.2239999771118164,2.3540000915527344,4.0,18.0,145.94500732421875,3345.447509765625,29.407812118530273,56.584999084472656,0.02926662005484104,657.916015625,4433888,1870.9137132473088,111.24395170520094
983,2.549999952316284,2.549999952316284,0.0,1.2899999618530273,1.36899995803833,5.982999801635742,8.145999908447266,213.27499389648438,0.09099999815225601,6.872000217437744,9.340999603271484,2.549999952316284,3.0369999408721924,1.0,0.0,0.0,5.013000011444092,14.951000213623047,4.857999801635742,2.509999990463257,2.0,3.0,247.9499969482422,3349.215087890625,29.463895797729492,65.55500030517578,0.02216172404587269,660.5269775390625,4436113,2806.3993219323966,12.146239089648038
984,1.6440000534057617,1.6440000534057617,0.0,0.4569999873638153,1.2549999952316284,9.178000450134277,10.02299976348877,208.677001953125,-0.09099999815225601,8.32699966430664,10.628000259399414,1.6440000534057617,1.6799999475479126,0.0,0.09099999815225601,0.09099999815225601,0.20499999821186066,16.26300048828125,1.9390000104904175,5.260000228881836,5.0,16.0,93.11750030517578,3366.327392578125,29.46268653869629,75.62000274658203,0.010880183428525925,665.1859741210938,4442144,935.4902612379864,-43.56432514122849
985,2.9790000915527344,2.9790000915527344,0.0,7.671999931335449,1.1269999742507935,10.890999794006348,17.974000930786133,200.19000244140625,0.09099999815225601,11.416999816894531,9.418999671936035,2.9790000915527344,9.37399959564209,0.0,0.09300000220537186,0.09300000220537186,0.2070000022649765,22.79800033569336,1.1069999933242798,9.36400032043457,1.0,5.0,143.0,3356.0,29.374998092651367,96.7750015258789,-0.012912213802337646,673.8359985351562,4442332,935.4910458143887,9.491087550094264
986,0.0,0.0,0.0,1.2039999961853027,0.0,0.12999999523162842,25.774999618530273,241.57699584960938,1.5770000219345093,1.8550000190734863,12.446999549865723,0.0,0.9190000295639038,0.0,0.37700000405311584,0.37700000405311584,15.444999694824219,10.74899959564209,0.5350000262260437,0.7450000047683716,2.0,10.0,28.40250015258789,3256.235107421875,29.36691665649414,29.264999389648438,0.08886751532554626,632.4769897460938,4443468,3741.983036163716,131.1224645476419
987,0.09099999815225601,0.09099999815225601,0.0,1.0770000219345093,-0.09099999815225601,0.18299999833106995,25.816999435424805,241.6959991455078,1.6699999570846558,1.9479999542236328,12.359999656677246,0.09099999815225601,0.9110000133514404,0.0,0.4569999873638153,0.4569999873638153,15.359999656677246,10.633000373840332,0.5789999961853027,0.7910000085830688,1.0,14.0,28.462499618530273,3256.27490234375,29.354581832885742,29.825000762939453,0.08886751532554626,632.35498046875,4443648,935.4965444023578,77.09622615094912
988,0.0,0.0,0.0,1.180999994277954,0.09099999815225601,0.0,25.652000427246094,241.5260009765625,1.6720000505447388,1.9500000476837158,12.350000381469727,0.0,1.0479999780654907,0.0,0.27399998903274536,0.27399998903274536,15.345999717712402,10.690999984741211,0.4099999964237213,0.8709999918937683,2.0,11.0,24.752500534057617,3257.93505859375,29.365249633789062,29.764999389648438,0.08886751532554626,632.52099609375,4444065,5612.98397728051,143.22794026020435
989,0.0,0.0,0.0,0.9990000128746033,-0.09099999815225601,0.18299999833106995,25.777000427246094,241.72999572753906,1.7630000114440918,2.0409998893737793,12.267000198364258,0.0,0.9800000190734863,0.0,0.4569999873638153,0.4569999873638153,15.267000198364258,10.545000076293945,0.5559999942779541,0.8790000081062317,1.0,13.0,26.4375,3257.125,29.347915649414062,30.375,0.08886751532554626,632.3170166015625,4444265,2806.4959649839866,-4.835847550545657
990,0.0,0.0,0.0,0.9990000128746033,-0.09099999815225601,0.18299999833106995,25.777000427246094,241.72999572753906,1.7630000114440918,2.0409998893737793,12.267000198364258,0.0,0.9800000190734863,0.0,0.4569999873638153,0.4569999873638153,15.267000198364258,10.545000076293945,0.5559999942779541,0.8790000081062317,1.0,13.0,26.4375,3257.125,29.347915649414062,30.375,0.08886751532554626,632.3170166015625,4444452,935.499684826088,32.89901132640372
991,0.0,0.0,0.0,0.9110000133514404,-0.09300000220537186,0.1860000044107437,25.941999435424805,241.89999389648438,1.7630000114440918,2.0409998893737793,12.279000282287598,0.0,0.8709999918937683,0.0,0.5879999995231628,0.5879999995231628,15.284000396728516,10.48900032043457,0.7369999885559082,0.8270000219345093,0.0,19.0,29.6875,3255.425048828125,29.337915420532227,30.475000381469727,0.11737644672393799,632.1510009765625,4444453,935.4996850191203,44.95535871283586
992,0.0,0.0,0.0,0.9520000219345093,-0.09300000220537186,0.1860000044107437,25.860000610351562,241.81500244140625,1.7630000114440918,2.0409998893737793,12.27299976348877,0.0,0.9229999780654907,0.0,0.5210000276565552,0.5210000276565552,15.274999618530273,10.515999794006348,0.6460000276565552,0.8550000190734863,2.0,15.0,28.0625,3256.27490234375,29.34291648864746,30.424999237060547,0.08886751532554626,632.2340087890625,4444637,935.5004699043873,58.323980126744736
993,0.09099999815225601,0.09099999815225601,0.0,0.9229999780654907,0.0,0.09300000220537186,25.738000869750977,241.76400756835938,1.8550000190734863,2.134000062942505,12.173999786376953,0.09099999815225601,1.0520000457763672,0.0,0.39100000262260437,0.39100000262260437,15.175000190734863,10.456000328063965,0.5479999780654907,0.9670000076293945,3.0,11.0,24.412500381469727,3257.97509765625,29.341249465942383,30.924999237060547,0.08886751532554626,632.2780151367188,4444812,1871.0025130390645,74.8156034340343
994,3.2799999713897705,3.2799999713897705,0.0,13.979999542236328,1.5579999685287476,16.531999588012695,27.05299949645996,191.80499267578125,0.0,17.868999481201172,1.2059999704360962,4.809999942779541,3.2799999713897705,0.0,0.09099999815225601,0.09099999815225601,0.414000004529953,30.867000579833984,1.4600000381469727,14.916000366210938,0.0,3.0,234.04750061035156,3364.010009765625,29.38593864440918,140.5,0.003517006291076541,682.5590209960938,4447130,935.5098920030553,7.267746780887178
995,0.9440000057220459,0.9440000057220459,0.0,0.46399998664855957,0.6510000228881836,7.875999927520752,8.722000122070312,209.8979949951172,-0.25999999046325684,9.119999885559082,9.335000038146973,0.9769999980926514,0.9440000057220459,0.0,0.38199999928474426,0.38199999928474426,0.45899999141693115,14.98900032043457,2.6549999713897705,4.190000057220459,2.0,16.0,86.44249725341797,3371.18994140625,29.445417404174805,75.22750091552734,0.0338565930724144,663.97998046875,4448174,935.5138170757386,84.41644232781526
996,0.09099999815225601,0.09099999815225601,0.0,-0.1860000044107437,0.27799999713897705,1.6390000581741333,28.04800033569336,244.6699981689453,2.5859999656677246,3.9100000858306885,11.95300006866455,0.09099999815225601,0.18299999833106995,0.0,2.4179999828338623,2.4179999828338623,14.954999923706055,9.194999694824219,0.12999999523162842,0.5879999995231628,5.0,20.0,10.72249984741211,3250.2275390625,29.07164764404297,25.172500610351562,0.13363413512706757,629.39501953125,4450253,935.521663349612,103.61947928469795
997,3.384000062942505,3.384000062942505,0.0,4.339000225067139,1.3240000009536743,11.675999641418457,14.07800006866455,204.08299255371094,0.18299999833106995,11.95300006866455,13.128999710083008,3.384000062942505,6.5269999504089355,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,19.020000457763672,0.7419999837875366,7.948999881744385,1.0,3.0,143.3975067138672,3358.5625,29.424623489379883,122.7874984741211,-0.004277810920029879,669.9409790039062,4452435,935.529508838619,-55.93532751484116
998,4.436999797821045,4.436999797821045,0.0,8.262999534606934,0.18299999833106995,12.619000434875488,17.82200050354004,200.52200317382812,-0.09099999815225601,13.12399959564209,9.20199966430664,4.436999797821045,10.241000175476074,0.0,0.289000004529953,0.289000004529953,0.5389999747276306,22.224000930786133,0.18299999833106995,11.083000183105469,1.0,4.0,148.3625030517578,3356.28759765625,29.31666374206543,106.2874984741211,0.010102025233209133,673.6069946289062,4453257,1871.0652940204411,96.76526914358702
999,4.421000003814697,4.421000003814697,0.0,8.352999687194824,0.09099999815225601,12.637999534606934,17.909000396728516,200.4409942626953,0.0,13.161999702453613,9.11299991607666,4.421000003814697,10.32800006866455,0.0,0.37700000405311584,0.37700000405311584,0.5860000252723694,22.301000595092773,0.09099999815225601,11.097999572753906,1.0,1.0,149.70750427246094,3355.6025390625,29.31666374206543,106.88249969482422,0.010102025233209133,673.6909790039062,4453454,1871.066863896183,111.79933809606877
1000,3.2300000190734863,3.2300000190734863,0.0,13.940999984741211,0.09099999815225601,16.604000091552734,25.524999618530273,193.54100036621094,0.0,17.8439998626709,2.6659998893737793,3.2300000190734863,5.073999881744385,0.0,0.0,0.0,0.20499999821186066,29.170000076293945,1.7879999876022339,14.95199966430664,2.0,4.0,174.8095245361328,3367.90478515625,29.34285545349121,146.4761962890625,-0.011341162957251072,680.8690185546875,4455799,935.5420567605644,23.90463784658807
1001,2.5199999809265137,2.5199999809265137,0.0,5.310999870300293,0.9319999814033508,12.621999740600586,14.552000045776367,203.71400451660156,0.36500000953674316,12.897000312805176,12.482999801635742,2.5199999809265137,7.6620001792907715,0.0,0.09300000220537186,0.09300000220537186,0.12999999523162842,19.16200065612793,0.6510000228881836,8.390000343322754,1.0,3.0,148.1750030517578,3362.53759765625,29.342496871948242,108.76249694824219,0.004934560041874647,670.3720092773438,4458143,2806.652780381981,3.1113655564823803
1002,0.20499999821186066,0.20499999821186066,0.0,-0.1860000044107437,0.27799999713897705,0.4099999964237213,25.93400001525879,243.572998046875,0.7419999837875366,3.996999979019165,10.184000015258789,0.20499999821186066,0.5899999737739563,0.0,0.4569999873638153,0.4569999873638153,13.20300006866455,8.095000267028809,0.5559999942779541,2.7990000247955322,4.0,19.0,26.28499984741211,3266.8701171875,29.092792510986328,28.8174991607666,0.01909363828599453,630.39501953125,4459428,1871.1115517216108,72.05628798475841
1003,0.12999999523162842,0.12999999523162842,0.0,-0.1860000044107437,0.27799999713897705,0.4099999964237213,27.139999389648438,244.75900268554688,1.2489999532699585,4.796999931335449,10.48900032043457,0.12999999523162842,0.781000018119812,0.0,1.6360000371932983,1.6360000371932983,13.491999626159668,7.8460001945495605,0.09099999815225601,1.9850000143051147,4.0,28.0,21.299999237060547,3264.56494140625,28.997394561767578,26.072500228881836,0.048209428787231445,629.2310180664062,4459430,6548.889404716536,87.31384836683146
1004,0.12999999523162842,0.12999999523162842,0.0,12.505000114440918,1.8220000267028809,15.270000457763672,22.17300033569336,196.7550048828125,-0.5860000252723694,16.31100082397461,5.254000186920166,0.12999999523162842,7.880000114440918,0.0,0.09099999815225601,0.09099999815225601,0.9110000133514404,25.90399932861328,0.46399998664855957,13.611000061035156,0.0,3.0,200.8874969482422,3358.0,29.339683532714844,136.8625030517578,0.003459284780547023,677.593994140625,4459867,935.557735358982,75.64245799725734
1005,0.12999999523162842,0.12999999523162842,0.0,-0.27399998903274536,0.3709999918937683,0.37700000405311584,25.902999877929688,243.60800170898438,0.6489999890327454,4.046999931335449,10.093000411987305,0.12999999523162842,0.5210000276565552,0.0,0.4569999873638153,0.4569999873638153,13.112000465393066,8.005999565124512,0.5479999780654907,2.864000082015991,3.0,18.0,26.174999237060547,3267.35009765625,29.086042404174805,28.612499237060547,0.01909363828599453,630.3560180664062,4459871,935.557735530715,51.8829902588604
1006,0.2070000022649765,0.2070000022649765,0.0,-0.27399998903274536,0.3709999918937683,0.37700000405311584,27.110000610351562,244.79400634765625,1.1959999799728394,4.880000114440918,10.401000022888184,0.2070000022649765,0.8500000238418579,0.0,1.5800000429153442,1.5800000429153442,13.402000427246094,7.754000186920166,0.12999999523162842,2.0390000343322754,5.0,25.0,21.5,3265.175048828125,28.99135398864746,26.037500381469727,0.048209428787231445,629.1929931640625,4459872,1871.1154705315523,60.00469385320414
1007,0.09300000220537186,0.09300000220537186,0.0,12.460000038146973,1.8700000047683716,15.22599983215332,22.083999633789062,196.83700561523438,-0.6200000047683716,16.26099967956543,5.327000141143799,0.09300000220537186,7.953999996185303,0.0,0.18299999833106995,0.18299999833106995,0.9110000133514404,25.82200050354004,0.46399998664855957,13.567000389099121,1.0,0.0,199.41250610351562,3357.5,29.33780860900879,136.33749389648438,0.003459284780547023,677.510009765625,4460082,935.5585186815479,89.18511433047672
1008,0.09300000220537186,0.09300000220537186,0.0,-0.18299999833106995,0.3709999918937683,0.289000004529953,25.98900032043457,243.69200134277344,0.6489999890327454,4.124000072479248,10.109999656677246,0.09300000220537186,0.5879999995231628,0.0,0.5479999780654907,0.5479999780654907,13.128000259399414,7.980999946594238,0.6389999985694885,2.7990000247955322,2.0,18.0,27.049999237060547,3266.66259765625,29.080520629882812,28.424999237060547,0.01909363828599453,630.2730102539062,4460575,4677.796514835673,86.94004525759162
1009,0.49799999594688416,0.49799999594688416,0.0,12.883000373840332,1.9620000123977661,15.645999908447266,22.389999389648438,196.64100646972656,-0.27799999713897705,16.694000244140625,5.216000080108643,0.49799999594688416,7.8379998207092285,0.0,0.12999999523162842,0.12999999523162842,0.5640000104904175,26.038000106811523,0.6389999985694885,13.986000061035156,0.0,5.0,191.75,3359.5,29.343746185302734,136.0,0.0015171220293268561,677.7349853515625,4462201,3742.261649029645,124.01687997147798
1010,1.6540000438690186,1.6540000438690186,0.0,5.78000020980835,0.5479999780654907,13.708999633789062,14.70199966430664,203.76199340820312,-0.09099999815225601,13.982000350952148,12.322999954223633,1.6540000438690186,8.397000312805176,0.0,0.18299999833106995,0.18299999833106995,0.20499999821186066,18.965999603271484,1.0240000486373901,8.567999839782715,1.0,7.0,151.0140838623047,3366.71826171875,29.315959930419922,107.7042236328125,-0.0002448748564347625,670.39697265625,4465530,935.5773196750033,19.557532463739317
1011,0.8220000267028809,0.8220000267028809,0.0,0.49300000071525574,-0.09099999815225601,0.18299999833106995,26.357999801635742,244.56300354003906,0.3330000042915344,5.070000171661377,9.532999992370605,0.8550000190734863,0.8220000267028809,0.0,0.7540000081062317,0.7540000081062317,12.543000221252441,7.109000205993652,0.2070000022649765,2.240999937057495,4.0,21.0,11.5625,3270.074951171875,28.966772079467773,27.524999618530273,0.03596888482570648,629.3839721679688,4465532,935.57732008121,53.55448457823548
1012,1.4730000495910645,1.4730000495910645,0.0,0.5569999814033508,0.27799999713897705,2.4679999351501465,4.750999927520752,220.51499938964844,-0.1860000044107437,3.0260000228881836,6.046999931335449,1.4730000495910645,1.5640000104904175,0.0,1.309000015258789,1.309000015258789,4.132999897003174,8.706000328063965,2.9739999771118164,0.25999999046325684,4.0,24.0,74.76499938964844,3364.070068359375,29.134830474853516,60.5,0.025174589827656746,653.3170166015625,4467419,1871.1671700649335,111.3202974236969
1013,0.3330000042915344,0.3330000042915344,0.0,0.20499999821186066,0.09300000220537186,3.4590001106262207,3.438999891281128,218.76800537109375,0.0,4.520999908447266,5.004000186920166,0.6460000276565552,0.3330000042915344,0.0,0.5389999747276306,0.5389999747276306,2.48799991607666,9.75100040435791,3.5989999771118164,1.7649999856948853,2.0,21.0,180.0,3380.425048828125,29.19499969482422,61.63750076293945,0.031650375574827194,655.0880126953125,4469123,935.5890655824226,109.49255471720446
1014,0.9279999732971191,0.9279999732971191,0.0,0.39100000262260437,0.27799999713897705,5.004000186920166,5.941999912261963,212.19900512695312,-0.1850000023841858,8.539999961853027,6.203000068664551,1.128000020980835,0.9279999732971191,0.0,0.2070000022649765,0.2070000022649765,0.9670000076293945,11.642000198364258,1.2200000286102295,0.9110000133514404,3.0,15.0,308.6000061035156,3389.010009765625,29.300418853759766,93.29499816894531,0.007389608770608902,661.791015625,4472951,1871.203174709847,58.09158760250811
1015,0.5389999747276306,0.5389999747276306,0.0,4.948999881744385,0.1860000044107437,13.086999893188477,14.03600025177002,204.6300048828125,-0.09300000220537186,14.77400016784668,13.104999542236328,0.5389999747276306,7.36299991607666,0.0,0.20499999821186066,0.20499999821186066,1.1119999885559082,18.042999267578125,1.3769999742507935,7.973999977111816,1.0,10.0,172.8000030517578,3372.35009765625,29.30645751953125,112.42500305175781,0.042358919978141785,669.5809936523438,4473174,1871.2039559553928,-29.408550244037407
1016,1.3600000143051147,1.3600000143051147,0.0,0.4099999964237213,0.0,2.072999954223633,2.5989999771118164,217.26600646972656,0.09099999815225601,6.418000221252441,3.9130001068115234,1.3600000143051147,1.7580000162124634,0.0,0.37700000405311584,0.37700000405311584,0.49300000071525574,9.298999786376953,4.881999969482422,2.6989998817443848,4.0,12.0,294.0,3383.072509765625,29.214853286743164,69.2925033569336,0.0226052924990654,656.6300048828125,4473175,935.6023695986419,-1.6814476870467656
1017,1.3600000143051147,1.3600000143051147,0.0,0.4099999964237213,0.0,2.072999954223633,2.5989999771118164,217.26600646972656,0.09099999815225601,6.418000221252441,3.9130001068115234,1.3600000143051147,1.7580000162124634,0.0,0.37700000405311584,0.37700000405311584,0.49300000071525574,9.298999786376953,4.881999969482422,2.6989998817443848,4.0,12.0,294.0,3383.072509765625,29.214853286743164,69.2925033569336,0.0226052924990654,656.6300048828125,4473422,935.6031506008012,29.042990588472637
1018,0.5389999747276306,0.5389999747276306,0.0,4.948999881744385,0.1860000044107437,13.086999893188477,14.03600025177002,204.6300048828125,-0.09300000220537186,14.77400016784668,13.104999542236328,0.5389999747276306,7.36299991607666,0.0,0.20499999821186066,0.20499999821186066,1.1119999885559082,18.042999267578125,1.3769999742507935,7.973999977111816,1.0,10.0,172.8000030517578,3372.35009765625,29.30645751953125,112.42500305175781,0.042358919978141785,669.5809936523438,4473830,4678.019670937496,7.061511427702899
1019,0.460999995470047,0.460999995470047,0.0,4.919000148773193,0.09300000220537186,13.071000099182129,14.019000053405762,204.6719970703125,0.0,14.729000091552734,13.140000343322754,0.460999995470047,7.302000045776367,0.0,0.25999999046325684,0.25999999046325684,1.100000023841858,17.996000289916992,1.2899999618530273,7.9670000076293945,1.0,8.0,176.0,3372.75,29.305208206176758,112.375,0.042358919978141785,669.5460205078125,4474047,935.6054989576824,6.508819987668714
1020,0.414000004529953,0.414000004529953,0.0,4.831999778747559,0.12999999523162842,12.980999946594238,13.928999900817871,204.7530059814453,0.0,14.64900016784668,13.225000381469727,0.414000004529953,7.232999801635742,0.0,0.3310000002384186,0.3310000002384186,1.190999984741211,17.91699981689453,1.2599999904632568,7.875,1.0,8.0,176.0,3373.050048828125,29.30645751953125,112.82499694824219,0.042358919978141785,669.4609985351562,4474048,1871.2109984671279,47.373406193059324
1021,1.3949999809265137,1.3949999809265137,0.0,0.3709999918937683,0.0,1.9819999933242798,2.50600004196167,217.30599975585938,0.09099999815225601,6.4670000076293945,3.821000099182129,1.3949999809265137,1.774999976158142,0.0,0.36500000953674316,0.36500000953674316,0.4659999907016754,9.208000183105469,4.816999912261963,2.7850000858306885,4.0,18.0,292.0,3383.33740234375,29.213228225708008,68.9375,0.0226052924990654,656.593994140625,4474049,935.6054991277892,105.34918283074971
1022,0.5350000262260437,0.5350000262260437,0.0,-0.18299999833106995,0.27399998903274536,0.5640000104904175,25.979999542236328,245.76800537109375,0.9520000219345093,7.013000011444092,7.255000114440918,0.5879999995231628,0.5350000262260437,0.0,1.6649999618530273,1.6649999618530273,10.222999572753906,4.607999801635742,1.8250000476837158,0.7369999885559082,3.0,31.0,2.299999952316284,3292.35009765625,28.7351016998291,21.9375,0.1824500560760498,628.1019897460938,4485327,1871.2821471453572,109.77559106489258
1023,1.0709999799728394,1.0709999799728394,0.0,0.289000004529953,-0.09099999815225601,3.2260000705718994,9.395000457763672,229.66200256347656,0.18299999833106995,8.710000038146973,7.663000106811523,1.190000057220459,1.0709999799728394,0.0,2.1419999599456787,2.1419999599456787,11.310999870300293,5.184000015258789,0.09099999815225601,0.9440000057220459,3.0,9.0,231.5124969482422,3378.425048828125,28.947917938232422,55.125,0.01785527542233467,644.14599609375,4486415,935.6453701666131,-59.20876501508508
1024,0.5910000205039978,0.5910000205039978,0.0,-0.27399998903274536,0.36500000953674316,0.3709999918937683,25.851999282836914,245.7550048828125,0.7450000047683716,7.103000164031982,7.047999858856201,0.6460000276565552,0.5910000205039978,0.0,1.4600000381469727,1.4600000381469727,10.017000198364258,4.454999923706055,1.6970000267028809,0.7540000081062317,4.0,16.0,2.422499895095825,3293.572509765625,28.74772834777832,22.149999618530273,0.1824500560760498,628.1090087890625,4486642,1871.2923054853563,29.60161383237215
1025,1.2410000562667847,1.2410000562667847,0.0,0.0,1.6419999599456787,1.465000033378601,0.8500000238418579,219.0919952392578,0.09300000220537186,5.690000057220459,2.436000108718872,1.2410000562667847,2.315999984741211,0.0,0.3709999918937683,0.3709999918937683,0.6200000047683716,7.244999885559082,4.745999813079834,2.8559999465942383,3.0,10.0,231.0,3387.89990234375,29.17166519165039,70.9000015258789,0.05333535373210907,654.8560180664062,4488379,935.6524006324282,43.206082409747324
1026,0.7940000295639038,0.7940000295639038,0.0,0.5479999780654907,0.3330000042915344,2.0290000438690186,2.9760000705718994,215.2689971923828,-0.09099999815225601,5.570000171661377,3.0139999389648438,2.3359999656677246,0.7940000295639038,0.0,0.45899999141693115,0.45899999141693115,0.49799999594688416,8.527999877929688,1.4179999828338623,0.7940000295639038,5.0,10.0,420.5325012207031,3397.75,29.17914581298828,83.0374984741211,0.038546569645404816,658.77099609375,4489281,935.6555250218084,43.943076833839186
1027,0.289000004529953,0.289000004529953,0.0,0.09099999815225601,1.9739999771118164,7.949999809265137,8.873000144958496,209.99400329589844,0.0,9.444999694824219,8.498000144958496,0.289000004529953,2.8359999656677246,0.0,0.25999999046325684,0.25999999046325684,0.37700000405311584,12.727999687194824,0.6970000267028809,3.319999933242798,2.0,6.0,304.75,3378.22998046875,29.282604217529297,103.80000305175781,-0.0035138260573148727,664.2069702148438,4489757,935.6570883091757,64.66406861837854
1028,2.0439999103546143,2.0439999103546143,0.0,0.2930000126361847,0.45899999141693115,3.118000030517578,9.803999900817871,230.63999938964844,-0.1860000044107437,9.70199966430664,8.194999694824219,2.1730000972747803,2.0439999103546143,0.0,2.8380000591278076,2.8380000591278076,12.081000328063965,4.952000141143799,0.20499999821186066,0.18299999833106995,5.0,15.0,192.72999572753906,3381.017578125,28.90606689453125,51.099998474121094,0.01548983808606863,643.1699829101562,4490688,2806.9806305816414,-39.656841864506404
1029,2.2130000591278076,2.2130000591278076,0.0,0.20499999821186066,0.3330000042915344,2.936000108718872,9.96500015258789,230.8070068359375,-0.09099999815225601,9.85200023651123,8.366000175476074,2.3359999656677246,2.2130000591278076,0.0,3.0199999809265137,3.0199999809265137,12.263999938964844,5.008999824523926,0.3310000002384186,0.0,3.0,17.0,180.97000122070312,3380.607421875,28.89331817626953,50.5,0.01548983808606863,643.0020141601562,4490689,3742.638549635234,58.11783379121859
