civ,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_NEAR_MANGROVE
116,0.09200000017881393,0.09200000017881393,699.0,0.8349999785423279,0.5569999814033508,6.434000015258789,123.04199981689453,581.614013671875,0.09200000017881393,0.0,556.7589721679688,0.09200000017881393,0.2919999957084656,0.0,0.27799999713897705,0.27799999713897705,0.3709999918937683,54.80799865722656,1.2410000562667847,4.910999774932861,5.0,17.0,422.5249938964844,1583.3375244140625,26.116979598999023,104.67500305175781,2.085869073867798,137.59800720214844,8599124,5676.700882786363,52.69071584471808
117,0.09200000017881393,0.09200000017881393,699.0,0.9279999732971191,0.6489999890327454,6.546999931335449,123.19300079345703,581.468994140625,0.0,0.1850000023841858,556.5800170898438,0.13099999725818634,0.09200000017881393,0.0,0.1860000044107437,0.1860000044107437,0.27799999713897705,54.994998931884766,1.034000039100647,5.105999946594238,3.0,31.0,421.51251220703125,1582.45751953125,26.11835479736328,110.64749908447266,0.543146014213562,137.59300231933594,8599443,2838.352658365494,-38.90331925062469
118,0.09200000017881393,0.09200000017881393,781.0,1.2079999446868896,0.984000027179718,6.585999965667725,122.19200134277344,582.4609985351562,0.0,0.09300000220537186,557.5999755859375,0.09200000017881393,0.1850000023841858,0.0,0.09200000017881393,0.09200000017881393,0.13099999725818634,53.98099899291992,1.9299999475479126,4.52400016784668,6.0,16.0,446.7699890136719,1589.3199462890625,26.06343650817871,100.39749908447266,2.1745107173919678,138.1540069580078,8599741,1892.2365326352233,86.10780477920872
119,0.0,0.0,781.0,1.0809999704360962,0.8539999723434448,6.49399995803833,122.30699920654297,582.343994140625,0.09300000220537186,0.0,557.5029907226562,0.0,0.09200000017881393,0.0,0.1850000023841858,0.1850000023841858,0.2619999945163727,54.07099914550781,1.871999979019165,4.501999855041504,2.0,24.0,449.8299865722656,1589.47998046875,26.070520401000977,98.12750244140625,2.5232350826263428,138.0290069580078,8599742,2838.354551765762,62.9216463322484
120,0.0,0.0,781.0,1.0850000381469727,0.8289999961853027,6.586999893188477,122.45800018310547,582.197998046875,0.0,0.09300000220537186,557.323974609375,0.0,0.09200000017881393,0.0,0.09300000220537186,0.09300000220537186,0.2930000126361847,54.257999420166016,1.6660000085830688,4.688000202178955,4.0,23.0,428.5299987792969,1586.3800048828125,26.082813262939453,102.15249633789062,2.5232350826263428,138.0229949951172,8599743,946.1184648854944,69.27118272302582
121,0.0,0.0,781.0,1.0850000381469727,0.8289999961853027,6.586999893188477,122.45800018310547,582.197998046875,0.0,0.09300000220537186,557.323974609375,0.0,0.09200000017881393,0.0,0.09300000220537186,0.09300000220537186,0.2930000126361847,54.257999420166016,1.6660000085830688,4.688000202178955,4.0,23.0,428.5299987792969,1586.3800048828125,26.082813262939453,102.15249633789062,2.5232350826263428,138.0229949951172,8599744,946.1184639502271,112.494119350711
122,0.13099999725818634,0.13099999725818634,699.0,1.2869999408721924,1.055999994277954,6.678999900817871,122.16600036621094,582.4910278320312,0.0,0.1860000044107437,557.6060180664062,0.13099999725818634,0.1850000023841858,0.0,0.13099999725818634,0.13099999725818634,0.09200000017881393,53.98400115966797,1.9049999713897705,4.599999904632568,5.0,9.0,437.1499938964844,1588.0999755859375,26.064062118530273,103.26249694824219,2.1745107173919678,138.23599243164062,8600180,1892.2393184015177,-7.399758187756952
123,0.0,0.0,0.0,0.2070000022649765,0.09300000220537186,14.892999649047852,100.59500122070312,603.9940185546875,0.8740000128746033,0.0,579.0059814453125,0.0,0.09300000220537186,0.0,0.4620000123977661,0.4620000123977661,0.49799999594688416,33.36899948120117,10.489999771118164,6.165999889373779,3.0,56.0,392.0,1504.3499755859375,25.906248092651367,120.80000305175781,0.0201039370149374,153.14999389648438,8623328,5677.073244380697,109.9823195448667
124,0.47099998593330383,0.47099998593330383,0.0,-0.2770000100135803,0.3700000047683716,19.034000396728516,96.33999633789062,608.2310180664062,2.369999885559082,4.3429999351501465,583.43798828125,0.47099998593330383,4.267000198364258,0.0,0.5540000200271606,0.5540000200271606,1.378000020980835,29.040000915527344,13.04800033569336,6.0229997634887695,2.0,53.0,376.01251220703125,1489.612548828125,25.856250762939453,78.8125,0.03558993339538574,155.7760009765625,8623492,946.1799347894446,82.6172376146944
125,0.2619999945163727,0.2619999945163727,0.0,0.1860000044107437,-0.09300000220537186,19.26300048828125,96.14099884033203,608.4359741210938,2.6689999103546143,4.3470001220703125,583.47998046875,0.2619999945163727,4.260000228881836,0.0,0.1850000023841858,0.1850000023841858,0.7649999856948853,29.18600082397461,13.562000274658203,6.499000072479248,5.0,15.0,321.86749267578125,1484.887451171875,25.856250762939453,85.14749908447266,0.034684766083955765,156.3040008544922,8626776,946.1878288213009,105.37550847939444
126,0.2070000022649765,0.2070000022649765,0.0,0.1860000044107437,-0.09300000220537186,19.177000045776367,96.22899627685547,608.3480224609375,2.5920000076293945,4.255000114440918,583.3880004882812,0.2070000022649765,4.168000221252441,0.0,0.2770000100135803,0.2770000100135803,0.746999979019165,29.275999069213867,13.505999565124512,6.559999942779541,7.0,24.0,319.86248779296875,1485.5625,25.85208511352539,85.5625,0.034684766083955765,156.25,8626941,946.1882232439577,79.71947399391905
127,0.09200000017881393,0.09200000017881393,0.0,0.6729999780654907,0.09200000017881393,19.81399917602539,95.62100219726562,608.9630126953125,3.2950000762939453,4.770999908447266,583.885986328125,0.09200000017881393,4.695000171661377,0.0,0.1850000023841858,0.1850000023841858,0.27799999713897705,28.864999771118164,14.229000091552734,6.710000038146973,9.0,17.0,326.0,1481.75,25.872915267944336,84.0,0.0256351288408041,156.9720001220703,8629707,3784.7799485556498,15.876006287450448
128,0.0,0.0,0.0,0.6200000047683716,0.1850000023841858,19.934999465942383,95.50499725341797,609.0800170898438,3.424999952316284,4.876999855041504,583.9840087890625,0.0,4.802999973297119,0.0,0.09200000017881393,0.09200000017881393,0.1860000044107437,28.763999938964844,14.357999801635742,6.732999801635742,2.0,9.0,328.0,1481.050048828125,25.87708282470703,83.5999984741211,0.0256351288408041,157.1009979248047,8629861,946.1957125952102,58.406449877816684
129,0.09200000017881393,0.09200000017881393,0.0,0.7039999961853027,0.09200000017881393,19.850000381469727,95.59300231933594,608.9920043945312,3.3540000915527344,4.785999774932861,583.8920288085938,0.09200000017881393,4.7129998207092285,0.0,0.09300000220537186,0.09300000220537186,0.1860000044107437,28.856000900268555,14.303000450134277,6.784999847412109,7.0,9.0,326.0,1481.75,25.872915267944336,84.0,0.0256351288408041,157.0469970703125,8630025,1892.3918205233497,-3.1999284256149103
130,0.13099999725818634,0.13099999725818634,0.0,0.7459999918937683,0.09200000017881393,19.88599967956543,95.56600189208984,609.02197265625,3.4130001068115234,4.802999973297119,583.8980102539062,0.13099999725818634,4.73199987411499,0.0,0.0,0.0,0.09300000220537186,28.847999572753906,14.378000259399414,6.861999988555908,4.0,0.0,326.0,1481.75,25.872915267944336,84.0,0.0256351288408041,157.1219940185547,8630327,1892.3933970328653,61.54406042142387
131,0.09200000017881393,0.09200000017881393,0.0,0.6200000047683716,0.2930000126361847,14.538999557495117,78.0469970703125,626.531982421875,0.9679999947547913,4.688000202178955,589.4429931640625,0.09200000017881393,0.09200000017881393,1.0,0.0,-0.0,0.2930000126361847,12.163000106811523,12.456999778747559,5.513999938964844,1.0,9.0,277.1428527832031,1437.3333740234375,25.90912437438965,98.0952377319336,0.05114056542515755,171.22300720214844,8652896,3785.040368776212,17.169040280796967
132,0.0,0.0,0.0,0.8730000257492065,0.33399999141693115,14.310999870300293,77.81500244140625,626.7659912109375,1.2050000429153442,4.729000091552734,589.4749755859375,0.09200000017881393,0.0,0.0,0.13099999725818634,0.13099999725818634,0.2619999945163727,12.020000457763672,12.220999717712402,5.60099983215332,2.0,12.0,274.20001220703125,1436.925048828125,25.903226852416992,97.8499984741211,0.06616973876953125,171.48300170898438,8653669,6623.830454480145,97.08857965925814
133,0.6729999780654907,0.6729999780654907,0.0,-1.246000051498413,1.3769999742507935,12.993000030517578,50.43899917602539,654.2249755859375,2.056999921798706,5.494999885559082,582.4810180664062,0.6729999780654907,0.9240000247955322,0.0,1.184999942779541,1.184999942779541,2.0329999923706055,12.414999961853027,13.038000106811523,6.440000057220459,7.0,36.0,189.4250030517578,1467.612548828125,25.8764591217041,130.47500610351562,0.0598391629755497,195.64199829101562,8707226,1892.7823404658939,101.82030929127575
134,0.6470000147819519,0.6470000147819519,0.0,-1.1130000352859497,1.2059999704360962,13.081999778747559,50.39099884033203,654.2839965820312,1.909999966621399,5.538000106811523,582.6320190429688,0.6470000147819519,0.9430000185966492,0.0,1.0789999961853027,1.0789999961853027,1.8650000095367432,12.562000274658203,13.154999732971191,6.611999988555908,2.0,52.0,188.52499389648438,1465.9625244140625,25.860626220703125,130.1750030517578,0.055222172290086746,195.781005859375,8707946,946.392703191578,50.506280554662084
135,-0.09200000017881393,-0.09200000017881393,0.0,0.1860000044107437,0.09200000017881393,14.755999565124512,49.13800048828125,655.6669921875,0.3700000047683716,6.992000102996826,583.6640014648438,-0.09200000017881393,2.0429999828338623,0.0,0.2619999945163727,0.2619999945163727,0.33399999141693115,14.550999641418457,15.003000259399414,7.888999938964844,0.0,10.0,224.6999969482422,1455.6500244140625,25.921669006347656,124.94999694824219,0.048630163073539734,197.7259979248047,8717958,946.4164096380473,101.18409579188987
136,0.0,0.0,0.0,0.27799999713897705,0.09200000017881393,14.807999610900879,49.117000579833984,655.697021484375,0.3700000047683716,7.035999774932861,583.739990234375,0.0,2.135999917984009,0.0,0.2070000022649765,0.2070000022649765,0.2619999945163727,14.626999855041504,15.065999984741211,7.973999977111816,0.0,11.0,224.6999969482422,1455.6500244140625,25.921669006347656,124.94999694824219,0.048630163073539734,197.79600524902344,8718097,946.4167928773367,90.48181332217884
137,0.13099999725818634,0.13099999725818634,1199.0,0.09200000017881393,0.0,2.002000093460083,4.598999977111816,709.1950073242188,0.8399999737739563,0.33399999141693115,568.0239868164062,0.1850000023841858,0.13099999725818634,0.0,0.3709999918937683,0.3709999918937683,1.8580000400543213,2.0290000438690186,4.004000186920166,1.0210000276565552,1.0,9.0,14.8125,1739.3375244140625,26.207500457763672,1.5125000476837158,1.5735408067703247,244.34300231933594,8774721,1893.1860916795883,86.1211560676591
138,0.09200000017881393,0.09200000017881393,3503.0,0.0,0.3709999918937683,0.6470000147819519,3.1540000438690186,704.4349975585938,0.9850000143051147,0.09200000017881393,570.4710083007812,0.09200000017881393,0.1850000023841858,0.0,0.4620000123977661,0.4620000123977661,1.4630000591278076,0.46299999952316284,0.33399999141693115,0.09200000017881393,1.0,5.0,4.757500171661377,1700.594970703125,26.244291305541992,0.0,11.585234642028809,240.59800720214844,8774725,15145.476800513718,170.28747045606735
139,0.0,0.0,1199.0,-0.09200000017881393,0.1850000023841858,1.8509999513626099,4.460000038146973,709.02001953125,0.8349999785423279,0.46399998664855957,568.1170043945312,0.0,0.2919999957084656,0.0,0.41499999165534973,0.41499999165534973,1.8760000467300415,2.1989998817443848,3.9660000801086426,0.8370000123977661,2.0,10.0,13.5625,1739.1875,26.212501525878906,1.0625,1.5735408067703247,244.2050018310547,8774813,946.5934200456411,38.022566836871356
140,0.49799999594688416,0.49799999594688416,537.0,-0.46399998664855957,0.5569999814033508,4.664999961853027,6.7779998779296875,711.9119873046875,1.7489999532699585,1.9450000524520874,566.5880126953125,0.49799999594688416,0.5929999947547913,0.0,0.656000018119812,0.656000018119812,1.36899995803833,1.315999984741211,5.376999855041504,0.5569999814033508,5.0,8.0,54.79999923706055,1746.5374755859375,26.146352767944336,3.5999999046325684,0.4638901948928833,246.4770050048828,8774900,2839.780579988612,45.98801689189115
141,0.13099999725818634,0.13099999725818634,1199.0,0.09200000017881393,0.0,2.002000093460083,4.598999977111816,709.1950073242188,0.8399999737739563,0.33399999141693115,568.0239868164062,0.1850000023841858,0.13099999725818634,0.0,0.3709999918937683,0.3709999918937683,1.8580000400543213,2.0290000438690186,4.004000186920166,1.0210000276565552,1.0,9.0,14.8125,1739.3375244140625,26.207500457763672,1.5125000476837158,1.5735408067703247,244.34300231933594,8774905,946.593788990696,60.07784154615194
142,0.0,0.0,1199.0,-0.09200000017881393,0.1850000023841858,1.8509999513626099,4.460000038146973,709.02001953125,0.8349999785423279,0.46399998664855957,568.1170043945312,0.0,0.2919999957084656,0.0,0.41499999165534973,0.41499999165534973,1.8760000467300415,2.1989998817443848,3.9660000801086426,0.8370000123977661,2.0,10.0,13.5625,1739.1875,26.212501525878906,1.0625,1.5735408067703247,244.2050018310547,8774906,946.593788585511,4.321888946105093
143,0.3930000066757202,0.3930000066757202,537.0,-0.3709999918937683,0.46399998664855957,4.4629998207092285,6.672999858856201,711.7659912109375,1.5759999752044678,1.8250000476837158,566.760986328125,0.3930000066757202,0.7860000133514404,0.0,0.5640000104904175,0.5640000104904175,1.2050000429153442,1.246000051498413,5.324999809265137,0.6489999890327454,4.0,21.0,48.400001525878906,1743.842529296875,26.148977279663086,3.680000066757202,0.4638901948928833,246.39999389648438,8775101,1893.1886931060053,51.882103947844065
144,0.09300000220537186,0.09300000220537186,1456.0,-0.09200000017881393,0.2070000022649765,1.968000054359436,4.3379998207092285,708.9600219726562,1.0199999809265137,0.27799999713897705,567.9569702148438,0.09300000220537186,0.2919999957084656,0.0,0.5870000123977661,0.5870000123977661,2.059999942779541,2.056999921798706,3.7839999198913574,0.8320000171661377,2.0,17.0,12.712499618530273,1747.4375,26.217500686645508,0.4124999940395355,1.5735408067703247,244.08099365234375,8775108,53955.71062434452,192.8710653558339
145,0.13099999725818634,0.13099999725818634,1199.0,0.0,0.09300000220537186,1.722000002861023,4.453999996185303,708.9609985351562,0.7419999837875366,0.5400000214576721,568.2440185546875,0.13099999725818634,0.414000004529953,0.0,0.3930000066757202,0.3930000066757202,1.8009999990463257,2.1440000534057617,4.040999889373779,0.7620000243186951,1.0,16.0,13.192500114440918,1734.87744140625,26.212501525878906,1.1124999523162842,1.5735408067703247,244.19900512695312,8775109,4732.9720655124875,60.351770481523864
146,0.5400000214576721,0.5400000214576721,537.0,-0.3709999918937683,0.46399998664855957,4.64300012588501,6.828000068664551,711.9409790039062,1.6710000038146973,1.9859999418258667,566.6690063476562,0.5400000214576721,0.6679999828338623,0.0,0.5640000104904175,0.5640000104904175,1.2879999876022339,1.3760000467300415,5.446000099182129,0.6489999890327454,6.0,18.0,55.599998474121094,1744.75244140625,26.146728515625,4.239999771118164,0.4638901948928833,246.53799438476562,8775197,946.5949033772347,20.331266626393308
147,0.33399999141693115,0.33399999141693115,537.0,-0.3709999918937683,0.46399998664855957,4.373000144958496,6.5970001220703125,711.677978515625,1.534999966621399,1.746000051498413,566.8070068359375,0.33399999141693115,0.7229999899864197,0.0,0.5870000123977661,0.5870000123977661,1.1729999780654907,1.1859999895095825,5.267000198364258,0.6489999890327454,3.0,17.0,44.79999923706055,1743.387451171875,26.150102615356445,3.4000000953674316,0.4638901948928833,246.33099365234375,8775198,2839.7843889066235,94.90356928550618
148,0.0,0.0,4316.0,0.0,0.5569999814033508,0.8320000171661377,3.25600004196167,704.6699829101562,1.246000051498413,0.09300000220537186,570.5369873046875,0.0,0.13099999725818634,0.0,0.33399999141693115,0.33399999141693115,1.531000018119812,0.5619999766349792,0.5849999785423279,0.09300000220537186,1.0,6.0,4.637499809265137,1711.875,26.228958129882812,0.0,11.888350486755371,240.86000061035156,8775209,2839.783918908166,27.546860470557053
149,0.0,0.0,2538.0,0.0,0.2919999957084656,0.2770000100135803,4.13100004196167,703.093994140625,0.5569999814033508,0.09300000220537186,571.385009765625,0.0,0.0,0.0,0.09300000220537186,0.09300000220537186,0.7059999704360962,0.3700000047683716,0.1860000044107437,0.2919999957084656,1.0,9.0,3.8499999046325684,1663.22998046875,26.13974952697754,0.7149999737739563,5.963259220123291,239.64300537109375,8775214,30291.010618142773,166.76514092011146
150,0.46299999952316284,0.46299999952316284,537.0,-0.3709999918937683,0.46399998664855957,4.552999973297119,6.75,711.85302734375,1.621000051498413,1.9049999713897705,566.7150268554688,0.46299999952316284,0.7229999899864197,0.0,0.5569999814033508,0.5569999814033508,1.24399995803833,1.309999942779541,5.385000228881836,0.6489999890327454,4.0,25.0,52.0,1744.2974853515625,26.14785385131836,3.9600000381469727,0.4638901948928833,246.468994140625,8775296,2839.7850331790246,-29.492505898042502
151,0.41499999165534973,0.41499999165534973,537.0,-0.27799999713897705,0.3709999918937683,4.353000164031982,6.64900016784668,711.7080078125,1.4509999752044678,1.7970000505447388,566.8880004882812,0.41499999165534973,0.6669999957084656,0.0,0.49900001287460327,0.49900001287460327,1.0850000381469727,1.2599999904632568,5.339000225067139,0.7419999837875366,5.0,19.0,45.599998474121094,1741.2125244140625,26.150728225708008,3.799999952316284,0.4638901948928833,246.39300537109375,8775392,946.5956467771382,105.17581636787968
152,0.0,0.0,4631.0,0.3700000047683716,1.1299999952316284,0.7450000047683716,3.1540000438690186,705.926025390625,1.649999976158142,0.0,569.958984375,0.0,0.09200000017881393,0.0,0.09200000017881393,0.09200000017881393,2.73799991607666,0.7649999856948853,1.61899995803833,0.33399999141693115,3.0,3.0,6.199999809265137,1745.1099853515625,26.23695945739746,0.0,19.041961669921875,241.8730010986328,8775493,16092.120048242658,170.1295468779542
153,0.5239999890327454,0.5239999890327454,537.0,-0.27799999713897705,0.3709999918937683,4.5329999923706055,6.802000045776367,711.8829956054688,1.5420000553131104,1.9520000219345093,566.7949829101562,0.5239999890327454,0.796999990940094,0.0,0.46399998664855957,0.46399998664855957,1.1610000133514404,1.3769999742507935,5.455999851226807,0.7419999837875366,5.0,24.0,52.79999923706055,1742.3824462890625,26.148311614990234,4.519999980926514,0.4638901948928833,246.531005859375,8775567,3786.383329100154,4.183174508546862
154,0.2070000022649765,0.2070000022649765,1199.0,0.0,0.09200000017881393,1.5180000066757202,4.388000011444092,708.8159790039062,0.6489999890327454,0.46299999952316284,568.4169921875,0.2070000022649765,0.33399999141693115,0.0,0.49799999594688416,0.49799999594688416,1.7599999904632568,1.9500000476837158,4.107999801635742,0.6209999918937683,2.0,8.0,11.899999618530273,1729.8199462890625,26.21379280090332,0.8550000190734863,1.7102562189102173,244.12399291992188,8775667,70048.06631361948,272.3427373013212
155,0.0,0.0,4631.0,0.1850000023841858,1.3880000114440918,0.6209999918937683,3.3450000286102295,706.1599731445312,1.3899999856948853,0.1850000023841858,570.0250244140625,0.0,0.09300000220537186,1.0,0.0,0.0,2.890000104904175,0.9240000247955322,1.8739999532699585,0.4729999899864197,1.0,1.0,6.199999809265137,1745.4300537109375,26.222959518432617,0.0,11.24001693725586,242.13400268554688,8775872,946.5975045459708,103.74375615679139
156,0.0,0.0,4631.0,0.1850000023841858,1.3880000114440918,0.6209999918937683,3.3450000286102295,706.1599731445312,1.3899999856948853,0.1850000023841858,570.0250244140625,0.0,0.09300000220537186,1.0,0.0,0.0,2.890000104904175,0.9240000247955322,1.8739999532699585,0.4729999899864197,1.0,1.0,6.199999809265137,1745.4300537109375,26.222959518432617,0.0,11.24001693725586,242.13400268554688,8775977,946.5978719639668,87.32212599038188
157,0.5400000214576721,0.5400000214576721,537.0,-0.09300000220537186,0.1860000044107437,4.499000072479248,6.9070000648498535,711.9420166015625,1.3899999856948853,2.055000066757202,566.9559936523438,0.5400000214576721,0.7620000243186951,0.0,0.27799999713897705,0.27799999713897705,1.0019999742507935,1.5199999809265137,5.598999977111816,0.9279999732971191,6.0,10.0,54.400001525878906,1738.552490234375,26.149227142333984,5.639999866485596,0.40003523230552673,246.6540069580078,8776075,946.598246953974,18.65043651980801
158,0.2070000022649765,0.2070000022649765,618.0,-0.2070000022649765,0.33399999141693115,3.861999988555908,6.389999866485596,711.3280029296875,1.128000020980835,1.5770000219345093,567.2789916992188,0.5400000214576721,0.2070000022649765,0.0,0.5400000214576721,0.5400000214576721,0.8399999737739563,1.2369999885559082,5.2179999351501465,1.0360000133514404,1.0,21.0,34.912498474121094,1734.0999755859375,26.154895782470703,4.349999904632568,0.4648646414279938,246.1719970703125,8776078,4732.989373482407,144.6584652687698
159,0.49799999594688416,0.49799999594688416,537.0,0.0,0.09300000220537186,4.485000133514404,6.960999965667725,711.9710083007812,1.3170000314712524,2.1110000610351562,567.0360107421875,0.49799999594688416,0.7450000047683716,0.0,0.1860000044107437,0.1860000044107437,0.9269999861717224,1.593999981880188,5.671999931335449,1.0199999809265137,4.0,7.0,55.20000076293945,1736.637451171875,26.149686813354492,6.199999809265137,0.40003523230552673,246.71600341796875,8776177,1893.1972309240552,-27.574416947080923
160,0.2919999957084656,0.2919999957084656,537.0,0.0,0.13099999725818634,4.0279998779296875,6.5920000076293945,711.5330200195312,1.0850000381469727,1.7690000534057617,567.2670288085938,0.656000018119812,0.2919999957084656,0.0,0.38199999928474426,0.38199999928474426,0.7480000257492065,1.378999948501587,5.3979997634887695,1.0570000410079956,5.0,11.0,38.38750076293945,1732.0999755859375,26.15593719482422,3.75,0.4648646414279938,246.3719940185547,8776371,4732.994895157908,101.56304231365583
161,0.2070000022649765,0.2070000022649765,618.0,-0.09200000017881393,0.2070000022649765,3.937000036239624,6.519999980926514,711.4459838867188,1.0570000410079956,1.7079999446868896,567.31298828125,0.6679999828338623,0.2070000022649765,0.0,0.41499999165534973,0.41499999165534973,0.7419999837875366,1.350000023841858,5.3460001945495605,1.0850000381469727,3.0,18.0,37.162498474121094,1731.800048828125,26.155311584472656,4.25,0.4648646414279938,246.30299377441406,8776372,3786.3961813701817,28.62836833943325
162,0.2770000100135803,0.2770000100135803,537.0,0.0,0.09200000017881393,4.013999938964844,6.650000095367432,711.56298828125,0.9990000128746033,1.8389999866485596,567.3480224609375,0.7480000257492065,0.2770000100135803,0.0,0.2930000126361847,0.2930000126361847,0.656000018119812,1.465999960899353,5.473999977111816,1.1469999551773071,4.0,6.0,39.23249816894531,1729.5799560546875,26.15656280517578,3.990000009536743,0.4648646414279938,246.43299865722656,8776566,946.600102856602,74.74976050353358
163,0.0,0.0,4631.0,0.47099998593330383,1.3170000314712524,0.953000009059906,3.5250000953674316,705.9569702148438,1.4459999799728394,0.09300000220537186,570.3250122070312,0.0,0.09200000017881393,1.0,0.0,0.0,2.5950000286102295,0.7400000095367432,1.7690000534057617,0.33399999141693115,2.0,5.0,5.699999809265137,1742.4100341796875,26.20737648010254,0.0,18.287433624267578,242.0570068359375,8776571,946.6001026417134,54.6930744964343
164,0.2070000022649765,0.2070000022649765,618.0,-0.09200000017881393,0.1850000023841858,3.9100000858306885,6.638000011444092,711.5050048828125,0.8799999952316284,1.8530000448226929,567.4739990234375,0.8289999961853027,0.2070000022649765,0.0,0.2619999945163727,0.2619999945163727,0.5569999814033508,1.5299999713897705,5.500999927520752,1.2610000371932983,5.0,10.0,39.032501220703125,1726.6800537109375,26.155729293823242,4.889999866485596,0.4648646414279938,246.42599487304688,8776777,946.6008456573227,95.60720789587846
165,0.09200000017881393,0.09200000017881393,618.0,-0.1850000023841858,0.2770000100135803,3.8310000896453857,6.506999969482422,711.3880004882812,0.9459999799728394,1.7230000495910645,567.4400024414062,0.7059999704360962,0.09200000017881393,0.0,0.3930000066757202,0.3930000066757202,0.656000018119812,1.4190000295639038,5.374000072479248,1.2050000429153442,2.0,16.0,36.962501525878906,1728.9000244140625,26.154478073120117,5.150000095367432,0.4648646414279938,246.29600524902344,8776778,8519.401457301168,42.13099657131593
166,0.2619999945163727,0.2619999945163727,618.0,0.0,0.09300000220537186,3.9010000228881836,6.697999954223633,711.5339965820312,0.7919999957084656,1.9279999732971191,567.5549926757812,0.9129999876022339,0.2619999945163727,0.0,0.2070000022649765,0.2070000022649765,0.46399998664855957,1.6200000047683716,5.579999923706055,1.350000023841858,6.0,10.0,40.60499954223633,1724.54248046875,26.15483283996582,5.260000228881836,0.3817863464355469,246.48800659179688,8777209,946.602327692854,61.43990810071071
167,0.2930000126361847,0.2930000126361847,618.0,0.09200000017881393,0.0,3.8010001182556152,6.689000129699707,711.4760131835938,0.675000011920929,1.9520000219345093,567.6810302734375,0.9679999947547913,0.2930000126361847,0.0,0.2770000100135803,0.2770000100135803,0.38199999928474426,1.6929999589920044,5.611000061035156,1.465999960899353,6.0,19.0,41.42499923706055,1722.112548828125,26.15166473388672,6.5,0.3817863464355469,246.4810028076172,8777446,946.6030707839057,22.81196576505488
168,-0.09300000220537186,-0.09300000220537186,3905.0,0.2770000100135803,1.1790000200271606,0.7229999899864197,3.9240000247955322,706.6019897460938,0.7860000133514404,-0.09300000220537186,570.364013671875,-0.09300000220537186,0.0,0.0,0.13099999725818634,0.13099999725818634,2.444000005722046,0.8539999723434448,2.430000066757202,0.2919999957084656,2.0,20.0,6.300000190734863,1733.9000244140625,26.178022384643555,0.0,10.926590919494629,242.71600341796875,8778013,2839.815095654897,107.72055343205434
169,0.0,0.0,3905.0,0.2070000022649765,0.984000027179718,0.796999990940094,4.11899995803833,706.7490234375,0.5929999947547913,-0.09200000017881393,570.47802734375,0.0,0.0,0.0,0.27799999713897705,0.27799999713897705,2.259999990463257,0.9269999861717224,2.621999979019165,0.13099999725818634,1.0,3.0,6.5,1729.699951171875,26.16322898864746,0.0,10.926590919494629,242.91000366210938,8778494,946.607150574508,95.41260522961372
170,-0.13099999725818634,-0.13099999725818634,4213.0,0.2930000126361847,1.440999984741211,0.7900000214576721,3.7209999561309814,706.3670043945312,1.0479999780654907,0.0,570.2979736328125,-0.09200000017881393,0.0,0.0,0.09200000017881393,0.09200000017881393,2.7039999961853027,0.9110000133514404,2.1689999103546143,0.2070000022649765,0.0,9.0,5.947500228881836,1740.675048828125,26.195043563842773,0.0,12.39876937866211,242.45399475097656,8778579,148616.5520280363,168.01509975899856
171,0.09200000017881393,0.09200000017881393,3905.0,0.2619999945163727,0.9259999990463257,0.7900000214576721,4.210999965667725,706.7789916992188,0.5400000214576721,-0.13099999725818634,570.5579833984375,0.09200000017881393,0.09200000017881393,0.0,0.33399999141693115,0.33399999141693115,2.2079999446868896,1.0019999742507935,2.684999942779541,0.09200000017881393,2.0,3.0,6.5,1729.300048828125,26.155521392822266,0.0,11.378158569335938,242.97300720214844,8778683,946.607890193681,95.41268148910169
172,-0.09300000220537186,0.0,2632.0,0.0,0.5929999947547913,0.38100001215934753,4.193999767303467,707.4190063476562,0.4729999899864197,0.13099999725818634,570.0239868164062,0.09200000017881393,0.0,0.0,0.6729999780654907,0.6729999780654907,1.7799999713897705,0.675000011920929,3.1579999923706055,0.2070000022649765,2.0,9.0,8.100000381469727,1705.10498046875,26.1802921295166,0.03500000014901161,12.689805030822754,243.38999938964844,8779655,230971.75768845945,379.01170562472794
173,0.09200000017881393,0.09200000017881393,3905.0,0.2619999945163727,0.2619999945163727,0.1850000023841858,4.678999900817871,707.4229736328125,-0.09200000017881393,0.1850000023841858,570.5980224609375,0.09200000017881393,0.09300000220537186,0.0,0.8740000128746033,0.8740000128746033,1.5399999618530273,1.2059999704360962,3.3450000286102295,0.49799999594688416,2.0,15.0,7.699999809265137,1714.02001953125,26.152936935424805,0.0,10.025592803955078,243.6320037841797,8779941,2839.8373310564557,34.71293338630376
