gab,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_NEAR_MANGROVE
707,0.0,0.0,1284.0,0.46399998664855957,-0.09300000220537186,0.656000018119812,8.675000190734863,313.1059875488281,0.9549999833106995,0.1860000044107437,567.2269897460938,0.13099999725818634,0.0,0.0,0.9549999833106995,0.9549999833106995,4.888000011444092,1.840999960899353,3.5320000648498535,0.7070000171661377,1.0,9.0,10.787500381469727,2698.862548828125,26.36614227294922,0.887499988079071,1.8318332433700562,325.3190002441406,9138521,5698.49900158227,58.165833290039394
708,0.0,0.0,1199.0,0.3709999918937683,0.0,1.0859999656677246,9.14799976348877,313.6619873046875,1.2059999704360962,0.09300000220537186,567.4860229492188,0.46399998664855957,0.0,0.0,1.2990000247955322,1.2990000247955322,4.688000202178955,2.188999891281128,3.009999990463257,0.5569999814033508,1.0,14.0,11.367500305175781,2701.8076171875,26.34333038330078,1.2999999523162842,2.2244832515716553,325.5710144042969,9138574,4748.749362200934,73.10400229239426
709,1.2619999647140503,1.2619999647140503,457.0,-0.46399998664855957,0.5640000104904175,11.869999885559082,29.275999069213867,336.3869934082031,0.6690000295639038,2.625,573.8079833984375,1.2619999647140503,1.4989999532699585,0.0,0.6690000295639038,0.6690000295639038,17.066999435424805,3.009999990463257,17.826000213623047,0.7239999771118164,2.0,21.0,47.907501220703125,2639.06005859375,26.325040817260742,31.434999465942383,0.2787199914455414,332.9670104980469,9138585,949.7499321641517,87.38873091139122
710,0.09300000220537186,0.09300000220537186,1284.0,0.27799999713897705,0.0,0.46399998664855957,8.468000411987305,312.9200134277344,0.968999981880188,0.09300000220537186,567.2579956054688,0.1860000044107437,0.09300000220537186,0.0,0.968999981880188,0.968999981880188,5.068999767303467,1.6519999504089355,3.6510000228881836,0.656000018119812,3.0,11.0,10.550000190734863,2698.9326171875,26.361122131347656,0.5224999785423279,2.283411741256714,325.3529968261719,9138628,1899.4999237119932,88.14595918055741
711,0.0,0.0,1284.0,0.3709999918937683,0.0,0.5249999761581421,8.553000450134277,313.0119934082031,0.9990000128746033,0.09300000220537186,567.2869873046875,0.1860000044107437,0.0,0.0,0.9990000128746033,0.9990000128746033,5.017000198364258,1.7109999656677246,3.569000005722046,0.6690000295639038,2.0,6.0,10.649999618530273,2699.1474609375,26.361703872680664,0.6175000071525574,2.283411741256714,325.3810119628906,9138629,949.7499622604557,-9.718350577383568
712,0.09300000220537186,0.09300000220537186,1284.0,0.3709999918937683,0.0,0.6690000295639038,8.722000122070312,313.197998046875,1.0820000171661377,0.09300000220537186,567.343994140625,0.09300000220537186,0.09300000220537186,0.0,1.0820000171661377,1.0820000171661377,4.916999816894531,1.8370000123977661,3.4059998989105225,0.5870000123977661,1.0,8.0,10.850000381469727,2699.577392578125,26.362871170043945,0.8075000047683716,2.283411741256714,325.43499755859375,9138630,1899.4998934792272,115.04501376414484
713,0.0,0.0,1284.0,0.38199999928474426,0.0,0.8299999833106995,8.892000198364258,313.3840026855469,1.187999963760376,0.13099999725818634,567.4010009765625,0.20800000429153442,0.0,0.0,1.187999963760376,1.187999963760376,4.821000099182129,1.972000002861023,3.244999885559082,0.5569999814033508,2.0,6.0,11.052499771118164,2700.172607421875,26.360828399658203,1.0,2.2244832515716553,325.489013671875,9138631,949.7499618267054,56.39859309017652
714,0.1860000044107437,0.1860000044107437,781.0,0.46399998664855957,-0.2070000022649765,0.33399999141693115,12.850000381469727,317.4700012207031,0.5870000123977661,1.3380000591278076,568.3150024414062,0.2930000126361847,0.1860000044107437,0.0,2.427999973297119,2.427999973297119,4.1539998054504395,5.810999870300293,1.0579999685287476,0.2070000022649765,1.0,9.0,21.75,2680.0,26.270004272460938,5.150000095367432,1.2125688791275024,326.35699462890625,9138636,426437.5403886201,326.92392810905073
715,0.0,0.0,2352.0,0.27799999713897705,0.09300000220537186,0.968999981880188,7.181000232696533,311.5270080566406,1.378999948501587,0.0,566.9219970703125,0.09300000220537186,0.0,0.0,1.4429999589920044,1.4429999589920044,6.034999847412109,1.2619999647140503,3.756999969482422,1.0499999523162842,3.0,12.0,9.050000190734863,2694.68505859375,26.412498474121094,0.0,2.8649911880493164,325.0379943847656,9138725,1899.500023631315,18.155314054994466
716,0.0,0.0,1284.0,0.27799999713897705,0.09300000220537186,0.7070000171661377,8.770000457763672,313.2900085449219,1.2100000381469727,0.0,567.4600219726562,0.09300000220537186,0.0,0.0,1.2100000381469727,1.2100000381469727,4.947999954223633,1.840999960899353,3.2799999713897705,0.4729999899864197,0.0,10.0,10.949999809265137,2699.577392578125,26.35787010192871,0.8075000047683716,2.2244832515716553,325.5509948730469,9138729,3798.9998699005096,111.53300152172083
717,1.5099999904632568,1.5099999904632568,457.0,-0.1860000044107437,0.27799999713897705,11.57800006866455,28.982999801635742,336.1080017089844,0.39399999380111694,2.7090001106262207,574.0339965820312,1.5099999904632568,1.7330000400543213,0.0,0.4729999899864197,0.4729999899864197,16.948999404907227,3.0999999046325684,17.533000946044922,0.9860000014305115,2.0,13.0,58.86750030517578,2637.5400390625,26.339540481567383,37.1150016784668,0.2787199914455414,332.9549865722656,9138740,949.750027425687,-94.52083103439848
718,0.0,0.0,1543.0,0.2619999945163727,0.1860000044107437,0.33500000834465027,8.392999649047852,312.9169921875,1.1469999551773071,-0.09300000220537186,567.4349975585938,0.0,0.0,0.0,1.1469999551773071,1.1469999551773071,5.2230000495910645,1.5099999904632568,3.569999933242798,0.4729999899864197,4.0,17.0,10.550000190734863,2698.262451171875,26.35395622253418,0.4124999940395355,2.283411741256714,325.531005859375,9138841,949.7500927462881,119.04658738475021
719,0.0,0.0,1543.0,0.2619999945163727,0.1860000044107437,0.33500000834465027,8.392999649047852,312.9169921875,1.1469999551773071,-0.09300000220537186,567.4349975585938,0.0,0.0,0.0,1.1469999551773071,1.1469999551773071,5.2230000495910645,1.5099999904632568,3.569999933242798,0.4729999899864197,4.0,17.0,10.550000190734863,2698.262451171875,26.35395622253418,0.4124999940395355,2.283411741256714,325.531005859375,9138842,949.750092565529,71.98608045379005
720,0.0,0.0,1543.0,0.2070000022649765,0.0,0.7649999856948853,8.819999694824219,313.3810119628906,1.3380000591278076,0.09300000220537186,567.5770263671875,0.13099999725818634,0.0,0.0,1.3380000591278076,1.3380000591278076,4.982999801635742,1.8550000190734863,3.1540000438690186,0.3709999918937683,1.0,12.0,11.0625,2699.66259765625,26.349163055419922,0.800000011920929,2.2244832515716553,325.6669921875,9138844,1899.5001533766267,33.893173095777755
721,0.0,0.0,2821.0,0.27799999713897705,0.1860000044107437,0.9459999799728394,7.13700008392334,311.5260009765625,1.4490000009536743,-0.09300000220537186,567.010009765625,0.13099999725818634,0.0,0.0,1.5099999904632568,1.5099999904632568,6.10099983215332,1.1729999780654907,3.7899999618530273,0.9860000014305115,4.0,17.0,9.050000190734863,2694.375,26.411664962768555,0.0,2.8649911880493164,325.12701416015625,9138893,949.7501243318342,29.034237347479387
722,0.0,0.0,1543.0,0.1860000044107437,0.09300000220537186,0.675000011920929,8.734000205993652,313.2879943847656,1.2890000343322754,0.0,567.5490112304688,0.09300000220537186,0.0,0.0,1.2890000343322754,1.2890000343322754,5.0279998779296875,1.781999945640564,3.2360000610351562,0.38199999928474426,0.0,10.0,10.949999809265137,2699.362548828125,26.35228729248047,0.7124999761581421,2.2244832515716553,325.6390075683594,9138948,949.7501571870649,112.85085362575721
723,-0.09300000220537186,-0.09300000220537186,2821.0,0.27799999713897705,0.27799999713897705,0.9319999814033508,7.09499979019165,311.5249938964844,1.5210000276565552,-0.1860000044107437,567.0989990234375,0.13099999725818634,0.0,0.0,1.5800000429153442,1.5800000429153442,6.166999816894531,1.0859999656677246,3.825000047683716,0.9179999828338623,4.0,18.0,9.050000190734863,2694.06494140625,26.410831451416016,0.0,2.8649911880493164,325.21600341796875,9138994,949.7501898898196,93.59744608616094
724,0.0,0.0,1543.0,0.2070000022649765,0.0,0.7649999856948853,8.819999694824219,313.3810119628906,1.3380000591278076,0.09300000220537186,567.5770263671875,0.13099999725818634,0.0,0.0,1.3380000591278076,1.3380000591278076,4.982999801635742,1.8550000190734863,3.1540000438690186,0.3709999918937683,1.0,12.0,11.0625,2699.66259765625,26.349163055419922,0.800000011920929,2.2244832515716553,325.6669921875,9138998,2849.250455811924,67.05664407856653
725,0.09300000220537186,0.09300000220537186,1370.0,0.2070000022649765,0.0,0.8399999737739563,8.871999740600586,313.4729919433594,1.4670000076293945,0.09300000220537186,567.6939697265625,0.1860000044107437,0.09300000220537186,0.0,1.4670000076293945,1.4670000076293945,5.019999980926514,1.878000020980835,3.0290000438690186,0.27799999713897705,2.0,16.0,11.202500343322754,2699.62255859375,26.33749771118164,0.800000011920929,2.2244832515716553,325.7829895019531,9139100,3799.000771763089,98.7016516827492
726,0.5569999814033508,0.5569999814033508,781.0,-0.09300000220537186,0.2070000022649765,1.1729999780654907,13.744999885559082,319.0369873046875,0.675000011920929,2.690000057220459,569.5159912109375,0.8799999952316284,0.5569999814033508,0.0,0.8349999785423279,0.8349999785423279,5.585999965667725,5.123000144958496,2.4489998817443848,0.6489999890327454,7.0,14.0,24.03499984741211,2676.367431640625,26.263168334960938,5.802499771118164,0.800003707408905,327.5480041503906,9139208,949.750316612568,116.01371977941265
727,1.1169999837875366,1.1169999837875366,618.0,-0.2619999945163727,0.39399999380111694,11.767000198364258,29.219999313354492,336.4750061035156,0.6489999890327454,2.188999891281128,574.1530151367188,1.1169999837875366,1.3020000457763672,0.0,0.4729999899864197,0.4729999899864197,16.615999221801758,2.5789999961853027,17.79599952697754,0.9549999833106995,2.0,20.0,58.4275016784668,2637.219970703125,26.331541061401367,33.994998931884766,0.3750201165676117,333.4339904785156,9139392,949.7504137287322,64.71730229648713
728,0.09300000220537186,0.09300000220537186,781.0,-0.4729999899864197,0.5870000123977661,1.2059999704360962,13.446000099182129,319.0320129394531,1.128999948501587,2.696000099182129,569.9559936523438,0.8550000190734863,0.09300000220537186,0.0,0.9139999747276306,0.9139999747276306,5.96999979019165,4.894999980926514,2.1989998817443848,0.1860000044107437,3.0,10.0,31.684999465942383,2675.9423828125,26.28150177001953,3.5274999141693115,1.1609629392623901,327.989013671875,9140122,949.7507966389743,46.36114831111278
729,0.13099999725818634,0.13099999725818634,781.0,-0.5,0.621999979019165,1.2920000553131104,13.517000198364258,319.125,1.1469999551773071,2.7890000343322754,569.9849853515625,0.9459999799728394,0.13099999725818634,0.0,0.8299999833106995,0.8299999833106995,6.019999980926514,4.813000202178955,2.2820000648498535,0.2070000022649765,1.0,9.0,30.075000762939453,2676.53759765625,26.281667709350586,3.8125,1.1609629392623901,328.0169982910156,9140186,2849.2525066450967,68.4461124037072
730,0.0,0.0,781.0,-0.5640000104904175,0.675000011920929,1.1729999780654907,13.38700008392334,319.031005859375,1.2200000286102295,2.7039999961853027,570.0440063476562,0.8550000190734863,0.0,0.0,0.9549999833106995,0.9549999833106995,6.047999858856201,4.854000091552734,2.1579999923706055,0.09300000220537186,2.0,10.0,32.720001220703125,2675.9775390625,26.279438018798828,3.3350000381469727,1.5145975351333618,328.0769958496094,9140442,9497.508606950158,130.54138164982325
731,1.6720000505447388,1.6720000505447388,618.0,0.0,0.09300000220537186,10.956000328063965,28.433000564575195,335.82000732421875,0.3709999918937683,2.2909998893737793,574.968994140625,1.878000020980835,1.6720000505447388,0.0,0.2930000126361847,0.2930000126361847,16.000999450683594,2.6760001182556152,17.03499984741211,1.8009999990463257,1.0,18.0,76.26249694824219,2636.53759765625,26.341978073120117,55.3125,0.31615278124809265,333.7239990234375,9140448,949.7509568897526,-16.75917314406361
732,1.1619999408721924,1.1619999408721924,699.0,0.0,0.09300000220537186,11.177000045776367,28.683000564575195,336.18798828125,0.8299999833106995,1.784000039100647,575.0880126953125,1.5440000295639038,1.1619999408721924,0.0,0.675000011920929,0.675000011920929,15.663999557495117,2.1640000343322754,17.319000244140625,1.6440000534057617,3.0,16.0,60.42250061035156,2633.657470703125,26.351978302001953,39.23249816894531,0.4224522113800049,334.2019958496094,9141232,949.7513348581106,44.01292300359953
733,1.0820000171661377,1.0820000171661377,699.0,0.0,0.09300000220537186,11.147000312805176,28.656999588012695,336.18701171875,0.9139999747276306,1.7430000305175781,575.1669921875,1.4670000076293945,1.0820000171661377,0.0,0.7649999856948853,0.7649999856948853,15.571999549865723,2.117000102996826,17.301000595092773,1.5549999475479126,3.0,18.0,57.91749954223633,2633.222412109375,26.353853225708008,37.84749984741211,0.4224522113800049,334.28900146484375,9141575,949.7514920627283,44.57513643218359
734,0.7070000171661377,0.7070000171661377,699.0,0.0,0.09300000220537186,11.329000473022461,28.850000381469727,336.4630126953125,1.2890000343322754,1.378999948501587,575.2570190429688,1.0820000171661377,0.7070000171661377,0.0,1.121000051498413,1.121000051498413,15.326000213623047,1.7430000305175781,17.52400016784668,1.2200000286102295,3.0,13.0,41.95750045776367,2631.302490234375,26.371355056762695,33.227500915527344,0.43430230021476746,334.64801025390625,9142055,1899.5033901672412,24.093674111312826
735,0.5640000104904175,0.5640000104904175,699.0,0.0,0.09300000220537186,11.6850004196167,29.20800018310547,336.8349914550781,1.5099999904632568,1.0369999408721924,575.06201171875,0.9179999828338623,0.5640000104904175,0.0,1.3179999589920044,1.3179999589920044,15.37600040435791,1.4160000085830688,17.888999938964844,1.128999948501587,1.0,15.0,40.375,2631.1474609375,26.376686096191406,27.514999389648438,0.43430230021476746,334.7799987792969,9142121,949.7517409941655,87.67214039595024
736,0.6690000295639038,0.6690000295639038,699.0,-0.09300000220537186,0.1860000044107437,11.213000297546387,28.736000061035156,336.3699951171875,1.3279999494552612,1.440000057220459,575.385009765625,1.0579999685287476,0.6690000295639038,0.0,1.1729999780654907,1.1729999780654907,15.222999572753906,1.7920000553131104,17.416000366210938,1.1469999551773071,1.0,14.0,43.125,2631.3076171875,26.367979049682617,32.099998474121094,0.805503785610199,334.7019958496094,9142359,6648.2625454194995,114.55781716569162
737,0.5,0.6489999890327454,1114.0,-0.09300000220537186,0.2070000022649765,0.875,10.630000114440918,316.3320007324219,0.8399999737739563,0.8799999952316284,570.2589721679688,1.0579999685287476,0.6489999890327454,0.0,0.7059999704360962,0.7059999704360962,6.239999771118164,4.5,0.09300000220537186,1.0369999408721924,3.0,15.0,29.0,2664.625,26.295835494995117,5.875,1.1466041803359985,328.3190002441406,9142624,6648.2639210425095,106.97491408272008
738,0.593999981880188,0.6690000295639038,1114.0,0.0,0.09300000220537186,0.5249999761581421,10.96399974822998,316.7040100097656,0.9279999732971191,0.9860000014305115,570.2860107421875,0.7929999828338623,0.6690000295639038,0.0,0.7480000257492065,0.7480000257492065,6.191999912261963,4.855999946594238,0.2070000022649765,0.7929999828338623,1.0,13.0,30.600000381469727,2666.4951171875,26.289167404174805,8.845000267028809,1.0823184251785278,328.3420104980469,9142625,17095.535031086496,120.55375821717885
739,0.7059999704360962,0.7059999704360962,1114.0,0.1860000044107437,-0.09300000220537186,0.5,11.039999961853027,316.8890075683594,0.8550000190734863,1.180999994277954,570.4320068359375,0.8399999737739563,0.7059999704360962,0.0,0.7070000171661377,0.7070000171661377,6.314000129699707,5.051000118255615,0.0,0.8299999833106995,1.0,10.0,29.0,2664.925048828125,26.28583526611328,10.975000381469727,1.0823184251785278,328.48699951171875,9142626,3799.0080430780486,8.453407255550804
740,0.5569999814033508,0.7419999837875366,1114.0,-0.1860000044107437,0.2930000126361847,1.1619999408721924,10.364999771118164,316.0530090332031,0.8299999833106995,0.9279999732971191,570.260009765625,1.312000036239624,0.7419999837875366,0.0,0.7870000004768372,0.7870000004768372,6.314000129699707,4.239999771118164,0.1860000044107437,1.2380000352859497,3.0,12.0,26.780000686645508,2662.822509765625,26.299856185913086,4.03249979019165,1.1466041803359985,328.3240051269531,9142756,2849.256267942788,66.11194054541673
741,0.5640000104904175,0.7419999837875366,1114.0,-0.09300000220537186,0.20800000429153442,1.003000020980835,10.498000144958496,316.239013671875,0.7649999856948853,0.9459999799728394,570.3179931640625,1.187999963760376,0.7419999837875366,0.0,0.6690000295639038,0.6690000295639038,6.324999809265137,4.422999858856201,0.0,1.1619999408721924,1.0,7.0,27.399999618530273,2662.804931640625,26.297500610351562,5.355000019073486,1.1466041803359985,328.3800048828125,9142803,949.7521145752617,32.38018146864717
742,0.7979999780654907,0.8299999833106995,1114.0,0.09300000220537186,0.0,0.621999979019165,10.909000396728516,316.7959899902344,0.7480000257492065,1.187999963760376,570.4910278320312,0.9459999799728394,0.8299999833106995,0.0,0.5870000123977661,0.5870000123977661,6.389999866485596,4.9720001220703125,0.0,0.9459999799728394,2.0,14.0,27.399999618530273,2663.22509765625,26.28750228881836,10.574999809265137,1.0823184251785278,328.5469970703125,9142862,2849.2564532784263,103.39350959179176
743,0.6489999890327454,0.8349999785423279,1114.0,-0.1860000044107437,0.27799999713897705,1.2100000381469727,10.300000190734863,316.0530090332031,0.7480000257492065,1.0199999809265137,570.3489990234375,1.378999948501587,0.8349999785423279,0.0,0.7239999771118164,0.7239999771118164,6.4070000648498535,4.256999969482422,0.2070000022649765,1.3279999494552612,4.0,17.0,25.260000228881836,2661.0576171875,26.299814224243164,4.327499866485596,1.1466041803359985,328.4129943847656,9143039,2849.25673036231,111.34234015430778
744,0.9459999799728394,0.9459999799728394,1114.0,0.09300000220537186,0.0,0.7480000257492065,10.927000045776367,316.9800109863281,0.621999979019165,1.4490000009536743,570.7249755859375,1.1130000352859497,0.9459999799728394,0.0,0.5249999761581421,0.5249999761581421,6.605000019073486,5.185999870300293,0.1850000023841858,1.0579999685287476,4.0,18.0,24.200000762939453,2660.14501953125,26.284168243408203,13.295000076293945,1.0046076774597168,328.7799987792969,9143145,4748.761423610557,92.60320432579768
745,1.0369999408721924,1.0369999408721924,1114.0,0.09300000220537186,0.0,0.8399999737739563,10.868000030517578,316.97900390625,0.5410000085830688,1.5210000276565552,570.81298828125,1.2059999704360962,1.0369999408721924,0.0,0.46399998664855957,0.46399998664855957,6.696000099182129,5.203000068664551,0.2070000022649765,1.1469999551773071,2.0,18.0,22.600000381469727,2658.534912109375,26.284168243408203,13.78499984741211,1.0046076774597168,328.8680114746094,9143245,949.7523616183805,72.72590361192874
746,0.9319999814033508,1.1130000352859497,1114.0,0.1860000044107437,-0.09300000220537186,1.6720000505447388,9.84000015258789,315.67999267578125,0.7979999780654907,1.312000036239624,570.4979858398438,1.8370000123977661,1.1130000352859497,0.0,0.9459999799728394,0.9459999799728394,6.679999828338623,3.9630000591278076,0.1860000044107437,1.6799999475479126,2.0,8.0,18.299999237060547,2657.862548828125,26.29718780517578,4.912499904632568,1.0368131399154663,328.5679931640625,9143415,949.7524539317797,63.740596147655395
747,1.1469999551773071,1.1469999551773071,1114.0,0.1860000044107437,-0.09300000220537186,0.9459999799728394,10.737000465393066,316.885986328125,0.41499999165534973,1.5440000295639038,570.8720092773438,1.3020000457763672,1.1469999551773071,0.0,0.33500000834465027,0.33500000834465027,6.770999908447266,5.13100004196167,0.1860000044107437,1.2619999647140503,2.0,15.0,21.0,2656.77490234375,26.28583526611328,13.324999809265137,0.9657769203186035,328.9289855957031,9143464,5698.514685910217,59.99523987023448
748,0.9279999732971191,1.1130000352859497,1114.0,0.09300000220537186,0.0,1.5959999561309814,9.906999588012695,315.77301025390625,0.7480000257492065,1.3020000457763672,570.5269775390625,1.7719999551773071,1.1130000352859497,0.0,0.8550000190734863,0.8550000190734863,6.678999900817871,4.052000045776367,0.1860000044107437,1.6720000505447388,3.0,14.0,18.899999618530273,2657.33740234375,26.297813415527344,4.987500190734863,1.0368131399154663,328.5950012207031,9143519,3799.009933659745,118.12625421834717
749,1.2059999704360962,1.2619999647140503,1114.0,0.27799999713897705,-0.1850000023841858,1.0579999685287476,10.607000350952148,316.7929992675781,0.2930000126361847,1.5770000219345093,570.9320068359375,1.4040000438690186,1.2619999647140503,0.0,0.20800000429153442,0.20800000429153442,6.8480000495910645,5.061999797821045,0.13099999725818634,1.378999948501587,1.0,8.0,19.399999618530273,2654.97509765625,26.28750228881836,12.824999809265137,0.9657769203186035,328.989013671875,9143582,949.7525448030997,50.66303812543167
750,1.1619999408721924,1.2619999647140503,1114.0,0.3709999918937683,-0.1860000044107437,1.0859999656677246,10.53499984741211,316.70001220703125,0.27799999713897705,1.5360000133514404,570.9030151367188,1.4190000295639038,1.2619999647140503,0.0,0.13099999725818634,0.13099999725818634,6.835000038146973,4.9720001220703125,0.09300000220537186,1.4129999876022339,1.0,7.0,19.399999618530273,2654.804931640625,26.289167404174805,11.854999542236328,0.9657769203186035,328.96099853515625,9143702,1899.5051805515136,27.387262365230473
751,1.5800000429153442,1.5800000429153442,537.0,0.33399999141693115,-0.2070000022649765,2.6559998989105225,19.315000534057617,326.718994140625,1.121000051498413,10.571000099182129,574.0980224609375,2.4189999103546143,1.5800000429153442,0.0,0.09300000220537186,0.09300000220537186,12.227999687194824,3.371999979019165,7.836999893188477,1.4869999885559082,3.0,11.0,48.907501220703125,2653.93505859375,26.325498580932617,26.052499771118164,0.3643070459365845,332.1099853515625,9143708,949.7526046380914,71.54480923448243
752,1.2450000047683716,1.3509999513626099,1114.0,0.3709999918937683,-0.09300000220537186,1.1729999780654907,10.47599983215332,316.70001220703125,0.1860000044107437,1.6200000047683716,570.9910278320312,1.5099999904632568,1.3509999513626099,0.0,0.09300000220537186,0.09300000220537186,6.927000045776367,4.994999885559082,0.09300000220537186,1.4989999532699585,1.0,8.0,17.799999237060547,2653.135009765625,26.289167404174805,12.28499984741211,0.9657769203186035,329.04998779296875,9143803,949.7526651474582,26.82505790138431
753,1.3279999494552612,1.3279999494552612,1114.0,0.1860000044107437,-0.09300000220537186,1.128999948501587,10.619999885559082,316.885009765625,0.2619999945163727,1.7029999494552612,571.0490112304688,1.4869999885559082,1.3279999494552612,0.0,0.27799999713897705,0.27799999713897705,6.953999996185303,5.175000190734863,0.2070000022649765,1.440000057220459,4.0,14.0,17.799999237060547,2653.514892578125,26.28583526611328,14.265000343322754,0.9657769203186035,329.1059875488281,9143856,949.7526983069372,118.03882507272515
754,1.4520000219345093,1.5299999713897705,1114.0,0.2930000126361847,0.0,1.3279999494552612,10.430999755859375,316.7919921875,0.09300000220537186,1.8270000219345093,571.1959838867188,1.6799999475479126,1.5299999713897705,0.0,0.20800000429153442,0.20800000429153442,7.124000072479248,5.136000156402588,0.09300000220537186,1.6440000534057617,3.0,24.0,17.0,2649.16259765625,26.290000915527344,15.5625,0.8559051156044006,329.2550048828125,9144183,2849.25852835445,38.818809190482234
755,1.4989999532699585,1.6200000047683716,946.0,0.41499999165534973,0.09300000220537186,1.440000057220459,10.300999641418457,316.6990051269531,0.0,1.878000020980835,571.2559814453125,1.784000039100647,1.6200000047683716,0.0,0.2070000022649765,0.2070000022649765,7.203000068664551,5.074999809265137,0.0,1.7599999904632568,6.0,17.0,17.0,2647.012451171875,26.29250144958496,16.112499237060547,0.8559051156044006,329.31500244140625,9144296,949.7529402341236,33.32236379150081
756,1.4989999532699585,1.6200000047683716,946.0,0.41499999165534973,0.09300000220537186,1.440000057220459,10.300999641418457,316.6990051269531,0.0,1.878000020980835,571.2559814453125,1.784000039100647,1.6200000047683716,0.0,0.2070000022649765,0.2070000022649765,7.203000068664551,5.074999809265137,0.0,1.7599999904632568,6.0,17.0,17.0,2647.012451171875,26.29250144958496,16.112499237060547,0.8559051156044006,329.31500244140625,9144361,949.7529704079178,26.82506666327585
757,1.2059999704360962,1.6699999570846558,1030.0,0.5569999814033508,0.0,1.75,9.810999870300293,316.1419982910156,0.09300000220537186,1.8580000400543213,571.1710205078125,2.0339999198913574,1.6699999570846558,0.0,0.5410000085830688,0.5410000085830688,7.244999885559082,4.581999778747559,0.2619999945163727,2.0339999198913574,2.0,19.0,17.0,2646.007568359375,26.296833038330078,13.02750015258789,0.8989660143852234,329.23699951171875,9144414,949.7530012527802,67.17567804051038
758,1.6200000047683716,1.7109999656677246,946.0,0.39399999380111694,0.0,1.5099999904632568,10.317000389099121,316.7909851074219,0.09300000220537186,1.9980000257492065,571.3729858398438,1.8650000095367432,1.7109999656677246,0.0,0.33500000834465027,0.33500000834465027,7.307000160217285,5.191999912261963,0.13099999725818634,1.8229999542236328,2.0,29.0,17.0,2644.71240234375,26.293333053588867,18.3125,0.8559051156044006,329.4320068359375,9144500,1899.5061211922157,101.18320719408696
759,1.6720000505447388,1.6720000505447388,863.0,0.3709999918937683,-0.27799999713897705,1.5770000219345093,10.633000373840332,317.2550048828125,0.46399998664855957,2.2909998893737793,571.60498046875,1.8919999599456787,1.6720000505447388,0.0,0.7480000257492065,0.7480000257492065,7.4770002365112305,5.6620001792907715,0.0,1.8550000190734863,4.0,8.0,17.25,2644.58740234375,26.281875610351562,22.587499618530273,0.8802666068077087,329.6600036621094,9144541,949.7530924419709,52.999476857751105
760,1.2480000257492065,1.2480000257492065,457.0,0.27799999713897705,-0.1850000023841858,2.559000015258789,19.802000045776367,327.4590148925781,2.059999942779541,9.8149995803833,574.9539794921875,2.8580000400543213,1.2480000257492065,0.0,0.656000018119812,0.656000018119812,13.197999954223633,4.085999965667725,8.404999732971191,0.8349999785423279,4.0,8.0,47.25,2648.550048828125,26.309999465942383,15.574999809265137,0.4914572536945343,332.9670104980469,9144674,1899.5063331552255,111.77116803442537
761,1.7330000400543213,1.7330000400543213,863.0,0.41499999165534973,-0.2930000126361847,1.6699999570846558,10.654999732971191,317.34698486328125,0.46399998664855957,2.4189999103546143,571.7219848632812,1.968000054359436,1.7330000400543213,0.0,0.875,0.875,7.586999893188477,5.7789998054504395,0.0,1.9479999542236328,1.0,9.0,17.350000381469727,2643.327392578125,26.279876708984375,24.787500381469727,0.8056135773658752,329.7760009765625,9144712,949.7532130800554,106.30366453457174
762,0.7250000238418579,0.7250000238418579,1543.0,0.09300000220537186,0.0,2.2260000705718994,7.839000225067139,313.6369934082031,0.46399998664855957,0.8550000190734863,570.6649780273438,1.1729999780654907,0.7250000238418579,0.0,0.9860000014305115,0.9860000014305115,7.810999870300293,2.627000093460083,2.052999973297119,1.2890000343322754,0.0,13.0,13.350000381469727,2655.762451171875,26.328706741333008,5.0,1.347425937652588,328.7640075683594,9144882,5698.519784722427,122.77557451741625
763,1.6200000047683716,1.9830000400543213,946.0,0.6690000295639038,0.09300000220537186,1.8009999990463257,10.074000358581543,316.697998046875,0.0,2.2300000190734863,571.6079711914062,2.1519999504089355,1.9830000400543213,0.0,0.4729999899864197,0.4729999899864197,7.571000099182129,5.202000141143799,0.13099999725818634,2.115000009536743,1.0,9.0,17.0,2638.552490234375,26.297832489013672,21.892499923706055,0.76116544008255,329.66900634765625,9144886,10447.285733160596,45.866068140996454
764,0.968999981880188,2.0409998893737793,1030.0,0.6489999890327454,0.0,2.117000102996826,9.503999710083008,316.0480041503906,0.09300000220537186,2.2260000705718994,571.4949951171875,2.4119999408721924,2.0409998893737793,0.0,0.6690000295639038,0.6690000295639038,7.611999988555908,4.646999835968018,0.0,2.4119999408721924,3.0,12.0,16.899999618530273,2640.887451171875,26.29364585876465,19.600000381469727,0.7784988880157471,329.5639953613281,9144938,1899.5067228717508,1.004175201275261
