gnb,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_NEAR_MANGROVE
161,0.20600000023841858,0.20600000023841858,0.0,0.0,0.7440000176429749,0.9079999923706055,3.2820000648498535,175.01199340820312,0.12999999523162842,13.696000099182129,11.71500015258789,0.20600000023841858,0.3319999873638153,0.0,0.4129999876022339,0.4129999876022339,25.371999740600586,71.88999938964844,0.5509999990463257,0.27799999713897705,1.0,19.0,192.66250610351562,1312.0374755859375,26.32583236694336,102.4124984741211,0.005912922788411379,986.4089965820312,2142689,928.1629988758286,-0.1574134844799856
162,0.27799999713897705,0.27799999713897705,0.0,0.0,0.6489999890327454,0.5509999990463257,3.2009999752044678,174.93600463867188,0.09300000220537186,14.057999610900879,11.824000358581543,0.27799999713897705,0.27799999713897705,0.0,0.38199999928474426,0.38199999928474426,25.652000427246094,72.02100372314453,0.20399999618530273,0.20600000023841858,1.0,15.0,194.4375,1311.137451171875,26.338333129882812,100.80000305175781,0.004512730985879898,986.0999755859375,2142690,1856.3250306111267,112.18849167524586
163,0.09099999815225601,0.09099999815225601,0.0,-0.1809999942779541,0.2720000147819519,2.0789999961853027,14.659000396728516,178.33799743652344,0.3709999918937683,0.6579999923706055,14.892000198364258,0.09099999815225601,0.12999999523162842,0.0,0.5379999876022339,0.5379999876022339,17.20400047302246,68.2229995727539,0.5849999785423279,0.20399999618530273,3.0,17.0,207.3000030517578,1326.6624755859375,26.06041717529297,83.5999984741211,0.04600754752755165,997.8590087890625,2143011,4640.813977124823,32.54821102557889
164,0.27799999713897705,0.27799999713897705,0.0,-0.09000000357627869,0.7900000214576721,0.777999997138977,3.1679999828338623,174.90199279785156,0.1809999942779541,13.781999588012695,11.652000427246094,0.27799999713897705,0.38199999928474426,0.0,0.2930000126361847,0.2930000126361847,25.382999420166016,72.00900268554688,0.453000009059906,0.3709999918937683,1.0,16.0,191.21249389648438,1312.0875244140625,26.334999084472656,102.26249694824219,0.005912922788411379,986.2830200195312,2143012,928.1639633758714,90.84297694380032
165,0.2029999941587448,0.2029999941587448,0.0,0.09300000220537186,0.2720000147819519,0.0,3.0950000286102295,174.5279998779297,0.5320000052452087,15.593000411987305,12.3100004196167,1.496000051498413,0.2029999941587448,0.0,0.6930000185966492,0.6930000185966492,26.812000274658203,72.35299682617188,0.2930000126361847,0.1860000044107437,2.0,14.0,189.3249969482422,1312.175048828125,26.33770751953125,102.5999984741211,0.004126622807234526,984.739013671875,2143014,928.1639633770765,34.989647357931894
166,0.09300000220537186,0.09300000220537186,0.0,0.09300000220537186,0.09099999815225601,0.0,3.125999927520752,174.49200439453125,0.6930000185966492,15.77400016784668,12.388999938964844,1.6720000505447388,0.09300000220537186,0.0,0.8610000014305115,0.8610000014305115,26.957000732421875,72.24400329589844,0.3889999985694885,0.1860000044107437,1.0,15.0,188.94500732421875,1312.9150390625,26.332874298095703,102.80000305175781,0.020193492993712425,984.5850219726562,2143015,1856.326961790889,37.91561629047276
167,0.09099999815225601,0.09099999815225601,0.0,0.0,0.6340000033378601,1.8899999856948853,14.28499984741211,178.14700317382812,0.09099999815225601,0.843999981880188,14.586000442504883,0.1809999942779541,0.09099999815225601,0.0,0.3709999918937683,0.3709999918937683,17.257999420166016,68.38099670410156,0.32899999618530273,0.09099999815225601,0.0,14.0,206.96249389648438,1326.550048828125,26.072813034057617,86.86250305175781,0.029639005661010742,997.5009765625,2143331,4640.819864406828,6.432658942643039
168,0.27799999713897705,0.27799999713897705,0.0,-0.09000000357627869,0.7900000214576721,0.777999997138977,3.1679999828338623,174.90199279785156,0.1809999942779541,13.781999588012695,11.652000427246094,0.27799999713897705,0.38199999928474426,0.0,0.2930000126361847,0.2930000126361847,25.382999420166016,72.00900268554688,0.453000009059906,0.3709999918937683,1.0,16.0,191.21249389648438,1312.0875244140625,26.334999084472656,102.26249694824219,0.005912922788411379,986.2830200195312,2143332,928.1649259995999,71.82905882549058
169,0.09099999815225601,0.09099999815225601,0.0,-0.09000000357627869,0.1809999942779541,2.0269999504089355,14.727999687194824,178.27499389648438,0.27799999713897705,0.5320000052452087,14.881999969482422,0.09099999815225601,0.1809999942779541,0.0,0.5189999938011169,0.5189999938011169,17.083999633789062,68.2969970703125,0.5379999876022339,0.20399999618530273,1.0,10.0,207.5,1327.262451171875,26.062917709350586,83.5999984741211,0.04600754752755165,997.8889770507812,2143638,928.1658916124429,-9.492545616086549
170,0.09099999815225601,0.09099999815225601,0.0,-0.09099999815225601,0.5429999828338623,2.0,14.394000053405762,178.26100158691406,0.20399999618530273,0.847000002861023,14.71500015258789,0.09300000220537186,0.09099999815225601,0.0,0.46399998664855957,0.46399998664855957,17.308000564575195,68.27300262451172,0.4569999873638153,0.0,2.0,14.0,206.96249389648438,1326.25,26.066980361938477,85.36250305175781,0.029639005661010742,997.6270141601562,2143639,34341.990402296986,-6.625596555476747
171,0.12999999523162842,0.12999999523162842,0.0,0.09099999815225601,0.6340000033378601,1.875,14.196000099182129,178.12100219726562,0.0,0.9139999747276306,14.527000427246094,0.2070000022649765,0.12999999523162842,0.0,0.38199999928474426,0.38199999928474426,17.29400062561035,68.39800262451172,0.2590000033378601,0.12999999523162842,1.0,12.0,206.94749450683594,1326.550048828125,26.07260513305664,88.06749725341797,0.029639005661010742,997.4229736328125,2143640,928.165892267854,-9.608775855520397
172,0.12999999523162842,0.12999999523162842,0.0,0.09300000220537186,0.1809999942779541,0.0,3.1089999675750732,174.50999450683594,0.6110000014305115,15.684000015258789,12.348999977111816,1.5839999914169312,0.12999999523162842,0.0,0.7760000228881836,0.7760000228881836,26.884000778198242,72.29900360107422,0.3319999873638153,0.1860000044107437,1.0,14.0,189.13499450683594,1312.5450439453125,26.335290908813477,102.69999694824219,0.004126622807234526,984.6619873046875,2143642,1856.3308182459555,53.42726245952606
173,0.7860000133514404,0.7860000133514404,0.0,-0.09300000220537186,0.6610000133514404,0.4729999899864197,5.415999889373779,175.63499450683594,0.1860000044107437,10.067000389099121,11.038999557495117,0.8610000014305115,0.7860000133514404,0.0,1.3509999513626099,1.3509999513626099,22.56100082397461,70.84400177001953,0.906000018119812,0.3709999918937683,0.0,14.0,218.10000610351562,1321.1025390625,26.2403564453125,96.55000305175781,0.025158436968922615,989.4010009765625,2143977,928.1668571470489,56.28228558791616
174,0.3709999918937683,0.3709999918937683,0.0,0.09300000220537186,0.453000009059906,0.0,3.072999954223633,174.56500244140625,0.3889999985694885,15.411999702453613,12.234000205993652,1.3209999799728394,0.3709999918937683,0.0,0.5320000052452087,0.5320000052452087,26.66699981689453,72.46199798583984,0.2070000022649765,0.1860000044107437,3.0,17.0,189.7050018310547,1311.43505859375,26.342540740966797,102.4000015258789,0.004126622807234526,984.8939819335938,2143978,15778.796713516225,38.97929514442128
175,0.2029999941587448,0.2029999941587448,0.0,0.09300000220537186,0.2720000147819519,0.0,3.0950000286102295,174.5279998779297,0.5320000052452087,15.593000411987305,12.3100004196167,1.496000051498413,0.2029999941587448,0.0,0.6930000185966492,0.6930000185966492,26.812000274658203,72.35299682617188,0.2930000126361847,0.1860000044107437,2.0,14.0,189.3249969482422,1312.175048828125,26.33770751953125,102.5999984741211,0.004126622807234526,984.739013671875,2143979,5568.996364582385,45.16285196489947
176,0.2070000022649765,0.2070000022649765,0.0,0.1860000044107437,0.1809999942779541,-0.09099999815225601,3.0179998874664307,174.41900634765625,0.5740000009536743,15.680999755859375,12.265999794006348,1.6080000400543213,0.2070000022649765,0.0,0.7760000228881836,0.7760000228881836,26.82900047302246,72.2239990234375,0.2590000033378601,0.27799999713897705,1.0,15.0,187.14500427246094,1313.114990234375,26.34120750427246,102.80000305175781,0.004126622807234526,984.614013671875,2143980,1856.333713795469,40.2218545601848
177,0.7860000133514404,0.7860000133514404,0.0,-0.09300000220537186,0.6610000133514404,0.4729999899864197,5.415999889373779,175.63499450683594,0.1860000044107437,10.067000389099121,11.038999557495117,0.8610000014305115,0.7860000133514404,0.0,1.3509999513626099,1.3509999513626099,22.56100082397461,70.84400177001953,0.906000018119812,0.3709999918937683,0.0,14.0,218.10000610351562,1321.1025390625,26.2403564453125,96.55000305175781,0.025158436968922615,989.4010009765625,2144329,928.167821701225,22.358766610965667
178,0.49799999594688416,0.49799999594688416,0.0,0.1809999942779541,0.9959999918937683,0.7149999737739563,5.043000221252441,175.531005859375,-0.09099999815225601,10.520000457763672,11.041000366210938,0.5379999876022339,0.49799999594688416,0.0,0.925000011920929,0.925000011920929,22.882999420166016,70.98799896240234,0.453000009059906,0.38199999928474426,2.0,13.0,216.6024932861328,1321.8924560546875,26.252668380737305,97.05000305175781,0.03962123394012451,989.0150146484375,2144330,928.1678218776083,-40.78056624841389
179,0.32899999618530273,0.32899999618530273,0.0,0.1860000044107437,0.3619999885559082,-0.09300000220537186,2.990000009536743,174.4550018310547,0.40700000524520874,15.5,12.187999725341797,1.4359999895095825,0.32899999618530273,0.0,0.6110000014305115,0.6110000014305115,26.68400001525879,72.33399963378906,0.1860000044107437,0.27799999713897705,1.0,15.0,187.40499877929688,1312.3349609375,26.34503936767578,102.5999984741211,0.004126622807234526,984.7680053710938,2144332,928.1678213642136,33.94467945797267
180,0.09300000220537186,0.09300000220537186,0.0,0.09300000220537186,0.0,0.09099999815225601,3.1459999084472656,174.4739990234375,0.7760000228881836,15.864999771118164,12.428999900817871,1.7610000371932983,0.09300000220537186,0.0,0.9480000138282776,0.9480000138282776,27.030000686645508,72.19000244140625,0.4569999873638153,0.1860000044107437,1.0,16.0,188.80250549316406,1313.1424560546875,26.32964515686035,102.9000015258789,0.020193492993712425,984.5079956054688,2144333,7425.326985213126,91.08953646568858
181,0.0,0.0,0.0,-0.09300000220537186,0.453000009059906,1.843999981880188,14.442999839782715,178.10899353027344,0.20600000023841858,0.6480000019073486,14.633000373840332,0.09300000220537186,0.0,0.0,0.2930000126361847,0.2930000126361847,17.101999282836914,68.43800354003906,0.3709999918937683,0.0,1.0,8.0,206.99749755859375,1326.8499755859375,26.079689025878906,84.61750030517578,0.029639005661010742,997.6079711914062,2144641,2784.5054426231723,-73.12511203397771
182,2.430000066757202,2.430000066757202,0.0,-0.09300000220537186,0.2590000033378601,0.8349999785423279,1.8229999542236328,171.55599975585938,0.1860000044107437,10.321999549865723,2.627000093460083,2.430000066757202,3.509999990463257,0.0,2.696000099182129,2.696000099182129,50.15700149536133,56.494998931884766,2.750999927520752,1.1670000553131104,1.0,26.0,183.5625,1271.5250244140625,26.578542709350586,138.0500030517578,0.02293499745428562,941.8839721679688,2144649,6497.165050845453,131.1052258843259
183,0.09300000220537186,0.09300000220537186,0.0,0.0,0.2720000147819519,1.8200000524520874,14.60200023651123,178.0709991455078,0.09300000220537186,0.46000000834465027,14.682999610900879,0.09300000220537186,0.09300000220537186,0.0,0.32899999618530273,0.32899999618530273,16.945999145507812,68.49600219726562,0.3319999873638153,0.0,1.0,6.0,207.3925018310547,1327.6424560546875,26.079771041870117,84.45999908447266,0.10867759585380554,997.7150268554688,2144988,928.1697492895966,-7.296708124401454
184,2.49399995803833,2.49399995803833,0.0,0.0,0.28700000047683716,0.7419999837875366,1.694000005722046,171.4709930419922,0.09300000220537186,10.446000099182129,2.5369999408721924,2.49399995803833,3.555999994277954,0.0,2.5759999752044678,2.5759999752044678,50.119998931884766,56.40299987792969,2.634000062942505,1.2970000505447388,1.0,23.0,185.94000244140625,1271.5999755859375,26.590438842773438,139.07000732421875,0.008433634415268898,941.7579956054688,2144996,928.1697489282988,-9.727764325996555
185,0.0,0.0,0.0,-0.09300000220537186,0.3619999885559082,1.8730000257492065,14.531000137329102,178.13499450683594,0.1860000044107437,0.5879999995231628,14.692999839782715,0.09099999815225601,0.0,0.0,0.3319999873638153,0.3319999873638153,17.066999435424805,68.4219970703125,0.38199999928474426,0.0,1.0,8.0,207.10000610351562,1326.99755859375,26.077917098999023,83.9000015258789,0.029639005661010742,997.6859741210938,2145310,20419.667185071605,25.69402811893826
186,0.09300000220537186,0.09300000220537186,0.0,0.0,0.3619999885559082,1.7860000133514404,14.512999534606934,178.04600524902344,0.09300000220537186,0.5189999938011169,14.623000144958496,0.12999999523162842,0.09300000220537186,0.0,0.2590000033378601,0.2590000033378601,16.981000900268555,68.51300048828125,0.2930000126361847,0.0,1.0,8.0,207.19749450683594,1327.3475341796875,26.083812713623047,84.62000274658203,0.023283153772354126,997.6380004882812,2145311,928.1707152669305,-17.884495458416996
187,2.5179998874664307,2.5179998874664307,0.0,0.0,0.20399999618530273,0.7419999837875366,1.753000020980835,171.46299743652344,0.09300000220537186,10.404000282287598,2.627000093460083,2.5179998874664307,3.5940001010894775,0.0,2.6070001125335693,2.6070001125335693,50.07600021362305,56.402000427246094,2.6630001068115234,1.2319999933242798,2.0,22.0,183.3000030517578,1271.9000244140625,26.583229064941406,138.75,0.008433634415268898,941.8330078125,2145315,3712.6779854763904,26.125530174038918
188,0.12999999523162842,0.12999999523162842,0.0,0.0,0.1809999942779541,2.5999999046325684,15.730999946594238,178.43600463867188,0.09300000220537186,0.2029999941587448,15.557999610900879,0.12999999523162842,0.2029999941587448,0.0,0.9100000262260437,0.9100000262260437,16.506999969482422,68.2770004272461,0.9139999747276306,0.28700000047683716,1.0,23.0,209.60000610351562,1331.3050537109375,26.025711059570312,83.12750244140625,0.10891623795032501,998.801025390625,2145622,1856.343359866447,17.32572591286954
189,2.5460000038146973,2.5460000038146973,0.0,0.0,0.12999999523162842,0.7419999837875366,1.815000057220459,171.4550018310547,0.09300000220537186,10.36299991607666,2.7179999351501465,2.5460000038146973,3.632999897003174,0.0,2.634000062942505,2.634000062942505,50.03200149536133,56.402000427246094,2.696000099182129,1.1670000553131104,3.0,18.0,180.66000366210938,1272.199951171875,26.576021194458008,138.42999267578125,0.008433634415268898,941.9089965820312,2145627,928.1716793274356,28.535575923541305
190,0.09099999815225601,0.09099999815225601,0.0,0.09099999815225601,0.37400001287460327,1.7000000476837158,14.494999885559082,177.95700073242188,0.0,0.4569999873638153,14.553999900817871,0.20600000023841858,0.09099999815225601,0.0,0.20399999618530273,0.20399999618530273,16.895000457763672,68.60399627685547,0.20600000023841858,0.09099999815225601,1.0,5.0,207.3925018310547,1327.7425537109375,26.088937759399414,85.95999908447266,0.023283153772354126,997.5900268554688,2145936,3712.6886473855884,28.666788779725895
191,0.8399999737739563,0.8399999737739563,0.0,0.09300000220537186,0.9200000166893005,1.3869999647140503,3.2260000705718994,174.80499267578125,0.0,12.958999633789062,11.166999816894531,0.9869999885559082,0.8399999737739563,0.0,0.906000018119812,0.906000018119812,24.57699966430664,71.9800033569336,0.7760000228881836,0.8259999752044678,1.0,14.0,196.36500549316406,1314.9449462890625,26.330310821533203,110.66999816894531,0.013397861272096634,986.8319702148438,2145939,1856.345288392893,32.073433438865756
192,2.5460000038146973,2.5460000038146973,0.0,0.0,0.12999999523162842,0.7419999837875366,1.815000057220459,171.4550018310547,0.09300000220537186,10.36299991607666,2.7179999351501465,2.5460000038146973,3.632999897003174,0.0,2.634000062942505,2.634000062942505,50.03200149536133,56.402000427246094,2.696000099182129,1.1670000553131104,3.0,18.0,180.66000366210938,1272.199951171875,26.576021194458008,138.42999267578125,0.008433634415268898,941.9089965820312,2145950,4640.860527152691,65.37520670322111
193,2.6070001125335693,2.6070001125335693,0.0,0.09300000220537186,0.1809999942779541,0.6489999890327454,1.6859999895095825,171.37100219726562,0.0,10.487000465393066,2.628999948501587,2.6070001125335693,3.677999973297119,0.0,2.5179998874664307,2.5179998874664307,49.994998931884766,56.310001373291016,2.5759999752044678,1.2970000505447388,3.0,19.0,179.89999389648438,1272.199951171875,26.587188720703125,139.75,0.008433634415268898,941.781982421875,2145951,2784.517017477149,-3.1604297185447856
194,2.634000062942505,2.634000062942505,0.0,0.09300000220537186,0.09099999815225601,0.6489999890327454,1.75,171.36300659179688,0.0,10.446999549865723,2.7190001010894775,2.634000062942505,3.7160000801086426,0.0,2.5460000038146973,2.5460000038146973,49.95100021362305,56.308998107910156,2.609999895095825,1.2319999933242798,2.0,15.0,177.5800018310547,1272.5,26.580562591552734,139.38999938964844,0.008433634415268898,941.8579711914062,2146283,928.1736084711702,16.208314566974607
195,0.09099999815225601,0.09099999815225601,0.0,0.0,0.09300000220537186,1.9149999618530273,14.9399995803833,178.08599853515625,0.1809999942779541,0.1809999942779541,14.859999656677246,0.09099999815225601,0.1809999942779541,0.0,0.640999972820282,0.640999972820282,16.72599983215332,68.52300262451172,0.4569999873638153,0.20399999618530273,2.0,19.0,208.3175048828125,1329.16748046875,26.069978713989258,84.55999755859375,0.10867759585380554,997.9769897460938,2146585,1856.348180949342,12.816332680112055
196,0.8140000104904175,0.8140000104904175,0.0,0.2720000147819519,0.0,1.5770000219345093,13.517999649047852,177.677001953125,0.09099999815225601,1.3869999647140503,13.90999984741211,0.8610000014305115,0.8140000104904175,0.0,0.6110000014305115,0.6110000014305115,17.30500030517578,68.79399871826172,0.09099999815225601,0.7860000133514404,3.0,7.0,208.42250061035156,1327.9925537109375,26.07431411743164,98.80999755859375,0.01282070018351078,996.7369995117188,2146586,1856.3491447910621,73.48291960991567
197,0.8539999723434448,0.8539999723434448,0.0,0.09300000220537186,0.9760000109672546,1.2990000247955322,3.180999994277954,174.78500366210938,0.0,13.048999786376953,11.189000129699707,0.9139999747276306,0.8539999723434448,0.0,0.8149999976158142,0.8149999976158142,24.645999908447266,72.01200103759766,0.8619999885559082,0.7900000214576721,1.0,19.0,193.9550018310547,1314.5150146484375,26.330936431884766,110.38999938964844,0.0008336920291185379,986.7550048828125,2146587,1856.3491448427649,-14.800524995157605
198,2.6640000343322754,2.6640000343322754,0.0,0.09300000220537186,0.0,0.656000018119812,1.8170000314712524,171.35499572753906,0.09099999815225601,10.406999588012695,2.809999942779541,2.6640000343322754,3.756999969482422,0.0,2.5759999752044678,2.5759999752044678,49.90700149536133,56.308998107910156,2.6459999084472656,1.1670000553131104,1.0,13.0,175.25999450683594,1272.800048828125,26.573938369750977,139.02999877929688,0.008433634415268898,941.9340209960938,2146589,928.1745723087731,-5.334382015942826
199,-0.12999999523162842,-0.12999999523162842,0.0,0.1850000023841858,0.32899999618530273,2.2049999237060547,15.402999877929688,178.1529998779297,0.2720000147819519,-0.09300000220537186,15.170000076293945,0.0,-0.12999999523162842,0.0,0.6489999890327454,0.6489999890327454,16.448999404907227,68.5199966430664,0.5189999938011169,0.0,1.0,24.0,209.39999389648438,1331.125,26.05354118347168,83.5374984741211,0.10891623795032501,998.39501953125,2146928,1856.3501103218211,120.96736771484792
200,0.0,0.0,0.0,0.1809999942779541,0.32899999618530273,1.6519999504089355,14.565999984741211,177.8939971923828,-0.09099999815225601,0.32899999618530273,14.545999526977539,0.1809999942779541,0.0,0.0,0.2720000147819519,0.2720000147819519,16.774999618530273,68.67900085449219,0.1860000044107437,0.09099999815225601,2.0,10.0,207.7624969482422,1328.4124755859375,26.09052085876465,86.9000015258789,0.10867759585380554,997.6190185546875,2146929,1856.351075413036,41.40351388478497
201,0.0,0.0,0.0,0.09099999815225601,0.20600000023841858,1.9529999494552612,15.10099983215332,178.0489959716797,0.3630000054836273,0.0,14.916999816894531,0.09099999815225601,0.0,0.0,0.656000018119812,0.656000018119812,16.573999404907227,68.58200073242188,0.3709999918937683,0.2590000033378601,1.0,18.0,208.8125,1330.0625,26.069271087646484,84.5,0.17254072427749634,998.0850219726562,2147236,928.176502145915,63.95651435323196
202,2.697000026702881,2.697000026702881,0.0,0.1850000023841858,0.1809999942779541,0.5569999814033508,1.621000051498413,171.2790069580078,-0.09099999815225601,10.569999694824219,2.634000062942505,2.697000026702881,3.76200008392334,0.0,2.430000066757202,2.430000066757202,49.91400146484375,56.21699905395508,2.490000009536743,1.3609999418258667,2.0,15.0,176.5,1272.5,26.59114646911621,140.75,0.008433634415268898,941.7319946289062,2147241,3712.702151774575,-50.59510344645086
203,0.12999999523162842,0.12999999523162842,0.0,0.1850000023841858,0.09099999815225601,2.558000087738037,15.607999801635742,178.28500366210938,0.0,0.2720000147819519,15.493000030517578,0.1809999942779541,0.12999999523162842,0.0,0.7919999957084656,0.7919999957084656,16.302000045776367,68.44499969482422,0.8960000276565552,0.27799999713897705,2.0,16.0,209.89999389648438,1332.375,26.030628204345703,83.6624984741211,0.01895880699157715,998.7830200195312,2147895,4640.889109861779,26.023334143257152
204,-0.1809999942779541,-0.1809999942779541,0.0,0.27799999713897705,0.37400001287460327,2.0759999752044678,15.279999732971191,178.03799438476562,0.3619999885559082,-0.1860000044107437,15.039999961853027,-0.12999999523162842,-0.1809999942779541,0.0,0.5569999814033508,0.5569999814033508,16.392000198364258,68.62699890136719,0.3889999985694885,0.0,1.0,24.0,209.39999389648438,1331.18505859375,26.06537437438965,83.71749877929688,0.17254072427749634,998.2689819335938,2148202,2784.5372707215593,29.039849405208166
205,0.1809999942779541,0.1809999942779541,0.0,0.1809999942779541,0.8690000176429749,0.7419999837875366,12.045999526977539,170.70899963378906,0.9380000233650208,0.3319999873638153,11.85200023651123,0.20399999618530273,0.1809999942779541,0.0,0.09099999815225601,0.09099999815225601,39.42599868774414,59.7599983215332,0.4569999873638153,0.7419999837875366,4.0,4.0,188.69000244140625,1273.75244140625,26.470396041870117,87.97250366210938,0.07376983761787415,961.9169921875,2148206,928.1793952604116,107.82634104460557
206,0.09000000357627869,0.09000000357627869,0.0,0.0,0.2720000147819519,2.5309998989105225,15.6899995803833,178.40899658203125,0.09300000220537186,0.12999999523162842,15.493000030517578,0.09000000357627869,0.12999999523162842,0.0,0.878000020980835,0.878000020980835,16.53499984741211,68.29199981689453,0.843999981880188,0.20399999618530273,0.0,22.0,209.5,1331.094970703125,26.029293060302734,83.12249755859375,0.10891623795032501,998.7239990234375,2148535,237611.65430157332,67.24380668401456
207,-0.20600000023841858,-0.20600000023841858,0.0,0.27799999713897705,0.28700000047683716,2.1440000534057617,15.319999694824219,178.06399536132812,0.2720000147819519,-0.1809999942779541,15.104000091552734,-0.09300000220537186,-0.1809999942779541,0.0,0.5569999814033508,0.5569999814033508,16.361000061035156,68.61100006103516,0.4569999873638153,0.09099999815225601,2.0,23.0,209.5,1331.4549560546875,26.060291290283203,83.75250244140625,0.10891623795032501,998.3469848632812,2148536,5569.072463079655,3.171657288104782
208,-0.20600000023841858,-0.20600000023841858,0.0,0.27799999713897705,0.28700000047683716,2.1440000534057617,15.319999694824219,178.06399536132812,0.2720000147819519,-0.1809999942779541,15.104000091552734,-0.09300000220537186,-0.1809999942779541,0.0,0.5569999814033508,0.5569999814033508,16.361000061035156,68.61100006103516,0.4569999873638153,0.09099999815225601,2.0,23.0,209.5,1331.4549560546875,26.060291290283203,83.75250244140625,0.10891623795032501,998.3469848632812,2148537,928.1803593825314,-17.873252694076523
209,1.2990000247955322,1.2990000247955322,0.0,0.09300000220537186,0.0,1.8229999542236328,12.149999618530273,177.12399291992188,0.12999999523162842,2.7190001010894775,12.949000358581543,2.0280001163482666,1.2990000247955322,0.0,1.2879999876022339,1.2879999876022339,17.777000427246094,69.25499725341797,1.4249999523162842,1.2589999437332153,1.0,18.0,239.63250732421875,1330.0074462890625,26.054311752319336,99.95500183105469,-0.005807753186672926,995.47802734375,2148538,928.1803589691831,42.467850442568064
210,0.0,0.0,0.0,0.3709999918937683,0.0,2.378999948501587,15.402000427246094,178.08099365234375,0.09300000220537186,0.1809999942779541,15.298999786376953,0.0,0.09300000220537186,0.0,0.5889999866485596,0.5889999866485596,16.155000686645508,68.64299774169922,0.7480000257492065,0.09300000220537186,3.0,14.0,210.0,1332.9449462890625,26.044710159301758,84.14749908447266,0.10891623795032501,998.6099853515625,2148847,1856.3626472161104,15.259958868586606
211,-0.12999999523162842,-0.12999999523162842,0.0,0.3709999918937683,0.2720000147819519,2.0850000381469727,15.237000465393066,177.97500610351562,0.28700000047683716,-0.1809999942779541,15.038999557495117,-0.12999999523162842,-0.12999999523162842,0.0,0.46399998664855957,0.46399998664855957,16.27400016784668,68.7030029296875,0.40700000524520874,0.09099999815225601,2.0,19.0,209.60000610351562,1331.7850341796875,26.067041397094727,83.96749877929688,0.10891623795032501,998.2990112304688,2148848,928.181323036733,-19.522242746536048
212,-0.09099999815225601,-0.09099999815225601,0.0,0.3709999918937683,0.0,2.303999900817871,15.359999656677246,178.0540008544922,0.09300000220537186,0.09000000357627869,15.234000205993652,0.0,0.09000000357627869,0.0,0.5379999876022339,0.5379999876022339,16.18400001525879,68.65799713134766,0.6610000133514404,0.09300000220537186,3.0,16.0,209.89999389648438,1332.655029296875,26.05029296875,84.10250091552734,0.10891623795032501,998.531982421875,2149150,928.1822887642764,-33.091813806418585
213,0.0,0.0,0.0,0.3709999918937683,0.0,2.4549999237060547,15.444000244140625,178.10699462890625,0.09300000220537186,0.2720000147819519,15.364999771118164,0.0,0.12999999523162842,0.0,0.6480000019073486,0.6480000019073486,16.125999450683594,68.62799835205078,0.8360000252723694,0.09300000220537186,2.0,11.0,210.10000610351562,1333.2349853515625,26.039127349853516,84.19249725341797,0.01895880699157715,998.68701171875,2149428,2784.5477812732174,92.22317249833871
214,0.0,0.0,0.0,0.3709999918937683,0.0,2.378999948501587,15.402000427246094,178.08099365234375,0.09300000220537186,0.1809999942779541,15.298999786376953,0.0,0.09300000220537186,0.0,0.5889999866485596,0.5889999866485596,16.155000686645508,68.64299774169922,0.7480000257492065,0.09300000220537186,3.0,14.0,210.0,1332.9449462890625,26.044710159301758,84.14749908447266,0.10891623795032501,998.6099853515625,2149429,2784.549757970442,35.65130805676418
215,-0.09300000220537186,-0.09300000220537186,0.0,0.3709999918937683,0.1809999942779541,2.1559998989105225,15.277000427246094,178.0019989013672,0.20399999618530273,-0.09099999815225601,15.104000091552734,-0.09300000220537186,-0.09099999815225601,0.0,0.4729999899864197,0.4729999899864197,16.243999481201172,68.68800354003906,0.48899999260902405,0.1809999942779541,2.0,18.0,209.6999969482422,1332.074951171875,26.061458587646484,84.01249694824219,0.10891623795032501,998.3770141601562,2149430,928.1832529612213,10.621186691250378
216,0.09099999815225601,0.09099999815225601,0.0,0.3889999985694885,-0.09300000220537186,2.4079999923706055,15.362000465393066,178.01800537109375,0.1860000044107437,0.2720000147819519,15.300999641418457,0.09300000220537186,0.09099999815225601,0.0,0.5860000252723694,0.5860000252723694,16.038000106811523,68.72000122070312,0.777999997138977,0.0,2.0,7.0,210.1999969482422,1333.6650390625,26.043376922607422,84.4574966430664,0.0454779751598835,998.6389770507812,2149715,1856.3684362041586,110.44490587060375
217,1.3799999952316284,1.3799999952316284,0.0,-0.1850000023841858,0.2930000126361847,0.6340000033378601,3.0929999351501465,176.92100524902344,2.2230000495910645,11.40999984741211,6.756999969482422,1.3799999952316284,1.6130000352859497,0.0,1.0420000553131104,1.0420000553131104,49.34000015258789,61.27299880981445,3.3450000286102295,5.834000110626221,2.0,16.0,138.9149932861328,1320.5999755859375,26.48233413696289,189.54249572753906,0.010307441465556622,914.5770263671875,2149718,928.1842173666864,46.45446772332155
