ben,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_NEAR_MANGROVE
266,0.09200000017881393,0.09200000017881393,4631.0,1.5180000066757202,0.3919999897480011,0.5569999814033508,6.230000019073486,12.506999969482422,0.0,0.27799999713897705,59.082000732421875,0.09200000017881393,0.1860000044107437,0.0,0.09200000017881393,0.09200000017881393,10.338000297546387,1.312000036239624,2.8489999771118164,0.18400000035762787,2.0,5.0,5.147500038146973,1253.717529296875,27.328813552856445,0.0,1.14874267578125,120.10700225830078,7308475,10382.98289886692,67.58729844854862
267,0.2619999945163727,0.2619999945163727,2077.0,0.09200000017881393,0.2070000022649765,2.13100004196167,6.394000053405762,14.713000297546387,0.0,0.621999979019165,60.28200149536133,0.2619999945163727,0.5400000214576721,0.0,0.2619999945163727,0.2619999945163727,9.767999649047852,2.819000005722046,6.310999870300293,1.9220000505447388,0.0,3.0,9.4375,1269.762451171875,27.294689178466797,2.1624999046325684,1.3638834953308105,116.51300048828125,7308812,943.9091403620057,-27.535100840701848
268,0.2070000022649765,0.2070000022649765,2077.0,0.18400000035762787,0.2619999945163727,2.0810000896453857,6.368000030517578,14.64799976348877,-0.09200000017881393,0.5860000252723694,60.25199890136719,0.2070000022649765,0.5929999947547913,0.0,0.18400000035762787,0.18400000035762787,9.776000022888184,2.740999937057495,6.2210001945495605,1.8480000495910645,0.0,3.0,9.242500305175781,1269.5775146484375,27.29714584350586,2.057499885559082,1.3638834953308105,116.6050033569336,7309177,1887.8192890135863,-73.62598852654432
269,0.0,0.0,4631.0,1.4190000295639038,0.4129999876022339,0.4729999899864197,6.3429999351501465,12.378999710083008,-0.09300000220537186,0.1860000044107437,59.14500045776367,0.0,0.09300000220537186,0.0,0.09300000220537186,0.09300000220537186,10.26200008392334,1.3949999809265137,2.806999921798706,0.09200000017881393,1.0,8.0,5.1875,1253.737548828125,27.31947898864746,0.0,1.14874267578125,120.19999694824219,7309542,943.9101491893188,3.683687155912409
270,-0.09200000017881393,-0.09200000017881393,4631.0,1.3279999494552612,0.3709999918937683,0.38199999928474426,6.433000087738037,12.300999641418457,0.0,0.09300000220537186,59.23400115966797,-0.09200000017881393,0.0,0.0,0.1860000044107437,0.1860000044107437,10.170999526977539,1.4869999885559082,2.8510000705718994,0.09200000017881393,1.0,8.0,5.337500095367432,1254.4625244140625,27.31354331970215,0.0,1.0796945095062256,120.19999694824219,7309898,1887.821304289815,-12.522181624723789
271,0.0,0.0,4631.0,1.315000057220459,0.20600000023841858,0.3709999918937683,6.388000011444092,12.402999877929688,0.0,0.09300000220537186,59.2859992980957,0.0,0.0,0.0,0.2619999945163727,0.2619999945163727,10.140999794006348,1.5099999904632568,3.0139999389648438,0.2770000100135803,2.0,7.0,5.527500152587891,1255.2325439453125,27.320375442504883,0.0,1.0580627918243408,120.01599884033203,7309899,943.9106520601466,0.1599314095691029
272,0.0,0.0,4631.0,1.2589999437332153,0.13099999725818634,0.3709999918937683,6.367000102996826,12.454999923706055,0.0,0.09300000220537186,59.3120002746582,0.0,0.09200000017881393,0.0,0.3330000042915344,0.3330000042915344,10.126999855041504,1.5290000438690186,3.0959999561309814,0.36899998784065247,2.0,3.0,5.622499942779541,1255.6175537109375,27.32379150390625,0.0,1.0580627918243408,119.9229965209961,7310241,943.9111584293734,-66.4406395195076
273,0.3709999918937683,0.3709999918937683,2077.0,0.0,0.09300000220537186,2.109999895095825,6.510000228881836,14.713000297546387,0.09200000017881393,0.746999979019165,60.4010009765625,0.3709999918937683,0.414000004529953,0.0,0.2070000022649765,0.2070000022649765,9.668999671936035,2.946000099182129,6.421000003814697,2.0510001182556152,1.0,6.0,9.75,1269.9124755859375,27.290021896362305,2.384999990463257,0.8310505747795105,116.4209976196289,7310616,943.9116607034083,4.868174939843206
274,-0.09300000220537186,-0.09300000220537186,4631.0,1.312000036239624,0.3709999918937683,0.414000004529953,6.456999778747559,12.25100040435791,0.0,0.09300000220537186,59.20899963378906,-0.09300000220537186,0.09200000017881393,0.0,0.18400000035762787,0.18400000035762787,10.187000274658203,1.4839999675750732,2.7709999084472656,0.0,2.0,5.0,5.242499828338623,1254.0775146484375,27.31012535095215,0.0,1.0796945095062256,120.29199981689453,7310983,16990.399317347485,37.7729013827203
275,0.27799999713897705,0.27799999713897705,2077.0,0.09300000220537186,0.0,2.0969998836517334,6.625999927520752,14.71500015258789,0.20600000023841858,0.8740000128746033,60.51900100708008,0.27799999713897705,0.2930000126361847,0.0,0.20600000023841858,0.20600000023841858,9.567000389099121,3.0739998817443848,6.531000137329102,2.180000066757202,1.0,5.0,10.050000190734863,1270.4625244140625,27.285438537597656,2.5850000381469727,0.8041867613792419,116.3290023803711,7311290,943.9126690249303,6.544217462376999
276,-0.09200000017881393,-0.09200000017881393,4213.0,1.2100000381469727,0.27799999713897705,0.3919999897480011,6.572000026702881,12.123000144958496,0.09300000220537186,0.0,59.27199935913086,-0.09200000017881393,0.0,0.0,0.13099999725818634,0.13099999725818634,10.11299991607666,1.5770000219345093,2.740999937057495,0.09200000017881393,2.0,5.0,5.34250020980835,1254.677490234375,27.300125122070312,0.0,1.0796945095062256,120.38500213623047,7311644,943.9131723372244,37.032770653219096
277,0.09200000017881393,0.09200000017881393,4631.0,1.1299999952316284,0.0,0.2930000126361847,6.439000129699707,12.430000305175781,0.09300000220537186,0.09200000017881393,59.428001403808594,0.13099999725818634,0.09200000017881393,0.0,0.4620000123977661,0.4620000123977661,10.022000312805176,1.6430000066757202,3.2200000286102295,0.460999995470047,1.0,5.0,5.852499961853027,1256.8074951171875,27.321624755859375,0.0,1.0580627918243408,119.83200073242188,7311645,4719.563406549898,8.540118729291917
278,0.27799999713897705,0.27799999713897705,2077.0,0.09300000220537186,0.0,2.0380001068115234,6.5980000495910645,14.64799976348877,0.13099999725818634,0.8289999961853027,60.487998962402344,0.27799999713897705,0.33399999141693115,0.0,0.13099999725818634,0.13099999725818634,9.57699966430664,2.996999979019165,6.440999984741211,2.1070001125335693,0.0,6.0,9.850000381469727,1270.3375244140625,27.28756332397461,2.4549999237060547,0.8310505747795105,116.4209976196289,7311646,943.9131724596748,-64.78355819227387
279,-0.18400000035762787,-0.18400000035762787,2821.0,1.128000020980835,0.1860000044107437,0.2619999945163727,6.636000156402588,12.095000267028809,0.1860000044107437,-0.09200000017881393,59.387001037597656,-0.18400000035762787,-0.09200000017881393,0.0,0.2619999945163727,0.2619999945163727,10.005000114440918,1.6699999570846558,2.86899995803833,0.0,1.0,5.0,5.612500190734863,1255.987548828125,27.297292709350586,0.0,1.0796945095062256,120.29299926757812,7312018,943.9136787592608,-65.88725809088575
280,-0.13099999725818634,-0.13099999725818634,537.0,1.0010000467300415,0.18400000035762787,3.4010000228881836,12.147000312805176,10.206000328063965,-0.09200000017881393,0.1860000044107437,57.5989990234375,-0.09200000017881393,0.09200000017881393,0.0,0.1860000044107437,0.1860000044107437,10.493000030517578,4.416999816894531,0.0,3.5360000133514404,0.0,-1.0,100.5875015258789,1193.699951171875,27.02573013305664,12.800000190734863,0.29560545086860657,128.86500549316406,7312337,943.9141830755116,-10.216172607545708
281,0.0,0.0,2821.0,1.0549999475479126,0.0,0.2070000022649765,6.53000020980835,12.354000091552734,0.1860000044107437,0.09200000017881393,59.51599884033203,0.09200000017881393,0.0,0.0,0.5230000019073486,0.5230000019073486,9.930000305175781,1.7319999933242798,3.2639999389648438,0.460999995470047,1.0,6.0,5.987500190734863,1257.612548828125,27.316041946411133,0.0,1.0580627918243408,119.83200073242188,7312338,943.9141820537058,35.74016323459502
282,0.1860000044107437,0.1860000044107437,1631.0,0.18400000035762787,-0.09200000017881393,2.0290000438690186,6.714000225067139,14.649999618530273,0.2619999945163727,0.9539999961853027,60.606998443603516,0.1860000044107437,0.2070000022649765,0.0,0.18400000035762787,0.18400000035762787,9.47599983215332,3.061000108718872,6.552999973297119,2.180000066757202,1.0,4.0,10.149999618530273,1270.8375244140625,27.28322982788086,2.674999952316284,0.8041867613792419,116.3290023803711,7312339,1887.8283650361436,-9.968644516636903
283,-0.18400000035762787,-0.18400000035762787,2821.0,1.128000020980835,0.1860000044107437,0.2619999945163727,6.636000156402588,12.095000267028809,0.1860000044107437,-0.09200000017881393,59.387001037597656,-0.18400000035762787,-0.09200000017881393,0.0,0.2619999945163727,0.2619999945163727,10.005000114440918,1.6699999570846558,2.86899995803833,0.0,1.0,5.0,5.612500190734863,1255.987548828125,27.297292709350586,0.0,1.0796945095062256,120.29299926757812,7312708,6607.3967016907945,-15.642724280930453
284,-0.18400000035762787,-0.18400000035762787,2821.0,1.1729999780654907,0.2070000022649765,0.1860000044107437,6.590000152587891,12.196999549865723,0.1860000044107437,-0.09300000220537186,59.4379997253418,0.0,-0.09300000220537186,0.0,0.38199999928474426,0.38199999928474426,9.972000122070312,1.6799999475479126,3.0250000953674316,0.18400000035762787,0.0,7.0,5.762499809265137,1256.637451171875,27.304792404174805,0.0,1.0796945095062256,120.10800170898438,7312709,943.9146848805776,-24.09226436508205
285,-0.09200000017881393,-0.09200000017881393,2726.0,1.024999976158142,0.09300000220537186,0.2919999957084656,6.75,11.967000007629395,0.27799999713897705,0.0,59.45100021362305,-0.09200000017881393,0.0,0.0,0.2930000126361847,0.2930000126361847,9.930999755859375,1.7630000114440918,2.8459999561309814,0.09200000017881393,1.0,4.0,5.732500076293945,1256.6474609375,27.286958694458008,0.0,1.0796945095062256,120.38500213623047,7313078,2831.7451173588533,-56.77803565101229
286,-0.18400000035762787,-0.18400000035762787,2821.0,1.0850000381469727,0.13099999725818634,0.09300000220537186,6.679999828338623,12.121000289916992,0.27799999713897705,0.0,59.527000427246094,0.0,0.0,0.0,0.4620000123977661,0.4620000123977661,9.880999565124512,1.7719999551773071,3.0739998817443848,0.18400000035762787,1.0,5.0,5.927499771118164,1257.532470703125,27.298707962036133,0.0,1.0796945095062256,120.10800170898438,7313079,943.915191579551,6.696767547542577
287,-0.09200000017881393,-0.09200000017881393,2821.0,1.1130000352859497,0.18400000035762787,0.09300000220537186,6.658999919891357,12.17300033569336,0.27799999713897705,0.0,59.553001403808594,0.0,0.0,0.0,0.49900001287460327,0.49900001287460327,9.866000175476074,1.784000039100647,3.1519999504089355,0.2770000100135803,1.0,5.0,5.992499828338623,1257.8275146484375,27.30262565612793,0.0,1.0580627918243408,120.01599884033203,7313814,2831.7475320725166,69.02573540497973
288,-0.09200000017881393,-0.09200000017881393,4631.0,1.2450000047683716,0.18400000035762787,0.27799999713897705,6.478000164031982,12.326000213623047,0.09300000220537186,0.0,59.375,0.09200000017881393,0.0,0.0,0.33399999141693115,0.33399999141693115,10.048999786376953,1.6009999513626099,3.058000087738037,0.2770000100135803,0.0,8.0,5.682499885559082,1256.0975341796875,27.3144588470459,0.0,1.0580627918243408,120.01599884033203,7313815,61354.33241246587,59.231958986075455
289,0.0,0.0,537.0,1.0570000410079956,0.0,3.390000104904175,12.479999542236328,10.064000129699707,0.13099999725818634,0.09200000017881393,57.744998931884766,0.0,0.18400000035762787,0.0,0.13099999725818634,0.13099999725818634,10.322999954223633,4.533999919891357,0.0,3.384999990463257,0.0,2.0,84.43250274658203,1194.699951171875,27.01327133178711,13.0,0.29560545086860657,129.14199829101562,7314190,943.9167021498095,-203.539505800796
290,-0.09200000017881393,-0.09200000017881393,537.0,1.1200000047683716,0.18400000035762787,3.2880001068115234,12.322999954223633,10.03499984741211,0.09300000220537186,0.0,57.77000045776367,-0.09200000017881393,0.0,0.0,0.2919999957084656,0.2919999957084656,10.312000274658203,4.381999969482422,0.0,3.359999895095825,1.0,2.0,90.6624984741211,1195.0999755859375,27.01885414123535,12.600000381469727,0.29560545086860657,128.95799255371094,7314191,943.9167026311637,-57.45621045201507
291,-0.18400000035762787,-0.18400000035762787,2821.0,1.0369999408721924,0.09300000220537186,0.20600000023841858,6.72599983215332,12.017999649047852,0.27799999713897705,0.0,59.47600173950195,-0.18400000035762787,0.0,0.0,0.33399999141693115,0.33399999141693115,9.913000106811523,1.7630000114440918,2.9210000038146973,0.0,1.0,4.0,5.797500133514404,1256.9425048828125,27.290876388549805,0.0,1.0796945095062256,120.29299926757812,7314192,4719.581538836861,-135.14496403902652
292,-0.09300000220537186,-0.09300000220537186,2821.0,0.9980000257492065,0.09200000017881393,0.0,6.769999980926514,12.043999671936035,0.3709999918937683,0.09300000220537186,59.61600112915039,0.0,0.09200000017881393,0.0,0.5230000019073486,0.5230000019073486,9.788999557495117,1.8639999628067017,3.125,0.18400000035762787,0.0,5.0,6.09250020980835,1258.427490234375,27.292625427246094,0.0,1.0796945095062256,120.10900115966797,7314193,943.916701256849,8.372347925803691
293,0.0,0.0,537.0,1.0850000381469727,0.09200000017881393,3.3380000591278076,12.401000022888184,10.048999786376953,0.09300000220537186,0.0,57.757999420166016,0.0,0.09200000017881393,0.0,0.20600000023841858,0.20600000023841858,10.317000389099121,4.456999778747559,0.0,3.371000051498413,0.0,2.0,87.54750061035156,1194.9000244140625,27.016063690185547,12.800000190734863,0.29560545086860657,129.0500030517578,7314547,3775.6671628854556,-149.79082439698965
294,-0.09200000017881393,-0.09200000017881393,537.0,1.1200000047683716,0.18400000035762787,3.2880001068115234,12.322999954223633,10.03499984741211,0.09300000220537186,0.0,57.77000045776367,-0.09200000017881393,0.0,0.0,0.2919999957084656,0.2919999957084656,10.312000274658203,4.381999969482422,0.0,3.359999895095825,1.0,2.0,90.6624984741211,1195.0999755859375,27.01885414123535,12.600000381469727,0.29560545086860657,128.95799255371094,7314548,943.9172044581741,-57.42180416595733
295,-0.1860000044107437,-0.1860000044107437,2821.0,1.0570000410079956,0.09300000220537186,0.13099999725818634,6.702000141143799,12.069000244140625,0.27799999713897705,0.0,59.50199890136719,-0.09200000017881393,0.0,0.0,0.3919999897480011,0.3919999897480011,9.897000312805176,1.7649999856948853,2.996999979019165,0.09200000017881393,1.0,7.0,5.862500190734863,1257.237548828125,27.29479217529297,0.0,1.0796945095062256,120.20099639892578,7314926,16990.486116747907,-62.918435270484146
296,-0.09300000220537186,-0.09300000220537186,2821.0,0.9980000257492065,0.09200000017881393,0.0,6.769999980926514,12.043999671936035,0.3709999918937683,0.09300000220537186,59.61600112915039,0.0,0.09200000017881393,0.0,0.5230000019073486,0.5230000019073486,9.788999557495117,1.8639999628067017,3.125,0.18400000035762787,0.0,5.0,6.09250020980835,1258.427490234375,27.292625427246094,0.0,1.0796945095062256,120.10900115966797,7314927,4719.586075555296,52.91483941788286
297,0.0,0.0,1631.0,0.13099999725818634,0.09200000017881393,1.965000033378601,6.919000148773193,14.59000015258789,0.46299999952316284,1.1610000133514404,60.8120002746582,0.09200000017881393,0.0,0.0,0.09200000017881393,0.09200000017881393,9.276000022888184,2.877000093460083,6.689000129699707,2.1540000438690186,1.0,3.0,10.550000190734863,1271.5625,27.27743911743164,3.0450000762939453,0.8041867613792419,116.23699951171875,7314929,4719.5854747242465,-58.199741283700604
298,0.0,0.0,537.0,0.9279999732971191,0.0,3.4700000286102295,11.892000198364258,10.366999626159668,0.13099999725818634,0.38199999928474426,57.441001892089844,0.09200000017881393,0.0,0.0,0.09200000017881393,0.09200000017881393,10.67199993133545,4.390999794006348,0.18400000035762787,3.6419999599456787,0.0,1.0,111.74500274658203,1192.50244140625,27.034521102905273,12.897500038146973,0.3149416446685791,128.67999267578125,7315286,140642.86357784655,10.37247085407238
299,0.0,0.0,2726.0,0.8399999737739563,-0.09300000220537186,0.2770000100135803,6.928999900817871,11.812000274658203,0.460999995470047,0.1860000044107437,59.62900161743164,0.0,0.0,0.0,0.4729999899864197,0.4729999899864197,9.74899959564209,1.8220000267028809,2.9590001106262207,0.09200000017881393,1.0,2.0,6.122499942779541,1258.6175537109375,27.273792266845703,0.0,0.841453492641449,120.38500213623047,7315287,1887.8364259800724,-95.38925899994955
300,0.0,0.0,2821.0,0.9129999876022339,0.09200000017881393,0.0,6.860000133514404,11.968000411987305,0.46399998664855957,0.1860000044107437,59.70600128173828,0.0,0.09200000017881393,0.0,0.5929999947547913,0.5929999947547913,9.697999954223633,1.7719999551773071,3.178999900817871,0.18400000035762787,1.0,4.0,6.257500171661377,1259.322509765625,27.286542892456055,0.0,0.841453492641449,120.10900115966797,7315288,1887.8364259648447,84.59117194464007
301,0.0,0.0,1631.0,0.1860000044107437,0.0,1.9670000076293945,7.035999774932861,14.595000267028809,0.5929999947547913,1.2869999408721924,60.930999755859375,0.0,0.09200000017881393,0.0,0.09300000220537186,0.09300000220537186,9.166999816894531,2.7890000343322754,6.802999973297119,2.187999963760376,1.0,4.0,10.850000381469727,1271.8125,27.274354934692383,3.365000009536743,0.7058586478233337,116.1449966430664,7315670,4719.591114159686,-50.41269220313632
302,0.0,0.0,1631.0,0.1860000044107437,-0.09300000220537186,2.0920000076293945,7.0960001945495605,14.732000350952148,0.722000002861023,1.3880000114440918,60.99399948120117,0.0,0.2770000100135803,0.0,0.13099999725818634,0.13099999725818634,9.133999824523926,2.806999921798706,6.980000019073486,2.183000087738037,0.0,4.0,11.25,1271.6624755859375,27.272104263305664,3.7850000858306885,0.7058586478233337,115.96099853515625,7315671,8495.26151737131,73.02745129769853
303,0.09200000017881393,0.09200000017881393,1631.0,0.1860000044107437,-0.09300000220537186,2.1579999923706055,7.127999782562256,14.800999641418457,0.7950000166893005,1.4450000524520874,61.025001525878906,0.09200000017881393,0.3330000042915344,0.0,0.1860000044107437,0.1860000044107437,9.118000030517578,2.821000099182129,7.068999767303467,2.1649999618530273,0.0,5.0,11.449999809265137,1271.5875244140625,27.270980834960938,3.994999885559082,0.6722633242607117,115.86900329589844,7315672,1887.837433431333,125.82015052483175
304,0.0,0.0,2821.0,0.7919999957084656,0.0,0.09200000017881393,6.9720001220703125,11.83899974822998,0.5569999814033508,0.27799999713897705,59.76900100708008,0.0,0.09200000017881393,0.0,0.621999979019165,0.621999979019165,9.623000144958496,1.6929999589920044,3.1610000133514404,0.09200000017881393,1.0,4.0,6.387499809265137,1260.012451171875,27.27604103088379,0.0,0.841453492641449,120.20099639892578,7316374,2831.7591707781003,11.723509263844457
305,0.0,0.0,946.0,0.18400000035762787,-0.09200000017881393,2.236999988555908,7.256999969482422,14.878000259399414,0.9990000128746033,1.6360000371932983,61.17599868774414,0.0,0.13099999725818634,0.0,0.20600000023841858,0.20600000023841858,8.99899959564209,2.7669999599456787,7.270999908447266,2.0490000247955322,2.0,2.0,13.157500267028809,1272.1524658203125,27.265897750854492,4.652500152587891,0.6722633242607117,115.68399810791016,7316375,1887.8389457339317,125.5343982771374
306,-0.09200000017881393,-0.09200000017881393,2821.0,0.7649999856948853,-0.09200000017881393,0.18400000035762787,6.994999885559082,11.786999702453613,0.5529999732971191,0.27799999713897705,59.74399948120117,0.09200000017881393,0.0,0.0,0.5860000252723694,0.5860000252723694,9.640000343322754,1.7100000381469727,3.0889999866485596,0.0,1.0,3.0,6.352499961853027,1259.8074951171875,27.271625518798828,0.0,0.841453492641449,120.29299926757812,7316733,943.9202278917383,12.282036356817073
307,0.09200000017881393,0.09200000017881393,2821.0,0.8289999961853027,0.09200000017881393,0.0,6.951000213623047,11.892000198364258,0.5569999814033508,0.27799999713897705,59.79499816894531,0.09200000017881393,0.09200000017881393,0.0,0.6679999828338623,0.6679999828338623,9.607000350952148,1.6799999475479126,3.2339999675750732,0.18400000035762787,1.0,3.0,6.422500133514404,1260.217529296875,27.280458450317383,0.0,0.841453492641449,120.10900115966797,7316734,9439.195877434624,98.90042342989271
308,0.09200000017881393,0.09200000017881393,946.0,0.0,0.09200000017881393,2.384000062942505,7.2729997634887695,15.017999649047852,1.156999945640564,1.7660000324249268,61.23899841308594,0.09200000017881393,0.13099999725818634,0.0,0.27799999713897705,0.27799999713897705,8.973999977111816,2.815000057220459,7.448999881744385,2.0409998893737793,1.0,1.0,15.167499542236328,1272.822509765625,27.2609806060791,5.122499942779541,0.6722633242607117,115.5,7316736,5663.51985309302,125.59557660865475
309,0.0,0.0,2821.0,0.7919999957084656,0.0,0.09200000017881393,6.9720001220703125,11.83899974822998,0.5569999814033508,0.27799999713897705,59.76900100708008,0.0,0.09200000017881393,0.0,0.621999979019165,0.621999979019165,9.623000144958496,1.6929999589920044,3.1610000133514404,0.09200000017881393,1.0,4.0,6.387499809265137,1260.012451171875,27.27604103088379,0.0,0.841453492641449,120.20099639892578,7317083,943.9207323127446,77.8664664818375
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7321197,943.9267748998781,7.422871906458653
311,0.09200000017881393,0.09200000017881393,537.0,0.2770000100135803,0.0,1.8550000190734863,6.77400016784668,18.850000381469727,1.996000051498413,2.546999931335449,63.5629997253418,0.09200000017881393,0.13099999725818634,0.0,0.20600000023841858,0.20600000023841858,7.961999893188477,5.645999908447266,12.265999794006348,2.496999979019165,2.0,3.0,51.650001525878906,1288.9375,27.203020095825195,37.61249923706055,0.4110746383666992,110.52400207519531,7321555,1887.8545594019793,40.21945501222068
312,0.20600000023841858,0.20600000023841858,537.0,0.5529999732971191,0.18400000035762787,1.7719999551773071,6.678999900817871,18.56399917602539,1.8220000267028809,2.4189999103546143,63.534000396728516,0.20600000023841858,0.20600000023841858,0.0,0.09300000220537186,0.09300000220537186,7.894000053405762,5.63100004196167,12.152000427246094,2.3480000495910645,0.0,-1.0,45.25,1288.137451171875,27.205520629882812,31.512500762939453,0.4110746383666992,110.8010025024414,7322599,943.9287892470522,103.85628657050745
313,0.09200000017881393,0.09200000017881393,537.0,0.2770000100135803,-0.09200000017881393,1.7630000114440918,6.682000160217285,18.804000854492188,1.9110000133514404,2.4560000896453857,63.64699935913086,0.13099999725818634,0.09200000017881393,0.0,0.2619999945163727,0.2619999945163727,7.870999813079834,5.73199987411499,12.347999572753906,2.4070000648498535,1.0,4.0,52.75,1289.5625,27.203645706176758,38.1875,0.4110746383666992,110.5250015258789,7322954,2831.786366815575,-21.628929831337636
314,-0.13099999725818634,-0.13099999725818634,537.0,1.378000020980835,0.09300000220537186,3.055999994277954,12.177000045776367,9.760000228881836,0.3709999918937683,0.0,58.04600143432617,0.0,0.0,0.0,0.46299999952316284,0.46299999952316284,10.034000396728516,4.229000091552734,0.27799999713897705,3.0829999446868896,0.0,2.0,81.4375,1197.5,27.011980056762695,12.0,0.2770632803440094,128.95799255371094,7323312,160466.81967010003,28.24933617967695
315,0.0,0.0,537.0,1.9359999895095825,-0.3709999918937683,2.559000015258789,11.708000183105469,9.196000099182129,0.49900001287460327,0.5569999814033508,58.61000061035156,0.20600000023841858,0.0,0.0,0.36899998784065247,0.36899998784065247,9.472999572753906,3.88100004196167,0.8399999737739563,2.5199999809265137,0.0,0.0,68.95999908447266,1202.5875244140625,27.022958755493164,11.0024995803833,0.2434280961751938,128.86900329589844,7324059,5663.582993880882,125.45844748944566
319,0.0,0.0,537.0,0.2770000100135803,-0.09200000017881393,1.6699999570846558,6.589000225067139,18.759000778198242,1.8250000476837158,2.365000009536743,63.731998443603516,0.09200000017881393,0.0,0.0,0.3330000042915344,0.3330000042915344,7.7789998054504395,5.816999912261963,12.430999755859375,2.318000078201294,0.0,5.0,53.849998474121094,1290.1875,27.20427131652832,38.76250076293945,0.4110746383666992,110.5260009765625,7325250,9439.31405286412,-63.29194769530772
316,0.09200000017881393,0.09200000017881393,537.0,2.052000045776367,-0.27799999713897705,2.428999900817871,11.57699966430664,9.09000015258789,0.38199999928474426,0.6489999890327454,58.7140007019043,0.2770000100135803,0.09200000017881393,0.0,0.46399998664855957,0.46399998664855957,9.376999855041504,3.757999897003174,0.9459999799728394,2.4189999103546143,0.0,2.0,69.23999786376953,1203.8375244140625,27.02996063232422,10.672499656677246,0.2498975396156311,128.77699279785156,7324835,943.9318078212827,97.93192582524323
317,0.18400000035762787,0.18400000035762787,537.0,2.0829999446868896,-0.27799999713897705,2.369999885559082,11.512999534606934,9.07800006866455,0.3709999918937683,0.656000018119812,58.72700119018555,0.36899998784065247,0.18400000035762787,0.0,0.46399998664855957,0.46399998664855957,9.373000144958496,3.6740000247955322,0.9679999947547913,2.4140000343322754,0.0,2.0,69.36750030517578,1204.3575439453125,27.03325080871582,10.454999923706055,0.2498975396156311,128.68499755859375,7325247,943.9323117476764,97.64151241233891
318,0.09200000017881393,0.09200000017881393,1897.0,0.2770000100135803,-0.18400000035762787,0.656000018119812,7.377999782562256,11.236000061035156,0.9150000214576721,0.9319999814033508,60.481998443603516,0.09200000017881393,0.1860000044107437,0.0,1.24399995803833,1.24399995803833,8.894000053405762,0.9679999947547913,3.6649999618530273,0.0,1.0,4.0,7.449999809265137,1268.6500244140625,27.252290725708008,0.0,0.6756996512413025,120.20500183105469,7325248,1887.8646230052204,116.928425317754
320,0.0,0.0,1897.0,0.27799999713897705,-0.1860000044107437,0.7480000257492065,7.126999855041504,11.387999534606934,0.9129999876022339,0.8349999785423279,60.67300033569336,0.0,0.13099999725818634,0.0,1.534000039100647,1.534000039100647,8.737000465393066,0.8399999737739563,3.989000082015991,0.2770000100135803,1.0,4.0,7.550000190734863,1270.25,27.268207550048828,0.0,0.8282930254936218,119.83699798583984,7326007,943.9333194732524,-32.97416539610429
321,0.0,0.0,537.0,0.36899998784065247,-0.09300000220537186,1.4839999675750732,6.4019999504089355,18.589000701904297,1.6180000305175781,2.1649999618530273,63.862998962402344,0.09300000220537186,0.0,0.0,0.414000004529953,0.414000004529953,7.609000205993652,5.955999851226807,12.392000198364258,2.114000082015991,1.0,4.0,54.38999938964844,1290.87255859375,27.205896377563477,38.497501373291016,0.411084920167923,110.61900329589844,7326010,943.9333189417566,-3.3567064331413543
322,0.3799999952316284,0.3799999952316284,537.0,2.1080000400543213,-0.1860000044107437,2.184999942779541,11.319000244140625,8.963000297546387,0.27799999713897705,0.7919999957084656,58.84400177001953,0.46399998664855957,0.3799999952316284,0.0,0.2919999957084656,0.2919999957084656,9.277000427246094,3.4679999351501465,1.1200000047683716,2.319000005722046,0.0,0.0,63.912498474121094,1206.6624755859375,27.043750762939453,9.925000190734863,0.22107450664043427,128.5019989013672,7326405,1887.8676426074958,82.7520461093614
323,0.0,0.0,1719.0,0.09200000017881393,0.0,0.7919999957084656,7.38700008392334,11.052000045776367,0.8349999785423279,0.8799999952316284,60.520999908447266,0.0,0.20600000023841858,0.0,1.184999942779541,1.184999942779541,8.836000442504883,0.9539999961853027,3.61299991607666,0.18400000035762787,1.0,4.0,7.550000190734863,1269.6500244140625,27.24370765686035,0.0,0.7431867718696594,120.38999938964844,7326406,5663.599409376023,124.25998290498745
324,0.0,0.0,1897.0,0.27799999713897705,-0.1860000044107437,0.7419999837875366,7.168000221252441,11.331000328063965,0.8799999952316284,0.8349999785423279,60.64799880981445,0.0,0.09300000220537186,0.0,1.496999979019165,1.496999979019165,8.751999855041504,0.8349999785423279,3.9230000972747803,0.18400000035762787,2.0,5.0,7.550000190734863,1270.1500244140625,27.264123916625977,0.0,0.8282930254936218,119.92900085449219,7326407,943.9338208140193,-2.0748319734711416
